Period Ending:,202130/09,202030/09,201930/09,201830/09
Total Revenue,3300.66,2964.76,2914.22,2704.49
"Revenue 3300.66 2964.76 2914.22 2704.49  Other Revenue, Total - - - -","Revenue 3300.66 2964.76 2914.22 2704.49  Other Revenue, Total - - - -","Revenue 3300.66 2964.76 2914.22 2704.49  Other Revenue, Total - - - -","Revenue 3300.66 2964.76 2914.22 2704.49  Other Revenue, Total - - - -","Revenue 3300.66 2964.76 2914.22 2704.49  Other Revenue, Total - - - -"
Revenue,3300.66,2964.76,2914.22,2704.49
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",426.99,346.14,443.19,422.51
Gross Profit,2873.68,2618.62,2471.02,2281.98
Total Operating Expenses,1825.03,1573.12,1684.34,1543.7
"Selling/General/Admin. Expenses, Total 1370.69 1207.73 1232.83 1110.99  Research & Development 16.1 8.01 0.98 1.85  Depreciation / Amortization 11.25 11.25 7.67 8.05  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.33 0.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1370.69 1207.73 1232.83 1110.99  Research & Development 16.1 8.01 0.98 1.85  Depreciation / Amortization 11.25 11.25 7.67 8.05  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.33 0.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1370.69 1207.73 1232.83 1110.99  Research & Development 16.1 8.01 0.98 1.85  Depreciation / Amortization 11.25 11.25 7.67 8.05  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.33 0.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1370.69 1207.73 1232.83 1110.99  Research & Development 16.1 8.01 0.98 1.85  Depreciation / Amortization 11.25 11.25 7.67 8.05  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.33 0.3  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1370.69 1207.73 1232.83 1110.99  Research & Development 16.1 8.01 0.98 1.85  Depreciation / Amortization 11.25 11.25 7.67 8.05  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.33 0.3  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1370.69,1207.73,1232.83,1110.99
Research & Development,16.1,8.01,0.98,1.85
Depreciation / Amortization,11.25,11.25,7.67,8.05
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-0.33,0.3
"Other Operating Expenses, Total",-,-,-,-
Operating Income,1475.63,1391.63,1229.87,1160.79
"Interest Income (Expense), Net Non-Operating",0.5,0.12,1.62,0.24
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-1.51,0.84,-0.78,-0.87
Net Income Before Taxes,1474.62,1392.59,1230.71,1160.16
Provision for Income Taxes,464.13,431.87,389.77,365.02
Net Income After Taxes,1010.49,960.73,840.94,795.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1010.49,960.73,840.94,795.14
Total Extraordinary Items,-,-,-,-
Net Income,1010.49,960.73,840.94,795.14
Total Adjustments to Net Income,-0,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1010.49,960.72,840.94,795.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,1010.49,960.72,840.94,795.14
Diluted Weighted Average Shares,5.99,5.99,5.97,5.98
Diluted EPS Excluding Extraordinary Items,168.69,160.38,140.86,133.01
DPS - Common Stock Primary Issue,85,76,71,67
Diluted Normalized EPS,168.69,160.38,140.82,133.04
