Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,60691,60779,58179.89,58592.67
"Revenue 60691 60779 58179.89 58592.67  Other Revenue, Total - - - -","Revenue 60691 60779 58179.89 58592.67  Other Revenue, Total - - - -","Revenue 60691 60779 58179.89 58592.67  Other Revenue, Total - - - -","Revenue 60691 60779 58179.89 58592.67  Other Revenue, Total - - - -","Revenue 60691 60779 58179.89 58592.67  Other Revenue, Total - - - -"
Revenue,60691,60779,58179.89,58592.67
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",51204,51352,49047.52,49215.5
Gross Profit,9487,9427,9132.37,9377.17
Total Operating Expenses,58856,59117,56692.42,56812.39
"Selling/General/Admin. Expenses, Total 6431 6610 6721.58 6657.56  Research & Development 752 746 698.35 665.88  Depreciation / Amortization 356 244 224.97 268.02  Interest Expense (Income) - Net Operating -11 -12 - -  Unusual Expense (Income) - -109.24 - 5.43  Other Operating Expenses, Total 124 177 - -","Selling/General/Admin. Expenses, Total 6431 6610 6721.58 6657.56  Research & Development 752 746 698.35 665.88  Depreciation / Amortization 356 244 224.97 268.02  Interest Expense (Income) - Net Operating -11 -12 - -  Unusual Expense (Income) - -109.24 - 5.43  Other Operating Expenses, Total 124 177 - -","Selling/General/Admin. Expenses, Total 6431 6610 6721.58 6657.56  Research & Development 752 746 698.35 665.88  Depreciation / Amortization 356 244 224.97 268.02  Interest Expense (Income) - Net Operating -11 -12 - -  Unusual Expense (Income) - -109.24 - 5.43  Other Operating Expenses, Total 124 177 - -","Selling/General/Admin. Expenses, Total 6431 6610 6721.58 6657.56  Research & Development 752 746 698.35 665.88  Depreciation / Amortization 356 244 224.97 268.02  Interest Expense (Income) - Net Operating -11 -12 - -  Unusual Expense (Income) - -109.24 - 5.43  Other Operating Expenses, Total 124 177 - -","Selling/General/Admin. Expenses, Total 6431 6610 6721.58 6657.56  Research & Development 752 746 698.35 665.88  Depreciation / Amortization 356 244 224.97 268.02  Interest Expense (Income) - Net Operating -11 -12 - -  Unusual Expense (Income) - -109.24 - 5.43  Other Operating Expenses, Total 124 177 - -"
"Selling/General/Admin. Expenses, Total",6431,6610,6721.58,6657.56
Research & Development,752,746,698.35,665.88
Depreciation / Amortization,356,244,224.97,268.02
Interest Expense (Income) - Net Operating,-11,-12,-,-
Unusual Expense (Income),-,-109.24,-,5.43
"Other Operating Expenses, Total",124,177,-,-
Operating Income,1835,1662,1487.47,1780.28
"Interest Income (Expense), Net Non-Operating",-,-1.16,21.18,25.2
Gain (Loss) on Sale of Assets,-56,-3,10.65,-57.76
"Other, Net",44,-207,105.42,98.02
Net Income Before Taxes,1847,1872,1624.72,1845.73
Provision for Income Taxes,545,436,502.22,561.52
Net Income After Taxes,1302,1436,1122.5,1284.22
Minority Interest,-,-0.04,-0.01,-0
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1302,1436,1122.49,1284.22
Total Extraordinary Items,-,-,-,-
Net Income,1302,1436,1122.49,1284.22
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1302,1436,1122.49,1284.21
Dilution Adjustment,-,-,-,-
Diluted Net Income,1302,1436,1122.49,1284.21
Diluted Weighted Average Shares,11.65,11.67,11.7,11.74
Diluted EPS Excluding Extraordinary Items,111.79,123.09,95.96,109.4
DPS - Common Stock Primary Issue,29,29,28,28
Diluted Normalized EPS,102.39,94.56,95.33,113.14
