Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,9093,8326.3,9017.92,9720.12
"Revenue 9093 8326.3 9017.92 9720.12  Other Revenue, Total - - - -","Revenue 9093 8326.3 9017.92 9720.12  Other Revenue, Total - - - -","Revenue 9093 8326.3 9017.92 9720.12  Other Revenue, Total - - - -","Revenue 9093 8326.3 9017.92 9720.12  Other Revenue, Total - - - -","Revenue 9093 8326.3 9017.92 9720.12  Other Revenue, Total - - - -"
Revenue,9093,8326.3,9017.92,9720.12
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4241,4024.68,4851.08,5215.7
Gross Profit,4852,4301.62,4166.84,4504.42
Total Operating Expenses,8551,8020.97,8835.5,9271.89
"Selling/General/Admin. Expenses, Total 4112 3794.04 3790.92 3633.27  Research & Development - - - -  Depreciation / Amortization 211 198.58 182.35 208.56  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 3.67 11.14 214.36  Other Operating Expenses, Total 15 - - -","Selling/General/Admin. Expenses, Total 4112 3794.04 3790.92 3633.27  Research & Development - - - -  Depreciation / Amortization 211 198.58 182.35 208.56  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 3.67 11.14 214.36  Other Operating Expenses, Total 15 - - -","Selling/General/Admin. Expenses, Total 4112 3794.04 3790.92 3633.27  Research & Development - - - -  Depreciation / Amortization 211 198.58 182.35 208.56  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 3.67 11.14 214.36  Other Operating Expenses, Total 15 - - -","Selling/General/Admin. Expenses, Total 4112 3794.04 3790.92 3633.27  Research & Development - - - -  Depreciation / Amortization 211 198.58 182.35 208.56  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 3.67 11.14 214.36  Other Operating Expenses, Total 15 - - -","Selling/General/Admin. Expenses, Total 4112 3794.04 3790.92 3633.27  Research & Development - - - -  Depreciation / Amortization 211 198.58 182.35 208.56  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 3.67 11.14 214.36  Other Operating Expenses, Total 15 - - -"
"Selling/General/Admin. Expenses, Total",4112,3794.04,3790.92,3633.27
Research & Development,-,-,-,-
Depreciation / Amortization,211,198.58,182.35,208.56
Interest Expense (Income) - Net Operating,-28,-,-,-
Unusual Expense (Income),-,3.67,11.14,214.36
"Other Operating Expenses, Total",15,-,-,-
Operating Income,542,305.33,182.43,448.23
"Interest Income (Expense), Net Non-Operating",-,-33.1,-26.78,-25.92
Gain (Loss) on Sale of Assets,10,11,-,453.25
"Other, Net",-20,-24,90.31,-3.98
Net Income Before Taxes,552,319.08,245.96,871.58
Provision for Income Taxes,209,74.77,61.16,333.86
Net Income After Taxes,343,244.31,184.8,537.72
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,343,244.31,184.8,537.72
Total Extraordinary Items,-,-,-,-
Net Income,343,244.31,184.8,537.72
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,343,244.31,184.8,537.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,343,244.31,184.8,537.71
Diluted Weighted Average Shares,1.62,1.32,1.32,1.32
Diluted EPS Excluding Extraordinary Items,211.71,185.46,140.29,408.19
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,211.4,201.29,162.08,296.31
