Period Ending:,202230/06,202130/06,202030/06,201931/03
Total Revenue,60232,57559,66880.93,53986.2
"Revenue 60232 57559 66880.93 53986.2  Other Revenue, Total - - - -","Revenue 60232 57559 66880.93 53986.2  Other Revenue, Total - - - -","Revenue 60232 57559 66880.93 53986.2  Other Revenue, Total - - - -","Revenue 60232 57559 66880.93 53986.2  Other Revenue, Total - - - -","Revenue 60232 57559 66880.93 53986.2  Other Revenue, Total - - - -"
Revenue,60232,57559,66880.93,53986.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",39844,39358.9,47971.92,37891.5
Gross Profit,20388,18200.09,18909.01,16094.7
Total Operating Expenses,55583,53602.29,63995.4,49940.04
"Selling/General/Admin. Expenses, Total 15739 13778.96 15129.14 11826.08  Research & Development - - - -  Depreciation / Amortization 1403 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 464.43 894.33 222.47  Other Operating Expenses, Total -1386 - - -","Selling/General/Admin. Expenses, Total 15739 13778.96 15129.14 11826.08  Research & Development - - - -  Depreciation / Amortization 1403 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 464.43 894.33 222.47  Other Operating Expenses, Total -1386 - - -","Selling/General/Admin. Expenses, Total 15739 13778.96 15129.14 11826.08  Research & Development - - - -  Depreciation / Amortization 1403 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 464.43 894.33 222.47  Other Operating Expenses, Total -1386 - - -","Selling/General/Admin. Expenses, Total 15739 13778.96 15129.14 11826.08  Research & Development - - - -  Depreciation / Amortization 1403 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 464.43 894.33 222.47  Other Operating Expenses, Total -1386 - - -","Selling/General/Admin. Expenses, Total 15739 13778.96 15129.14 11826.08  Research & Development - - - -  Depreciation / Amortization 1403 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 464.43 894.33 222.47  Other Operating Expenses, Total -1386 - - -"
"Selling/General/Admin. Expenses, Total",15739,13778.96,15129.14,11826.08
Research & Development,-,-,-,-
Depreciation / Amortization,1403,-,-,-
Interest Expense (Income) - Net Operating,-17,-,-,-
Unusual Expense (Income),-,464.43,894.33,222.47
"Other Operating Expenses, Total",-1386,-,-,-
Operating Income,4649,3956.7,2885.54,4046.15
"Interest Income (Expense), Net Non-Operating",-,971.62,53.16,147.97
Gain (Loss) on Sale of Assets,-100,-,-,76.33
"Other, Net",-134,108.61,1.69,-75.08
Net Income Before Taxes,4883,5036.93,2940.39,4195.37
Provision for Income Taxes,1645,1753.31,1291.54,1417.11
Net Income After Taxes,3238,3283.62,1648.85,2778.26
Minority Interest,356,88.6,34.68,80.87
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3418,3372.22,1683.53,2859.12
Total Extraordinary Items,-,-,-,-
Net Income,3418,3372.22,1683.53,2859.12
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3418,3372.23,1683.53,2859.12
Dilution Adjustment,-,-,-,-
Diluted Net Income,3418,3372.23,1683.53,2859.12
Diluted Weighted Average Shares,39.61,39.95,40.1,41.36
Diluted EPS Excluding Extraordinary Items,86.29,84.41,41.99,69.13
DPS - Common Stock Primary Issue,38,35,30,22
Diluted Normalized EPS,83.5,93.42,57,73.29
