Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,17296,17589.57,18528.7,18309.03
"Revenue 17296 17589.57 18528.7 18309.03  Other Revenue, Total - - - -","Revenue 17296 17589.57 18528.7 18309.03  Other Revenue, Total - - - -","Revenue 17296 17589.57 18528.7 18309.03  Other Revenue, Total - - - -","Revenue 17296 17589.57 18528.7 18309.03  Other Revenue, Total - - - -","Revenue 17296 17589.57 18528.7 18309.03  Other Revenue, Total - - - -"
Revenue,17296,17589.57,18528.7,18309.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13645,13000.49,13627.14,14324.08
Gross Profit,3651,4589.08,4901.56,3984.96
Total Operating Expenses,16878,16202.62,16869.26,17309.72
"Selling/General/Admin. Expenses, Total 2139 2127.03 2077.22 1931.46  Research & Development 949 923.43 922.35 849.93  Depreciation / Amortization 54 54.17 47.08 34.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 90 97.49 195.48 169.93  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 2139 2127.03 2077.22 1931.46  Research & Development 949 923.43 922.35 849.93  Depreciation / Amortization 54 54.17 47.08 34.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 90 97.49 195.48 169.93  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 2139 2127.03 2077.22 1931.46  Research & Development 949 923.43 922.35 849.93  Depreciation / Amortization 54 54.17 47.08 34.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 90 97.49 195.48 169.93  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 2139 2127.03 2077.22 1931.46  Research & Development 949 923.43 922.35 849.93  Depreciation / Amortization 54 54.17 47.08 34.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 90 97.49 195.48 169.93  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 2139 2127.03 2077.22 1931.46  Research & Development 949 923.43 922.35 849.93  Depreciation / Amortization 54 54.17 47.08 34.31  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 90 97.49 195.48 169.93  Other Operating Expenses, Total 1 - - -"
"Selling/General/Admin. Expenses, Total",2139,2127.03,2077.22,1931.46
Research & Development,949,923.43,922.35,849.93
Depreciation / Amortization,54,54.17,47.08,34.31
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),90,97.49,195.48,169.93
"Other Operating Expenses, Total",1,-,-,-
Operating Income,418,1386.95,1659.44,999.32
"Interest Income (Expense), Net Non-Operating",623,918.29,286.77,95.08
Gain (Loss) on Sale of Assets,-,0.4,-,-
"Other, Net",202,147.02,153.85,177.1
Net Income Before Taxes,1243,2452.66,2100.06,1271.5
Provision for Income Taxes,302,601.28,531.88,310.56
Net Income After Taxes,941,1851.38,1568.18,960.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,941,1851.38,1568.18,960.94
Total Extraordinary Items,-,-,-,-
Net Income,941,1851.38,1568.18,960.94
Total Adjustments to Net Income,-1,-,-1,-1
Income Available to Common Excluding Extraordinary Items,940,1851.38,1568.18,960.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,940,1851.38,1568.18,960.94
Diluted Weighted Average Shares,4.89,4.89,4.89,4.89
Diluted EPS Excluding Extraordinary Items,192.18,378.51,320.6,196.45
DPS - Common Stock Primary Issue,100,100,80,60
Diluted Normalized EPS,206.11,393.5,350.44,222.71
