Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,3334,2957,2618.63,2204.38
"Revenue 3334 2957.67 2618.63 2204.38  Other Revenue, Total - - - -","Revenue 3334 2957.67 2618.63 2204.38  Other Revenue, Total - - - -","Revenue 3334 2957.67 2618.63 2204.38  Other Revenue, Total - - - -","Revenue 3334 2957.67 2618.63 2204.38  Other Revenue, Total - - - -","Revenue 3334 2957.67 2618.63 2204.38  Other Revenue, Total - - - -"
Revenue,3334,2957.67,2618.63,2204.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1075,918.61,786.78,643.69
Gross Profit,2259,2039.06,1831.86,1560.69
Total Operating Expenses,2941,2592.66,2348.88,2210.76
"Selling/General/Admin. Expenses, Total 1866 1673.6 1554.9 1475.75  Research & Development - - - -  Depreciation / Amortization 184 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 0.44 7.2 91.31  Other Operating Expenses, Total -179 - - -","Selling/General/Admin. Expenses, Total 1866 1673.6 1554.9 1475.75  Research & Development - - - -  Depreciation / Amortization 184 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 0.44 7.2 91.31  Other Operating Expenses, Total -179 - - -","Selling/General/Admin. Expenses, Total 1866 1673.6 1554.9 1475.75  Research & Development - - - -  Depreciation / Amortization 184 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 0.44 7.2 91.31  Other Operating Expenses, Total -179 - - -","Selling/General/Admin. Expenses, Total 1866 1673.6 1554.9 1475.75  Research & Development - - - -  Depreciation / Amortization 184 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 0.44 7.2 91.31  Other Operating Expenses, Total -179 - - -","Selling/General/Admin. Expenses, Total 1866 1673.6 1554.9 1475.75  Research & Development - - - -  Depreciation / Amortization 184 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 0.44 7.2 91.31  Other Operating Expenses, Total -179 - - -"
"Selling/General/Admin. Expenses, Total",1866,1673.6,1554.9,1475.75
Research & Development,-,-,-,-
Depreciation / Amortization,184,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,0.44,7.2,91.31
"Other Operating Expenses, Total",-179,-,-,-
Operating Income,393,365.01,269.75,-6.37
"Interest Income (Expense), Net Non-Operating",-,-0.9,-3.08,0.54
Gain (Loss) on Sale of Assets,10,-,-,-
"Other, Net",-4,-2.99,-5.49,-6.07
Net Income Before Taxes,387,361.12,261.18,-11.9
Provision for Income Taxes,141,116.42,77.79,23.09
Net Income After Taxes,246,244.7,183.39,-34.99
Minority Interest,30,-5.06,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,236,239.65,183.39,-34.99
Total Extraordinary Items,-,-,-,-
Net Income,236,239.65,183.39,-34.99
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,236,239.65,183.39,-34.99
Dilution Adjustment,-0.038,-,-,-
Diluted Net Income,236.04,239.65,183.39,-34.99
Diluted Weighted Average Shares,6.27,6.32,6.31,6.31
Diluted EPS Excluding Extraordinary Items,37.67,37.91,29.05,-5.54
DPS - Common Stock Primary Issue,7,5.2,4,-
Diluted Normalized EPS,37.11,51.21,38.55,6.33
