Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,7416,12193,12997.76,11553.54
"Revenue 7416 12193 12997.76 11553.54  Other Revenue, Total - - - -","Revenue 7416 12193 12997.76 11553.54  Other Revenue, Total - - - -","Revenue 7416 12193 12997.76 11553.54  Other Revenue, Total - - - -","Revenue 7416 12193 12997.76 11553.54  Other Revenue, Total - - - -","Revenue 7416 12193 12997.76 11553.54  Other Revenue, Total - - - -"
Revenue,7416,12193,12997.76,11553.54
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1983,2480,2431.67,2143.54
Gross Profit,5433,9713,10566.09,9410
Total Operating Expenses,8770,13036,12332.95,11645.26
"Selling/General/Admin. Expenses, Total 6654 10351 9790.77 9116.28  Research & Development 133 205 136.12 112.32  Depreciation / Amortization 92 198 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 221.55 -25.61 273.12  Other Operating Expenses, Total -92 -198 - -","Selling/General/Admin. Expenses, Total 6654 10351 9790.77 9116.28  Research & Development 133 205 136.12 112.32  Depreciation / Amortization 92 198 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 221.55 -25.61 273.12  Other Operating Expenses, Total -92 -198 - -","Selling/General/Admin. Expenses, Total 6654 10351 9790.77 9116.28  Research & Development 133 205 136.12 112.32  Depreciation / Amortization 92 198 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 221.55 -25.61 273.12  Other Operating Expenses, Total -92 -198 - -","Selling/General/Admin. Expenses, Total 6654 10351 9790.77 9116.28  Research & Development 133 205 136.12 112.32  Depreciation / Amortization 92 198 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 221.55 -25.61 273.12  Other Operating Expenses, Total -92 -198 - -","Selling/General/Admin. Expenses, Total 6654 10351 9790.77 9116.28  Research & Development 133 205 136.12 112.32  Depreciation / Amortization 92 198 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 221.55 -25.61 273.12  Other Operating Expenses, Total -92 -198 - -"
"Selling/General/Admin. Expenses, Total",6654,10351,9790.77,9116.28
Research & Development,133,205,136.12,112.32
Depreciation / Amortization,92,198,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,221.55,-25.61,273.12
"Other Operating Expenses, Total",-92,-198,-,-
Operating Income,-1354,-843,664.81,-91.73
"Interest Income (Expense), Net Non-Operating",-,-56.35,0.25,-27.82
Gain (Loss) on Sale of Assets,-16,-89,5,-
"Other, Net",708,391,-49.63,-68.86
Net Income Before Taxes,-2046,-1145,620.42,-188.41
Provision for Income Taxes,51,11,93.59,115.34
Net Income After Taxes,-2097,-1156,526.84,-303.75
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2097,-1156,526.84,-303.75
Total Extraordinary Items,-,-,-,-
Net Income,-2097,-1156,526.84,-303.75
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-2097,-1156,526.84,-303.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2097,-1156,526.84,-303.75
Diluted Weighted Average Shares,8.1,7.87,7.83,6.67
Diluted EPS Excluding Extraordinary Items,-258.86,-146.98,67.25,-45.54
DPS - Common Stock Primary Issue,-,-,10,-
Diluted Normalized EPS,-114.8,-73.43,63.93,-18.92
