Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,16436,10581,7141.14,3776.68
"Revenue 16436 10581 7141.14 3776.68  Other Revenue, Total - - - -","Revenue 16436 10581 7141.14 3776.68  Other Revenue, Total - - - -","Revenue 16436 10581 7141.14 3776.68  Other Revenue, Total - - - -","Revenue 16436 10581 7141.14 3776.68  Other Revenue, Total - - - -","Revenue 16436 10581 7141.14 3776.68  Other Revenue, Total - - - -"
Revenue,16436,10581,7141.14,3776.68
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14230,9027,5975.91,2762.34
Gross Profit,2206,1554,1165.23,1014.33
Total Operating Expenses,15889,10273,6960.54,3512.95
"Selling/General/Admin. Expenses, Total 1603 1182 972.52 730.22  Research & Development - 5 5.96 17.81  Depreciation / Amortization 62 65 2.86 2.58  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - - 3.29 -  Other Operating Expenses, Total 34 43 - -","Selling/General/Admin. Expenses, Total 1603 1182 972.52 730.22  Research & Development - 5 5.96 17.81  Depreciation / Amortization 62 65 2.86 2.58  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - - 3.29 -  Other Operating Expenses, Total 34 43 - -","Selling/General/Admin. Expenses, Total 1603 1182 972.52 730.22  Research & Development - 5 5.96 17.81  Depreciation / Amortization 62 65 2.86 2.58  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - - 3.29 -  Other Operating Expenses, Total 34 43 - -","Selling/General/Admin. Expenses, Total 1603 1182 972.52 730.22  Research & Development - 5 5.96 17.81  Depreciation / Amortization 62 65 2.86 2.58  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - - 3.29 -  Other Operating Expenses, Total 34 43 - -","Selling/General/Admin. Expenses, Total 1603 1182 972.52 730.22  Research & Development - 5 5.96 17.81  Depreciation / Amortization 62 65 2.86 2.58  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - - 3.29 -  Other Operating Expenses, Total 34 43 - -"
"Selling/General/Admin. Expenses, Total",1603,1182,972.52,730.22
Research & Development,-,5,5.96,17.81
Depreciation / Amortization,62,65,2.86,2.58
Interest Expense (Income) - Net Operating,-40,-49,-,-
Unusual Expense (Income),-,-,3.29,-
"Other Operating Expenses, Total",34,43,-,-
Operating Income,547,308,180.6,263.73
"Interest Income (Expense), Net Non-Operating",-,-95.83,-46.5,-56.39
Gain (Loss) on Sale of Assets,-,56,-,-
"Other, Net",48,-13,-1.55,11.37
Net Income Before Taxes,499,265,132.54,218.7
Provision for Income Taxes,163,93,81.7,66.19
Net Income After Taxes,336,172,50.84,152.51
Minority Interest,1,1,-0.61,-0.29
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,336,172,50.23,152.22
Total Extraordinary Items,-,-,-,-
Net Income,336,172,50.23,152.22
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,336,172,50.23,152.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,336,172,50.23,152.22
Diluted Weighted Average Shares,5.38,4.27,5.01,5.01
Diluted EPS Excluding Extraordinary Items,62.41,40.26,10.02,30.35
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,57.93,30.58,10.44,30.35
