Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7975586,6808890,4829272,5921525
"Revenue 7975586 6808890 4829272 5921525  Other Revenue, Total - - - -","Revenue 7975586 6808890 4829272 5921525  Other Revenue, Total - - - -","Revenue 7975586 6808890 4829272 5921525  Other Revenue, Total - - - -","Revenue 7975586 6808890 4829272 5921525  Other Revenue, Total - - - -","Revenue 7975586 6808890 4829272 5921525  Other Revenue, Total - - - -"
Revenue,7975586,6808890,4829272,5921525
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6682028,5587331,4263940,5312367
Gross Profit,1293558,1221559,565332,609158
Total Operating Expenses,7161726,6105205,4817891,6327644
"Selling/General/Admin. Expenses, Total 579411 470406 399371 498747  Research & Development 70555 54550 52673 63147  Depreciation / Amortization 1 1 17089 9887  Interest Expense (Income) - Net Operating -20924 -21773 -61884 -60390  Unusual Expense (Income) - 97229 132225 499907  Other Operating Expenses, Total -149345 -79136 14477 3979","Selling/General/Admin. Expenses, Total 579411 470406 399371 498747  Research & Development 70555 54550 52673 63147  Depreciation / Amortization 1 1 17089 9887  Interest Expense (Income) - Net Operating -20924 -21773 -61884 -60390  Unusual Expense (Income) - 97229 132225 499907  Other Operating Expenses, Total -149345 -79136 14477 3979","Selling/General/Admin. Expenses, Total 579411 470406 399371 498747  Research & Development 70555 54550 52673 63147  Depreciation / Amortization 1 1 17089 9887  Interest Expense (Income) - Net Operating -20924 -21773 -61884 -60390  Unusual Expense (Income) - 97229 132225 499907  Other Operating Expenses, Total -149345 -79136 14477 3979","Selling/General/Admin. Expenses, Total 579411 470406 399371 498747  Research & Development 70555 54550 52673 63147  Depreciation / Amortization 1 1 17089 9887  Interest Expense (Income) - Net Operating -20924 -21773 -61884 -60390  Unusual Expense (Income) - 97229 132225 499907  Other Operating Expenses, Total -149345 -79136 14477 3979","Selling/General/Admin. Expenses, Total 579411 470406 399371 498747  Research & Development 70555 54550 52673 63147  Depreciation / Amortization 1 1 17089 9887  Interest Expense (Income) - Net Operating -20924 -21773 -61884 -60390  Unusual Expense (Income) - 97229 132225 499907  Other Operating Expenses, Total -149345 -79136 14477 3979"
"Selling/General/Admin. Expenses, Total",579411,470406,399371,498747
Research & Development,70555,54550,52673,63147
Depreciation / Amortization,1,1,17089,9887
Interest Expense (Income) - Net Operating,-20924,-21773,-61884,-60390
Unusual Expense (Income),-,97229,132225,499907
"Other Operating Expenses, Total",-149345,-79136,14477,3979
Operating Income,813542,703685,11381,-406119
"Interest Income (Expense), Net Non-Operating",-,-24317,-20037,-17453
Gain (Loss) on Sale of Assets,-,20420,-,-
"Other, Net",-53306,-133317,-,-
Net Income Before Taxes,866848,816582,-8656,-423572
Provision for Income Taxes,128117,149052,10672,2549
Net Income After Taxes,738731,667530,-19328,-426121
Minority Interest,465261,430209,-13105,-5393
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,694016,637321,-32433,-431514
Total Extraordinary Items,-,-,-,-
Net Income,694016,637321,-32433,-431514
Total Adjustments to Net Income,-,-,1,1
Income Available to Common Excluding Extraordinary Items,694016,637321,-32432,-431513
Dilution Adjustment,3.53,9.23,-,-
Diluted Net Income,694012.47,637311.77,-32432,-431513
Diluted Weighted Average Shares,1032.93,969.32,920.75,920.57
Diluted EPS Excluding Extraordinary Items,671.89,657.48,-35.22,-468.74
DPS - Common Stock Primary Issue,180,160,10,10
Diluted Normalized EPS,501.07,558.74,58.12,-115.77
