Period Ending:,202320/05,202220/05,202120/05,202020/05
Total Revenue,378874,328335,305880,300173
"Revenue - 328335 305880 300173  Other Revenue, Total - - - -","Revenue - 328335 305880 300173  Other Revenue, Total - - - -","Revenue - 328335 305880 300173  Other Revenue, Total - - - -","Revenue - 328335 305880 300173  Other Revenue, Total - - - -","Revenue - 328335 305880 300173  Other Revenue, Total - - - -"
Revenue,-,328335,305880,300173
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,238572,215766,216059
Gross Profit,-,89763,90114,84114
Total Operating Expenses,-,314264,289261,283451
"Selling/General/Admin. Expenses, Total - 66906 63421 61485  Research & Development - - - -  Depreciation / Amortization 10535 8786 7295 6270  Interest Expense (Income) - Net Operating - -175 -120 -  Unusual Expense (Income) - - 518 -363  Other Operating Expenses, Total -10267 175 2899 -","Selling/General/Admin. Expenses, Total - 66906 63421 61485  Research & Development - - - -  Depreciation / Amortization 10535 8786 7295 6270  Interest Expense (Income) - Net Operating - -175 -120 -  Unusual Expense (Income) - - 518 -363  Other Operating Expenses, Total -10267 175 2899 -","Selling/General/Admin. Expenses, Total - 66906 63421 61485  Research & Development - - - -  Depreciation / Amortization 10535 8786 7295 6270  Interest Expense (Income) - Net Operating - -175 -120 -  Unusual Expense (Income) - - 518 -363  Other Operating Expenses, Total -10267 175 2899 -","Selling/General/Admin. Expenses, Total - 66906 63421 61485  Research & Development - - - -  Depreciation / Amortization 10535 8786 7295 6270  Interest Expense (Income) - Net Operating - -175 -120 -  Unusual Expense (Income) - - 518 -363  Other Operating Expenses, Total -10267 175 2899 -","Selling/General/Admin. Expenses, Total - 66906 63421 61485  Research & Development - - - -  Depreciation / Amortization 10535 8786 7295 6270  Interest Expense (Income) - Net Operating - -175 -120 -  Unusual Expense (Income) - - 518 -363  Other Operating Expenses, Total -10267 175 2899 -"
"Selling/General/Admin. Expenses, Total",-,66906,63421,61485
Research & Development,-,-,-,-
Depreciation / Amortization,10535,8786,7295,6270
Interest Expense (Income) - Net Operating,-,-175,-120,-
Unusual Expense (Income),-,-,518,-363
"Other Operating Expenses, Total",-10267,175,2899,-
Operating Income,-,14071,16619,16722
"Interest Income (Expense), Net Non-Operating",-,-,-18,-37
Gain (Loss) on Sale of Assets,3,261,-1,-2
"Other, Net",-1466,-768,-204,507
Net Income Before Taxes,-,14578,16824,17190
Provision for Income Taxes,-,4739,4762,4774
Net Income After Taxes,-,9839,12062,12416
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,9839,12062,12416
Total Extraordinary Items,-,-,-,-
Net Income,-,9839,12062,12416
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,9839,12062,12416
Dilution Adjustment,-,-,-0.995,-
Diluted Net Income,-,9839,12062.99,12416
Diluted Weighted Average Shares,-,31.53,31.53,31.53
Diluted EPS Excluding Extraordinary Items,-,312.03,382.53,393.79
DPS - Common Stock Primary Issue,-,26,23,20
Diluted Normalized EPS,-,312.87,343.75,385.52
