Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14787,13097,11163.81,11333.89
"Revenue 14787 13097 11163.81 11333.89  Other Revenue, Total - - - -","Revenue 14787 13097 11163.81 11333.89  Other Revenue, Total - - - -","Revenue 14787 13097 11163.81 11333.89  Other Revenue, Total - - - -","Revenue 14787 13097 11163.81 11333.89  Other Revenue, Total - - - -","Revenue 14787 13097 11163.81 11333.89  Other Revenue, Total - - - -"
Revenue,14787,13097,11163.81,11333.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8410,7587,6630.25,6078.17
Gross Profit,6377,5510,4533.56,5255.72
Total Operating Expenses,11422,10151,9534.26,8625.79
"Selling/General/Admin. Expenses, Total 3012 2520 2188.24 2391.62  Research & Development - - - -  Depreciation / Amortization 991 1041 51.5 32.83  Interest Expense (Income) - Net Operating -33 -41 - -  Unusual Expense (Income) - 252.83 664.27 123.17  Other Operating Expenses, Total -958 -956 - -","Selling/General/Admin. Expenses, Total 3012 2520 2188.24 2391.62  Research & Development - - - -  Depreciation / Amortization 991 1041 51.5 32.83  Interest Expense (Income) - Net Operating -33 -41 - -  Unusual Expense (Income) - 252.83 664.27 123.17  Other Operating Expenses, Total -958 -956 - -","Selling/General/Admin. Expenses, Total 3012 2520 2188.24 2391.62  Research & Development - - - -  Depreciation / Amortization 991 1041 51.5 32.83  Interest Expense (Income) - Net Operating -33 -41 - -  Unusual Expense (Income) - 252.83 664.27 123.17  Other Operating Expenses, Total -958 -956 - -","Selling/General/Admin. Expenses, Total 3012 2520 2188.24 2391.62  Research & Development - - - -  Depreciation / Amortization 991 1041 51.5 32.83  Interest Expense (Income) - Net Operating -33 -41 - -  Unusual Expense (Income) - 252.83 664.27 123.17  Other Operating Expenses, Total -958 -956 - -","Selling/General/Admin. Expenses, Total 3012 2520 2188.24 2391.62  Research & Development - - - -  Depreciation / Amortization 991 1041 51.5 32.83  Interest Expense (Income) - Net Operating -33 -41 - -  Unusual Expense (Income) - 252.83 664.27 123.17  Other Operating Expenses, Total -958 -956 - -"
"Selling/General/Admin. Expenses, Total",3012,2520,2188.24,2391.62
Research & Development,-,-,-,-
Depreciation / Amortization,991,1041,51.5,32.83
Interest Expense (Income) - Net Operating,-33,-41,-,-
Unusual Expense (Income),-,252.83,664.27,123.17
"Other Operating Expenses, Total",-958,-956,-,-
Operating Income,3365,2946,1629.54,2708.1
"Interest Income (Expense), Net Non-Operating",-,-50.65,-42.33,-25.4
Gain (Loss) on Sale of Assets,-,-0.33,-1.73,-0.29
"Other, Net",410,256,4.17,22.81
Net Income Before Taxes,2955,2690,1589.66,2705.22
Provision for Income Taxes,1041,988,669.06,1077.36
Net Income After Taxes,1914,1702,920.6,1627.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1914,1702,920.6,1627.86
Total Extraordinary Items,-,-,-,-
Net Income,1914,1702,920.6,1627.86
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1914,1702,920.6,1627.86
Dilution Adjustment,-0.38,-0.242,-,-
Diluted Net Income,1914.38,1702.24,920.6,1627.86
Diluted Weighted Average Shares,18.95,18.95,16.84,14.43
Diluted EPS Excluding Extraordinary Items,101.02,89.83,54.67,112.81
DPS - Common Stock Primary Issue,25,11.67,6.41,-
Diluted Normalized EPS,112.17,97.07,78.89,118.89
