Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9225,8119,7499.91,9000.14
"Revenue 8207 7353 7499.91 9000.14  Other Revenue, Total 1018 766 - -","Revenue 8207 7353 7499.91 9000.14  Other Revenue, Total 1018 766 - -","Revenue 8207 7353 7499.91 9000.14  Other Revenue, Total 1018 766 - -","Revenue 8207 7353 7499.91 9000.14  Other Revenue, Total 1018 766 - -","Revenue 8207 7353 7499.91 9000.14  Other Revenue, Total 1018 766 - -"
Revenue,8207,7353,7499.91,9000.14
"Other Revenue, Total",1018,766,-,-
"Cost of Revenue, Total",8661,7568,6928.24,7946.97
Gross Profit,564,551,571.67,1053.17
Total Operating Expenses,9105,8000,7591.04,8396.81
"Selling/General/Admin. Expenses, Total 444 397 489.69 491.12  Research & Development - - - -  Depreciation / Amortization 145 146 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -14.4 173.11 -41.28  Other Operating Expenses, Total -143 -110 - -","Selling/General/Admin. Expenses, Total 444 397 489.69 491.12  Research & Development - - - -  Depreciation / Amortization 145 146 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -14.4 173.11 -41.28  Other Operating Expenses, Total -143 -110 - -","Selling/General/Admin. Expenses, Total 444 397 489.69 491.12  Research & Development - - - -  Depreciation / Amortization 145 146 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -14.4 173.11 -41.28  Other Operating Expenses, Total -143 -110 - -","Selling/General/Admin. Expenses, Total 444 397 489.69 491.12  Research & Development - - - -  Depreciation / Amortization 145 146 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -14.4 173.11 -41.28  Other Operating Expenses, Total -143 -110 - -","Selling/General/Admin. Expenses, Total 444 397 489.69 491.12  Research & Development - - - -  Depreciation / Amortization 145 146 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -14.4 173.11 -41.28  Other Operating Expenses, Total -143 -110 - -"
"Selling/General/Admin. Expenses, Total",444,397,489.69,491.12
Research & Development,-,-,-,-
Depreciation / Amortization,145,146,-,-
Interest Expense (Income) - Net Operating,-2,-1,-,-
Unusual Expense (Income),-,-14.4,173.11,-41.28
"Other Operating Expenses, Total",-143,-110,-,-
Operating Income,120,119,-91.13,603.33
"Interest Income (Expense), Net Non-Operating",-,8.45,151.54,4.55
Gain (Loss) on Sale of Assets,-,-,0.09,58.57
"Other, Net",-59,-72,67.93,7.41
Net Income Before Taxes,179,191,128.44,673.86
Provision for Income Taxes,60,60,87.95,223.38
Net Income After Taxes,119,131,40.49,450.48
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,119,131,40.49,450.48
Total Extraordinary Items,-,-,-,-
Net Income,119,131,40.49,450.48
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,119,131,40.49,450.48
Dilution Adjustment,-,-,-,-
Diluted Net Income,119,131,40.49,450.48
Diluted Weighted Average Shares,3.6,3.58,3.56,3.54
Diluted EPS Excluding Extraordinary Items,33.09,36.6,11.37,127.07
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,31.11,30.39,51.48,116.83
