Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,5458,5068,4898.84,5047.42
"Revenue 5458 5068.29 4898.84 5047.42  Other Revenue, Total - - - -","Revenue 5458 5068.29 4898.84 5047.42  Other Revenue, Total - - - -","Revenue 5458 5068.29 4898.84 5047.42  Other Revenue, Total - - - -","Revenue 5458 5068.29 4898.84 5047.42  Other Revenue, Total - - - -","Revenue 5458 5068.29 4898.84 5047.42  Other Revenue, Total - - - -"
Revenue,5458,5068.29,4898.84,5047.42
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4071,3799.15,3655.49,3682.79
Gross Profit,1387,1269.14,1243.34,1364.63
Total Operating Expenses,5083,4752.46,4736.46,4747.54
"Selling/General/Admin. Expenses, Total 957 873.35 870.99 956.61  Research & Development 12 19.27 21.55 26.18  Depreciation / Amortization 27 59.92 86.27 81.45  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.78 102.16 0.51  Other Operating Expenses, Total 17 - - -","Selling/General/Admin. Expenses, Total 957 873.35 870.99 956.61  Research & Development 12 19.27 21.55 26.18  Depreciation / Amortization 27 59.92 86.27 81.45  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.78 102.16 0.51  Other Operating Expenses, Total 17 - - -","Selling/General/Admin. Expenses, Total 957 873.35 870.99 956.61  Research & Development 12 19.27 21.55 26.18  Depreciation / Amortization 27 59.92 86.27 81.45  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.78 102.16 0.51  Other Operating Expenses, Total 17 - - -","Selling/General/Admin. Expenses, Total 957 873.35 870.99 956.61  Research & Development 12 19.27 21.55 26.18  Depreciation / Amortization 27 59.92 86.27 81.45  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.78 102.16 0.51  Other Operating Expenses, Total 17 - - -","Selling/General/Admin. Expenses, Total 957 873.35 870.99 956.61  Research & Development 12 19.27 21.55 26.18  Depreciation / Amortization 27 59.92 86.27 81.45  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.78 102.16 0.51  Other Operating Expenses, Total 17 - - -"
"Selling/General/Admin. Expenses, Total",957,873.35,870.99,956.61
Research & Development,12,19.27,21.55,26.18
Depreciation / Amortization,27,59.92,86.27,81.45
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,0.78,102.16,0.51
"Other Operating Expenses, Total",17,-,-,-
Operating Income,375,315.83,162.37,299.88
"Interest Income (Expense), Net Non-Operating",-,-1.77,-1.23,-0.28
Gain (Loss) on Sale of Assets,-,1.48,1.05,0.97
"Other, Net",6,9.12,0.89,5.43
Net Income Before Taxes,369,324.65,163.09,306.01
Provision for Income Taxes,130,119.28,108.19,124.67
Net Income After Taxes,239,205.38,54.9,181.34
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,239,205.38,54.9,181.34
Total Extraordinary Items,-,-,-,-
Net Income,239,205.38,54.9,181.34
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,239,205.38,54.89,181.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,239,205.38,54.89,181.34
Diluted Weighted Average Shares,1.37,1.39,1.39,1.39
Diluted EPS Excluding Extraordinary Items,174.72,147.58,39.45,130.31
DPS - Common Stock Primary Issue,42,29,-,-
Diluted Normalized EPS,168.6,171.65,127.68,171.13
