Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7517,7091,6263,6983.84
"Revenue 7517 7091 6263 6983.84  Other Revenue, Total - - - -","Revenue 7517 7091 6263 6983.84  Other Revenue, Total - - - -","Revenue 7517 7091 6263 6983.84  Other Revenue, Total - - - -","Revenue 7517 7091 6263 6983.84  Other Revenue, Total - - - -","Revenue 7517 7091 6263 6983.84  Other Revenue, Total - - - -"
Revenue,7517,7091,6263,6983.84
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4368,4111,3802,4208.22
Gross Profit,3149,2980,2461,2775.62
Total Operating Expenses,6626,6181,5806,6377.17
"Selling/General/Admin. Expenses, Total 2258 1995 1932 1872.98  Research & Development - 168 187 211.4  Depreciation / Amortization 474 416 427 83.12  Interest Expense (Income) - Net Operating -1 -1 -2 -  Unusual Expense (Income) - - 2.1 1.45  Other Operating Expenses, Total -559 -508 -540 -","Selling/General/Admin. Expenses, Total 2258 1995 1932 1872.98  Research & Development - 168 187 211.4  Depreciation / Amortization 474 416 427 83.12  Interest Expense (Income) - Net Operating -1 -1 -2 -  Unusual Expense (Income) - - 2.1 1.45  Other Operating Expenses, Total -559 -508 -540 -","Selling/General/Admin. Expenses, Total 2258 1995 1932 1872.98  Research & Development - 168 187 211.4  Depreciation / Amortization 474 416 427 83.12  Interest Expense (Income) - Net Operating -1 -1 -2 -  Unusual Expense (Income) - - 2.1 1.45  Other Operating Expenses, Total -559 -508 -540 -","Selling/General/Admin. Expenses, Total 2258 1995 1932 1872.98  Research & Development - 168 187 211.4  Depreciation / Amortization 474 416 427 83.12  Interest Expense (Income) - Net Operating -1 -1 -2 -  Unusual Expense (Income) - - 2.1 1.45  Other Operating Expenses, Total -559 -508 -540 -","Selling/General/Admin. Expenses, Total 2258 1995 1932 1872.98  Research & Development - 168 187 211.4  Depreciation / Amortization 474 416 427 83.12  Interest Expense (Income) - Net Operating -1 -1 -2 -  Unusual Expense (Income) - - 2.1 1.45  Other Operating Expenses, Total -559 -508 -540 -"
"Selling/General/Admin. Expenses, Total",2258,1995,1932,1872.98
Research & Development,-,168,187,211.4
Depreciation / Amortization,474,416,427,83.12
Interest Expense (Income) - Net Operating,-1,-1,-2,-
Unusual Expense (Income),-,-,2.1,1.45
"Other Operating Expenses, Total",-559,-508,-540,-
Operating Income,891,910,457,606.67
"Interest Income (Expense), Net Non-Operating",-,397.74,316.31,302.56
Gain (Loss) on Sale of Assets,138,9,-0.98,-0.67
"Other, Net",-705,-460,-318,-2.04
Net Income Before Taxes,1458,1361,775,906.52
Provision for Income Taxes,383,379,177,174.15
Net Income After Taxes,1075,982,598,732.36
Minority Interest,76,75,70,-10.66
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1064,967,589,721.7
Total Extraordinary Items,-,-,-,-
Net Income,1064,967,589,721.7
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1064,967,589,721.7
Dilution Adjustment,-,-,-,-
Diluted Net Income,1064,967,589,721.7
Diluted Weighted Average Shares,12.76,12.76,12.76,12.76
Diluted EPS Excluding Extraordinary Items,83.4,75.76,46.14,56.54
DPS - Common Stock Primary Issue,26,25,15,17
Diluted Normalized EPS,63.81,65.02,37.34,56.67
