Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,22349,19833,18285,18677.08
"Revenue 22349 19833 18285 18677.08  Other Revenue, Total - - - -","Revenue 22349 19833 18285 18677.08  Other Revenue, Total - - - -","Revenue 22349 19833 18285 18677.08  Other Revenue, Total - - - -","Revenue 22349 19833 18285 18677.08  Other Revenue, Total - - - -","Revenue 22349 19833 18285 18677.08  Other Revenue, Total - - - -"
Revenue,22349,19833,18285,18677.08
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5791.51,-,-,-
Gross Profit,22349,19833,18285,-
Total Operating Expenses,16328,13772,15036,13012.59
"Selling/General/Admin. Expenses, Total 9329 7895 7299 7327.79  Research & Development 2636 2446 2267 2178.1  Depreciation / Amortization 1490 1538 3104 1893.36  Interest Expense (Income) - Net Operating -102 -118 -141 -  Unusual Expense (Income) - -3.24 -52.25 17.84  Other Operating Expenses, Total 2975 2011 2507 1595.5","Selling/General/Admin. Expenses, Total 9329 7895 7299 7327.79  Research & Development 2636 2446 2267 2178.1  Depreciation / Amortization 1490 1538 3104 1893.36  Interest Expense (Income) - Net Operating -102 -118 -141 -  Unusual Expense (Income) - -3.24 -52.25 17.84  Other Operating Expenses, Total 2975 2011 2507 1595.5","Selling/General/Admin. Expenses, Total 9329 7895 7299 7327.79  Research & Development 2636 2446 2267 2178.1  Depreciation / Amortization 1490 1538 3104 1893.36  Interest Expense (Income) - Net Operating -102 -118 -141 -  Unusual Expense (Income) - -3.24 -52.25 17.84  Other Operating Expenses, Total 2975 2011 2507 1595.5","Selling/General/Admin. Expenses, Total 9329 7895 7299 7327.79  Research & Development 2636 2446 2267 2178.1  Depreciation / Amortization 1490 1538 3104 1893.36  Interest Expense (Income) - Net Operating -102 -118 -141 -  Unusual Expense (Income) - -3.24 -52.25 17.84  Other Operating Expenses, Total 2975 2011 2507 1595.5","Selling/General/Admin. Expenses, Total 9329 7895 7299 7327.79  Research & Development 2636 2446 2267 2178.1  Depreciation / Amortization 1490 1538 3104 1893.36  Interest Expense (Income) - Net Operating -102 -118 -141 -  Unusual Expense (Income) - -3.24 -52.25 17.84  Other Operating Expenses, Total 2975 2011 2507 1595.5"
"Selling/General/Admin. Expenses, Total",9329,7895,7299,7327.79
Research & Development,2636,2446,2267,2178.1
Depreciation / Amortization,1490,1538,3104,1893.36
Interest Expense (Income) - Net Operating,-102,-118,-141,-
Unusual Expense (Income),-,-3.24,-52.25,17.84
"Other Operating Expenses, Total",2975,2011,2507,1595.5
Operating Income,6021,6061,3249,5664.49
"Interest Income (Expense), Net Non-Operating",-,-72.41,-99.55,-133.5
Gain (Loss) on Sale of Assets,3,4,52,-
"Other, Net",157,149,45,-7.23
Net Income Before Taxes,5861,5908,3152,5523.77
Provision for Income Taxes,1496,1556,700,1447.26
Net Income After Taxes,4365,4352,2452,4076.51
Minority Interest,57,76,1,-0.42
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4401,4352,2452,4076.09
Total Extraordinary Items,-,-,-,-
Net Income,4401,4352,2452,4076.09
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,4401,4352,2452,4076.09
Dilution Adjustment,0.062,-0.702,-,-
Diluted Net Income,4400.94,4352.7,2452,4076.09
Diluted Weighted Average Shares,34.52,34.41,30.86,31.2
Diluted EPS Excluding Extraordinary Items,127.49,126.48,79.45,130.65
DPS - Common Stock Primary Issue,43.1,42.6,24,-
Diluted Normalized EPS,107.1,107.22,62.78,131.07
