Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,10381,9268,8993.28,10370.86
"Revenue 10381 9268.7 8993.28 10370.86  Other Revenue, Total - - - -","Revenue 10381 9268.7 8993.28 10370.86  Other Revenue, Total - - - -","Revenue 10381 9268.7 8993.28 10370.86  Other Revenue, Total - - - -","Revenue 10381 9268.7 8993.28 10370.86  Other Revenue, Total - - - -","Revenue 10381 9268.7 8993.28 10370.86  Other Revenue, Total - - - -"
Revenue,10381,9268.7,8993.28,10370.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8802,7885.22,7810.38,9555.72
Gross Profit,1579,1383.48,1182.91,815.13
Total Operating Expenses,9605,8708.33,8769.75,10477.84
"Selling/General/Admin. Expenses, Total 803 823.09 842.08 903.45  Research & Development - - - -  Depreciation / Amortization 126 - - -  Interest Expense (Income) - Net Operating -52 - - -  Unusual Expense (Income) - 0.02 117.3 18.67  Other Operating Expenses, Total -74 - - -0","Selling/General/Admin. Expenses, Total 803 823.09 842.08 903.45  Research & Development - - - -  Depreciation / Amortization 126 - - -  Interest Expense (Income) - Net Operating -52 - - -  Unusual Expense (Income) - 0.02 117.3 18.67  Other Operating Expenses, Total -74 - - -0","Selling/General/Admin. Expenses, Total 803 823.09 842.08 903.45  Research & Development - - - -  Depreciation / Amortization 126 - - -  Interest Expense (Income) - Net Operating -52 - - -  Unusual Expense (Income) - 0.02 117.3 18.67  Other Operating Expenses, Total -74 - - -0","Selling/General/Admin. Expenses, Total 803 823.09 842.08 903.45  Research & Development - - - -  Depreciation / Amortization 126 - - -  Interest Expense (Income) - Net Operating -52 - - -  Unusual Expense (Income) - 0.02 117.3 18.67  Other Operating Expenses, Total -74 - - -0","Selling/General/Admin. Expenses, Total 803 823.09 842.08 903.45  Research & Development - - - -  Depreciation / Amortization 126 - - -  Interest Expense (Income) - Net Operating -52 - - -  Unusual Expense (Income) - 0.02 117.3 18.67  Other Operating Expenses, Total -74 - - -0"
"Selling/General/Admin. Expenses, Total",803,823.09,842.08,903.45
Research & Development,-,-,-,-
Depreciation / Amortization,126,-,-,-
Interest Expense (Income) - Net Operating,-52,-,-,-
Unusual Expense (Income),-,0.02,117.3,18.67
"Other Operating Expenses, Total",-74,-,-,-0
Operating Income,776,560.38,223.53,-106.98
"Interest Income (Expense), Net Non-Operating",-,28.99,26.18,3.42
Gain (Loss) on Sale of Assets,13,10.38,-12.9,5.89
"Other, Net",31,49.07,31.11,4.07
Net Income Before Taxes,732,648.82,267.92,-93.6
Provision for Income Taxes,183,208.92,37.91,38.1
Net Income After Taxes,549,439.9,230.01,-131.7
Minority Interest,347,23.32,84.85,6.26
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,512,463.22,314.87,-125.44
Total Extraordinary Items,-,-,-,-
Net Income,512,463.22,314.87,-125.44
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,512,463.22,314.87,-125.44
Dilution Adjustment,-0.704,-,-,-
Diluted Net Income,512.7,463.22,314.87,-125.44
Diluted Weighted Average Shares,6.75,6.69,6.63,6.52
Diluted EPS Excluding Extraordinary Items,75.96,69.26,47.52,-19.24
DPS - Common Stock Primary Issue,15,14,12,11
Diluted Normalized EPS,61.1,68.53,64.73,-17.62
