Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,83861,80135,84918,87177
"Revenue 83861 80135 84918 87177  Other Revenue, Total - - - -","Revenue 83861 80135 84918 87177  Other Revenue, Total - - - -","Revenue 83861 80135 84918 87177  Other Revenue, Total - - - -","Revenue 83861 80135 84918 87177  Other Revenue, Total - - - -","Revenue 83861 80135 84918 87177  Other Revenue, Total - - - -"
Revenue,83861,80135,84918,87177
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",65381,59090,67696,69010
Gross Profit,18480,21045,17222,18167
Total Operating Expenses,79453,72640,88186,83703
"Selling/General/Admin. Expenses, Total 14072 13416 12918 14151  Research & Development - 2376 - -  Depreciation / Amortization 4417 4333 - -  Interest Expense (Income) - Net Operating -76 -73 - -  Unusual Expense (Income) - 908 7572 541  Other Operating Expenses, Total -4341 -6502 - 1","Selling/General/Admin. Expenses, Total 14072 13416 12918 14151  Research & Development - 2376 - -  Depreciation / Amortization 4417 4333 - -  Interest Expense (Income) - Net Operating -76 -73 - -  Unusual Expense (Income) - 908 7572 541  Other Operating Expenses, Total -4341 -6502 - 1","Selling/General/Admin. Expenses, Total 14072 13416 12918 14151  Research & Development - 2376 - -  Depreciation / Amortization 4417 4333 - -  Interest Expense (Income) - Net Operating -76 -73 - -  Unusual Expense (Income) - 908 7572 541  Other Operating Expenses, Total -4341 -6502 - 1","Selling/General/Admin. Expenses, Total 14072 13416 12918 14151  Research & Development - 2376 - -  Depreciation / Amortization 4417 4333 - -  Interest Expense (Income) - Net Operating -76 -73 - -  Unusual Expense (Income) - 908 7572 541  Other Operating Expenses, Total -4341 -6502 - 1","Selling/General/Admin. Expenses, Total 14072 13416 12918 14151  Research & Development - 2376 - -  Depreciation / Amortization 4417 4333 - -  Interest Expense (Income) - Net Operating -76 -73 - -  Unusual Expense (Income) - 908 7572 541  Other Operating Expenses, Total -4341 -6502 - 1"
"Selling/General/Admin. Expenses, Total",14072,13416,12918,14151
Research & Development,-,2376,-,-
Depreciation / Amortization,4417,4333,-,-
Interest Expense (Income) - Net Operating,-76,-73,-,-
Unusual Expense (Income),-,908,7572,541
"Other Operating Expenses, Total",-4341,-6502,-,1
Operating Income,4408,7495,-3268,3474
"Interest Income (Expense), Net Non-Operating",-,1804,1613,469
Gain (Loss) on Sale of Assets,127,1291,-,2
"Other, Net",-695,-3019,-382,54
Net Income Before Taxes,4976,9223,-2037,3999
Provision for Income Taxes,2368,2119,422,1271
Net Income After Taxes,2608,7104,-2459,2728
Minority Interest,4229,3854,-343,-192
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2344,6747,-2802,2536
Total Extraordinary Items,-,-,-,-
Net Income,2344,6747,-2802,2536
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,2344,6747,-2803,2535
Dilution Adjustment,-,-,-,-
Diluted Net Income,2344,6747,-2803,2535
Diluted Weighted Average Shares,16.19,16.58,16.83,16.81
Diluted EPS Excluding Extraordinary Items,144.81,407.06,-166.55,150.79
DPS - Common Stock Primary Issue,75,70,15,40
Diluted Normalized EPS,171.07,311.79,125.89,172.67
