Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6657,5782,5086.03,4331.64
"Revenue 6657 5782.6 5086.03 4331.64  Other Revenue, Total - - - -","Revenue 6657 5782.6 5086.03 4331.64  Other Revenue, Total - - - -","Revenue 6657 5782.6 5086.03 4331.64  Other Revenue, Total - - - -","Revenue 6657 5782.6 5086.03 4331.64  Other Revenue, Total - - - -","Revenue 6657 5782.6 5086.03 4331.64  Other Revenue, Total - - - -"
Revenue,6657,5782.6,5086.03,4331.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5095,4546.66,4302.2,3772.4
Gross Profit,1562,1235.94,783.83,559.24
Total Operating Expenses,6127,5282.42,4943.87,4269.17
"Selling/General/Admin. Expenses, Total 1032 716.83 530.92 425.83  Research & Development - - 9.75 -  Depreciation / Amortization 80 - 14.96 11.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 18.92 86.04 59.91  Other Operating Expenses, Total -78 - - -","Selling/General/Admin. Expenses, Total 1032 716.83 530.92 425.83  Research & Development - - 9.75 -  Depreciation / Amortization 80 - 14.96 11.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 18.92 86.04 59.91  Other Operating Expenses, Total -78 - - -","Selling/General/Admin. Expenses, Total 1032 716.83 530.92 425.83  Research & Development - - 9.75 -  Depreciation / Amortization 80 - 14.96 11.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 18.92 86.04 59.91  Other Operating Expenses, Total -78 - - -","Selling/General/Admin. Expenses, Total 1032 716.83 530.92 425.83  Research & Development - - 9.75 -  Depreciation / Amortization 80 - 14.96 11.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 18.92 86.04 59.91  Other Operating Expenses, Total -78 - - -","Selling/General/Admin. Expenses, Total 1032 716.83 530.92 425.83  Research & Development - - 9.75 -  Depreciation / Amortization 80 - 14.96 11.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 18.92 86.04 59.91  Other Operating Expenses, Total -78 - - -"
"Selling/General/Admin. Expenses, Total",1032,716.83,530.92,425.83
Research & Development,-,-,9.75,-
Depreciation / Amortization,80,-,14.96,11.04
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,18.92,86.04,59.91
"Other Operating Expenses, Total",-78,-,-,-
Operating Income,530,500.18,142.16,62.46
"Interest Income (Expense), Net Non-Operating",-,-2.56,-3.25,-2.64
Gain (Loss) on Sale of Assets,-,-,-,1.91
"Other, Net",-3,-10.36,25.77,0.73
Net Income Before Taxes,533,487.26,164.68,62.46
Provision for Income Taxes,151,158.8,67.54,29.55
Net Income After Taxes,382,328.45,97.14,32.9
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,382,328.45,97.14,32.9
Total Extraordinary Items,-,-,-,-
Net Income,382,328.45,97.14,32.9
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,382,328.45,97.14,32.9
Dilution Adjustment,-,-,-,-
Diluted Net Income,382,328.45,97.14,32.9
Diluted Weighted Average Shares,3.76,3.72,3.46,3.46
Diluted EPS Excluding Extraordinary Items,101.64,88.28,28.07,9.51
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,92.46,94.56,46.76,24.14
