Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,275060,253386,250066,293682
"Revenue 275060 253386 250066 293682  Other Revenue, Total - - - -","Revenue 275060 253386 250066 293682  Other Revenue, Total - - - -","Revenue 275060 253386 250066 293682  Other Revenue, Total - - - -","Revenue 275060 253386 250066 293682  Other Revenue, Total - - - -","Revenue 275060 253386 250066 293682  Other Revenue, Total - - - -"
Revenue,275060,253386,250066,293682
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",177130,158383,154114,159910
Gross Profit,97930,95003,95952,133772
Total Operating Expenses,259120,235482,240853,277028
"Selling/General/Admin. Expenses, Total 77158 75776 76539 110302  Research & Development 4434 - 4279 4465  Depreciation / Amortization 11534 - - -  Interest Expense (Income) - Net Operating -297 - - -  Unusual Expense (Income) - 1323 10200 2351  Other Operating Expenses, Total -15577 - - -","Selling/General/Admin. Expenses, Total 77158 75776 76539 110302  Research & Development 4434 - 4279 4465  Depreciation / Amortization 11534 - - -  Interest Expense (Income) - Net Operating -297 - - -  Unusual Expense (Income) - 1323 10200 2351  Other Operating Expenses, Total -15577 - - -","Selling/General/Admin. Expenses, Total 77158 75776 76539 110302  Research & Development 4434 - 4279 4465  Depreciation / Amortization 11534 - - -  Interest Expense (Income) - Net Operating -297 - - -  Unusual Expense (Income) - 1323 10200 2351  Other Operating Expenses, Total -15577 - - -","Selling/General/Admin. Expenses, Total 77158 75776 76539 110302  Research & Development 4434 - 4279 4465  Depreciation / Amortization 11534 - - -  Interest Expense (Income) - Net Operating -297 - - -  Unusual Expense (Income) - 1323 10200 2351  Other Operating Expenses, Total -15577 - - -","Selling/General/Admin. Expenses, Total 77158 75776 76539 110302  Research & Development 4434 - 4279 4465  Depreciation / Amortization 11534 - - -  Interest Expense (Income) - Net Operating -297 - - -  Unusual Expense (Income) - 1323 10200 2351  Other Operating Expenses, Total -15577 - - -"
"Selling/General/Admin. Expenses, Total",77158,75776,76539,110302
Research & Development,4434,-,4279,4465
Depreciation / Amortization,11534,-,-,-
Interest Expense (Income) - Net Operating,-297,-,-,-
Unusual Expense (Income),-,1323,10200,2351
"Other Operating Expenses, Total",-15577,-,-,-
Operating Income,15940,17904,9213,16654
"Interest Income (Expense), Net Non-Operating",-,4002,2193,3540
Gain (Loss) on Sale of Assets,4085,188,-9,147
"Other, Net",-9418,1275,669,341
Net Income Before Taxes,21273,23369,12066,20682
Provision for Income Taxes,5796,7528,5148,7510
Net Income After Taxes,15477,15841,6918,13172
Minority Interest,29050,-1886,1835,-1714
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,13703,13955,8753,11458
Total Extraordinary Items,-,-,-,-
Net Income,13703,13955,8753,11458
Total Adjustments to Net Income,-,1,-1,-
Income Available to Common Excluding Extraordinary Items,13703,13956,8752,11458
Dilution Adjustment,-,-,-,-
Diluted Net Income,13703,13956,8752,11458
Diluted Weighted Average Shares,97.91,99.87,100.75,100.75
Diluted EPS Excluding Extraordinary Items,139.95,139.74,86.87,113.73
DPS - Common Stock Primary Issue,46,46,46,46
Diluted Normalized EPS,98.71,147.9,161.92,161.58
