Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,80351,55515,36159,45509
"Revenue - 55515 36159 45509  Other Revenue, Total - - - -","Revenue - 55515 36159 45509  Other Revenue, Total - - - -","Revenue - 55515 36159 45509  Other Revenue, Total - - - -","Revenue - 55515 36159 45509  Other Revenue, Total - - - -","Revenue - 55515 36159 45509  Other Revenue, Total - - - -"
Revenue,-,55515,36159,45509
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",59027,41755,27364,35338
Gross Profit,-,13760,8795,10171
Total Operating Expenses,-,50286,35329,41612
"Selling/General/Admin. Expenses, Total 10629 6555 3931 4419  Research & Development - 1976 1729 1683  Depreciation / Amortization 6807 6055 - -  Interest Expense (Income) - Net Operating - -175 - -  Unusual Expense (Income) - 190 2305 171  Other Operating Expenses, Total -6633 -5880 - 1","Selling/General/Admin. Expenses, Total 10629 6555 3931 4419  Research & Development - 1976 1729 1683  Depreciation / Amortization 6807 6055 - -  Interest Expense (Income) - Net Operating - -175 - -  Unusual Expense (Income) - 190 2305 171  Other Operating Expenses, Total -6633 -5880 - 1","Selling/General/Admin. Expenses, Total 10629 6555 3931 4419  Research & Development - 1976 1729 1683  Depreciation / Amortization 6807 6055 - -  Interest Expense (Income) - Net Operating - -175 - -  Unusual Expense (Income) - 190 2305 171  Other Operating Expenses, Total -6633 -5880 - 1","Selling/General/Admin. Expenses, Total 10629 6555 3931 4419  Research & Development - 1976 1729 1683  Depreciation / Amortization 6807 6055 - -  Interest Expense (Income) - Net Operating - -175 - -  Unusual Expense (Income) - 190 2305 171  Other Operating Expenses, Total -6633 -5880 - 1","Selling/General/Admin. Expenses, Total 10629 6555 3931 4419  Research & Development - 1976 1729 1683  Depreciation / Amortization 6807 6055 - -  Interest Expense (Income) - Net Operating - -175 - -  Unusual Expense (Income) - 190 2305 171  Other Operating Expenses, Total -6633 -5880 - 1"
"Selling/General/Admin. Expenses, Total",10629,6555,3931,4419
Research & Development,-,1976,1729,1683
Depreciation / Amortization,6807,6055,-,-
Interest Expense (Income) - Net Operating,-,-175,-,-
Unusual Expense (Income),-,190,2305,171
"Other Operating Expenses, Total",-6633,-5880,-,1
Operating Income,10695,5229,830,3897
"Interest Income (Expense), Net Non-Operating",-,-69,-3557,-1157
Gain (Loss) on Sale of Assets,43,34,97,18
"Other, Net",280,209,-13,786
Net Income Before Taxes,10372,4986,-2643,3544
Provision for Income Taxes,-,1288,513,1178
Net Income After Taxes,-,3698,-3156,2366
Minority Interest,134,135,-,-6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7504,3695,-3156,2360
Total Extraordinary Items,-,-,-,-
Net Income,-,3695,-3156,2360
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-,3695,-3156,2359
Dilution Adjustment,-,-,-,-
Diluted Net Income,7504,3695,-3156,2359
Diluted Weighted Average Shares,71.17,71.17,71.17,71.17
Diluted EPS Excluding Extraordinary Items,105.43,51.92,-44.34,33.14
DPS - Common Stock Primary Issue,-,15,12,12
Diluted Normalized EPS,92.15,45.11,-24.18,34.58
