Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,20445,19046,16247,17701.41
"Revenue 20445 19046 16247 17701.41  Other Revenue, Total - - - -","Revenue 20445 19046 16247 17701.41  Other Revenue, Total - - - -","Revenue 20445 19046 16247 17701.41  Other Revenue, Total - - - -","Revenue 20445 19046 16247 17701.41  Other Revenue, Total - - - -","Revenue 20445 19046 16247 17701.41  Other Revenue, Total - - - -"
Revenue,20445,19046,16247,17701.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15592,14009,12028.27,13264.11
Gross Profit,4853,5037,4218.73,4437.3
Total Operating Expenses,18772,17022,14836.35,16158.28
"Selling/General/Admin. Expenses, Total 2553 2405 2229.79 2308.2  Research & Development 627 608 547.65 585.97  Depreciation / Amortization 722 555 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.38 30.64 -  Other Operating Expenses, Total -722 -555 - -","Selling/General/Admin. Expenses, Total 2553 2405 2229.79 2308.2  Research & Development 627 608 547.65 585.97  Depreciation / Amortization 722 555 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.38 30.64 -  Other Operating Expenses, Total -722 -555 - -","Selling/General/Admin. Expenses, Total 2553 2405 2229.79 2308.2  Research & Development 627 608 547.65 585.97  Depreciation / Amortization 722 555 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.38 30.64 -  Other Operating Expenses, Total -722 -555 - -","Selling/General/Admin. Expenses, Total 2553 2405 2229.79 2308.2  Research & Development 627 608 547.65 585.97  Depreciation / Amortization 722 555 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.38 30.64 -  Other Operating Expenses, Total -722 -555 - -","Selling/General/Admin. Expenses, Total 2553 2405 2229.79 2308.2  Research & Development 627 608 547.65 585.97  Depreciation / Amortization 722 555 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.38 30.64 -  Other Operating Expenses, Total -722 -555 - -"
"Selling/General/Admin. Expenses, Total",2553,2405,2229.79,2308.2
Research & Development,627,608,547.65,585.97
Depreciation / Amortization,722,555,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-7.38,30.64,-
"Other Operating Expenses, Total",-722,-555,-,-
Operating Income,1673,2024,1410.65,1543.12
"Interest Income (Expense), Net Non-Operating",-,151.4,20.37,-58.42
Gain (Loss) on Sale of Assets,27,2,2.54,1.39
"Other, Net",-473,-170,24.46,14.89
Net Income Before Taxes,2119,2192,1458.01,1500.98
Provision for Income Taxes,605,553,430.34,522.5
Net Income After Taxes,1514,1639,1027.68,978.49
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1514,1639,1027.68,978.49
Total Extraordinary Items,-,-,-,-
Net Income,1514,1639,1027.68,978.49
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1514,1639,1027.68,978.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,1514,1639,1027.68,978.49
Diluted Weighted Average Shares,7.54,7.54,7.54,7.54
Diluted EPS Excluding Extraordinary Items,200.66,217.28,136.23,129.71
DPS - Common Stock Primary Issue,55,60,40,40
Diluted Normalized EPS,170.89,180.79,138.86,129.59
