Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,178619,163537,152002,178530
"Revenue 178619 163537 152002 178530  Other Revenue, Total - - - -","Revenue 178619 163537 152002 178530  Other Revenue, Total - - - -","Revenue 178619 163537 152002 178530  Other Revenue, Total - - - -","Revenue 178619 163537 152002 178530  Other Revenue, Total - - - -","Revenue 178619 163537 152002 178530  Other Revenue, Total - - - -"
Revenue,178619,163537,152002,178530
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",144372,126904,118108,137975
Gross Profit,34247,36633,33894,40555
Total Operating Expenses,171762,152835,143841,166441
"Selling/General/Admin. Expenses, Total 27390 22322 20445 22534  Research & Development - 3609 3552 4097  Depreciation / Amortization 12410 10910 - -  Interest Expense (Income) - Net Operating -239 -227 - -  Unusual Expense (Income) - 1904 1735 1834  Other Operating Expenses, Total -12171 -10683 1 1","Selling/General/Admin. Expenses, Total 27390 22322 20445 22534  Research & Development - 3609 3552 4097  Depreciation / Amortization 12410 10910 - -  Interest Expense (Income) - Net Operating -239 -227 - -  Unusual Expense (Income) - 1904 1735 1834  Other Operating Expenses, Total -12171 -10683 1 1","Selling/General/Admin. Expenses, Total 27390 22322 20445 22534  Research & Development - 3609 3552 4097  Depreciation / Amortization 12410 10910 - -  Interest Expense (Income) - Net Operating -239 -227 - -  Unusual Expense (Income) - 1904 1735 1834  Other Operating Expenses, Total -12171 -10683 1 1","Selling/General/Admin. Expenses, Total 27390 22322 20445 22534  Research & Development - 3609 3552 4097  Depreciation / Amortization 12410 10910 - -  Interest Expense (Income) - Net Operating -239 -227 - -  Unusual Expense (Income) - 1904 1735 1834  Other Operating Expenses, Total -12171 -10683 1 1","Selling/General/Admin. Expenses, Total 27390 22322 20445 22534  Research & Development - 3609 3552 4097  Depreciation / Amortization 12410 10910 - -  Interest Expense (Income) - Net Operating -239 -227 - -  Unusual Expense (Income) - 1904 1735 1834  Other Operating Expenses, Total -12171 -10683 1 1"
"Selling/General/Admin. Expenses, Total",27390,22322,20445,22534
Research & Development,-,3609,3552,4097
Depreciation / Amortization,12410,10910,-,-
Interest Expense (Income) - Net Operating,-239,-227,-,-
Unusual Expense (Income),-,1904,1735,1834
"Other Operating Expenses, Total",-12171,-10683,1,1
Operating Income,6857,10702,8161,12089
"Interest Income (Expense), Net Non-Operating",-,2916,2797,2077
Gain (Loss) on Sale of Assets,-807,2103,49,1760
"Other, Net",-668,-6432,1674,400
Net Income Before Taxes,8332,15031,12681,16326
Provision for Income Taxes,3172,4152,3493,5233
Net Income After Taxes,5160,10879,9188,11093
Minority Interest,31999,30810,-3721,-3775
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3843,8087,5467,7318
Total Extraordinary Items,-,-,-,-
Net Income,3843,8087,5467,7318
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,3843,8087,5466,7318
Dilution Adjustment,-,-,-,-
Diluted Net Income,3843,8087,5466,7318
Diluted Weighted Average Shares,34.04,34.49,35.38,35.49
Diluted EPS Excluding Extraordinary Items,112.88,234.49,154.51,206.19
DPS - Common Stock Primary Issue,58,58,44,56
Diluted Normalized EPS,148.83,184.21,194.04,212.59
