Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,26116,19398,16539.32,29106.95
"Revenue 26116 19398 16539.32 29106.95  Other Revenue, Total - - - -","Revenue 26116 19398 16539.32 29106.95  Other Revenue, Total - - - -","Revenue 26116 19398 16539.32 29106.95  Other Revenue, Total - - - -","Revenue 26116 19398 16539.32 29106.95  Other Revenue, Total - - - -","Revenue 26116 19398 16539.32 29106.95  Other Revenue, Total - - - -"
Revenue,26116,19398,16539.32,29106.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7748,5655,5068.46,8466.25
Gross Profit,18368,13743,11470.86,20640.71
Total Operating Expenses,23834,18347,18867.33,29541.07
"Selling/General/Admin. Expenses, Total - 12692 12451.04 19943.08  Research & Development - - - -  Depreciation / Amortization - 887 27.39 -  Interest Expense (Income) - Net Operating -62 -56 - -  Unusual Expense (Income) - 155.26 1320.43 1131.74  Other Operating Expenses, Total -843 -831 - -","Selling/General/Admin. Expenses, Total - 12692 12451.04 19943.08  Research & Development - - - -  Depreciation / Amortization - 887 27.39 -  Interest Expense (Income) - Net Operating -62 -56 - -  Unusual Expense (Income) - 155.26 1320.43 1131.74  Other Operating Expenses, Total -843 -831 - -","Selling/General/Admin. Expenses, Total - 12692 12451.04 19943.08  Research & Development - - - -  Depreciation / Amortization - 887 27.39 -  Interest Expense (Income) - Net Operating -62 -56 - -  Unusual Expense (Income) - 155.26 1320.43 1131.74  Other Operating Expenses, Total -843 -831 - -","Selling/General/Admin. Expenses, Total - 12692 12451.04 19943.08  Research & Development - - - -  Depreciation / Amortization - 887 27.39 -  Interest Expense (Income) - Net Operating -62 -56 - -  Unusual Expense (Income) - 155.26 1320.43 1131.74  Other Operating Expenses, Total -843 -831 - -","Selling/General/Admin. Expenses, Total - 12692 12451.04 19943.08  Research & Development - - - -  Depreciation / Amortization - 887 27.39 -  Interest Expense (Income) - Net Operating -62 -56 - -  Unusual Expense (Income) - 155.26 1320.43 1131.74  Other Operating Expenses, Total -843 -831 - -"
"Selling/General/Admin. Expenses, Total",-,12692,12451.04,19943.08
Research & Development,-,-,-,-
Depreciation / Amortization,-,887,27.39,-
Interest Expense (Income) - Net Operating,-62,-56,-,-
Unusual Expense (Income),-,155.26,1320.43,1131.74
"Other Operating Expenses, Total",-843,-831,-,-
Operating Income,2282,1051,-2328.01,-434.11
"Interest Income (Expense), Net Non-Operating",-,13.77,-61.33,71.64
Gain (Loss) on Sale of Assets,-85,2,-14.52,12.71
"Other, Net",504,119,30.77,5.11
Net Income Before Taxes,1863,930,-2373.09,-344.64
Provision for Income Taxes,235,-50,19.91,261.05
Net Income After Taxes,1628,980,-2393,-605.7
Minority Interest,-,-57.37,0.03,391.61
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1628,923,-2392.97,-214.09
Total Extraordinary Items,-,-,-,-
Net Income,-,923,-2392.97,-214.09
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1628,923,-2392.97,-214.09
Dilution Adjustment,-,-0.679,-,-
Diluted Net Income,1628,923.68,-2392.97,-214.09
Diluted Weighted Average Shares,28.8,26.67,23.91,23.71
Diluted EPS Excluding Extraordinary Items,56.52,34.64,-100.08,-9.03
DPS - Common Stock Primary Issue,-,-,-,4
Diluted Normalized EPS,50.36,23.25,-61.51,22.98
