Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,9831,9510,9270.6,10093.34
"Revenue 9831 9510 9270.6 10093.34  Other Revenue, Total - - - -","Revenue 9831 9510 9270.6 10093.34  Other Revenue, Total - - - -","Revenue 9831 9510 9270.6 10093.34  Other Revenue, Total - - - -","Revenue 9831 9510 9270.6 10093.34  Other Revenue, Total - - - -","Revenue 9831 9510 9270.6 10093.34  Other Revenue, Total - - - -"
Revenue,9831,9510,9270.6,10093.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2528,2343,2249.11,2449.07
Gross Profit,7303,7167,7021.5,7644.27
Total Operating Expenses,9321,7429,7244.11,7182.81
"Selling/General/Admin. Expenses, Total 6742 5043 4970.63 4706.44  Research & Development - - - -  Depreciation / Amortization 62 40 21.43 23.74  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - 31.65 4.59 4.79  Other Operating Expenses, Total -10 5 -1.65 -1.23","Selling/General/Admin. Expenses, Total 6742 5043 4970.63 4706.44  Research & Development - - - -  Depreciation / Amortization 62 40 21.43 23.74  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - 31.65 4.59 4.79  Other Operating Expenses, Total -10 5 -1.65 -1.23","Selling/General/Admin. Expenses, Total 6742 5043 4970.63 4706.44  Research & Development - - - -  Depreciation / Amortization 62 40 21.43 23.74  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - 31.65 4.59 4.79  Other Operating Expenses, Total -10 5 -1.65 -1.23","Selling/General/Admin. Expenses, Total 6742 5043 4970.63 4706.44  Research & Development - - - -  Depreciation / Amortization 62 40 21.43 23.74  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - 31.65 4.59 4.79  Other Operating Expenses, Total -10 5 -1.65 -1.23","Selling/General/Admin. Expenses, Total 6742 5043 4970.63 4706.44  Research & Development - - - -  Depreciation / Amortization 62 40 21.43 23.74  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - 31.65 4.59 4.79  Other Operating Expenses, Total -10 5 -1.65 -1.23"
"Selling/General/Admin. Expenses, Total",6742,5043,4970.63,4706.44
Research & Development,-,-,-,-
Depreciation / Amortization,62,40,21.43,23.74
Interest Expense (Income) - Net Operating,-1,-2,-,-
Unusual Expense (Income),-,31.65,4.59,4.79
"Other Operating Expenses, Total",-10,5,-1.65,-1.23
Operating Income,510,2081,2026.5,2910.53
"Interest Income (Expense), Net Non-Operating",-,6.5,5.21,2.16
Gain (Loss) on Sale of Assets,-5,10,2.02,0.46
"Other, Net",-15,1,10.44,6.05
Net Income Before Taxes,530,2070,2044.17,2919.2
Provision for Income Taxes,187,731,656.33,944.38
Net Income After Taxes,343,1339,1387.84,1974.82
Minority Interest,-,3.13,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,343,1342,1387.84,1974.82
Total Extraordinary Items,-,-,-,-
Net Income,343,1342,1387.84,1974.82
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,343,1342,1387.84,1974.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,343,1342,1387.84,1974.82
Diluted Weighted Average Shares,139.03,138.98,138.97,138.97
Diluted EPS Excluding Extraordinary Items,2.47,9.66,9.99,14.21
DPS - Common Stock Primary Issue,-,2.9,3,4.3
Diluted Normalized EPS,2.41,9.47,10,14.23
