Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,9905,11042,10825.63,11785.44
"Revenue 9905 11042 10825.63 11785.44  Other Revenue, Total - - - -","Revenue 9905 11042 10825.63 11785.44  Other Revenue, Total - - - -","Revenue 9905 11042 10825.63 11785.44  Other Revenue, Total - - - -","Revenue 9905 11042 10825.63 11785.44  Other Revenue, Total - - - -","Revenue 9905 11042 10825.63 11785.44  Other Revenue, Total - - - -"
Revenue,9905,11042,10825.63,11785.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5569,6226,6127.99,6838.7
Gross Profit,4336,4816,4697.64,4946.74
Total Operating Expenses,9899,10819,10656.13,11687.42
"Selling/General/Admin. Expenses, Total 4330 4593 4490.65 4833.77  Research & Development - - - -  Depreciation / Amortization 93 96 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 13.45 37.49 14.94  Other Operating Expenses, Total -91 -93 - -","Selling/General/Admin. Expenses, Total 4330 4593 4490.65 4833.77  Research & Development - - - -  Depreciation / Amortization 93 96 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 13.45 37.49 14.94  Other Operating Expenses, Total -91 -93 - -","Selling/General/Admin. Expenses, Total 4330 4593 4490.65 4833.77  Research & Development - - - -  Depreciation / Amortization 93 96 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 13.45 37.49 14.94  Other Operating Expenses, Total -91 -93 - -","Selling/General/Admin. Expenses, Total 4330 4593 4490.65 4833.77  Research & Development - - - -  Depreciation / Amortization 93 96 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 13.45 37.49 14.94  Other Operating Expenses, Total -91 -93 - -","Selling/General/Admin. Expenses, Total 4330 4593 4490.65 4833.77  Research & Development - - - -  Depreciation / Amortization 93 96 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 13.45 37.49 14.94  Other Operating Expenses, Total -91 -93 - -"
"Selling/General/Admin. Expenses, Total",4330,4593,4490.65,4833.77
Research & Development,-,-,-,-
Depreciation / Amortization,93,96,-,-
Interest Expense (Income) - Net Operating,-2,-3,-,-
Unusual Expense (Income),-,13.45,37.49,14.94
"Other Operating Expenses, Total",-91,-93,-,-
Operating Income,6,223,169.49,98.02
"Interest Income (Expense), Net Non-Operating",-,-0.88,-2.73,-4.52
Gain (Loss) on Sale of Assets,-,-,0.6,-
"Other, Net",-28,-104,18.57,4.74
Net Income Before Taxes,34,327,185.94,98.24
Provision for Income Taxes,28,109,-13.71,45.79
Net Income After Taxes,6,218,199.65,52.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6,218,199.65,52.45
Total Extraordinary Items,-,-,-,-
Net Income,6,218,199.65,52.45
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,6,218,199.65,52.45
Dilution Adjustment,-,-,-,-
Diluted Net Income,6,218,199.65,52.45
Diluted Weighted Average Shares,2.55,2.55,2.55,2.55
Diluted EPS Excluding Extraordinary Items,2.35,85.37,78.18,20.54
DPS - Common Stock Primary Issue,10,5,5,-
Diluted Normalized EPS,10.52,83.21,87.57,23.66
