Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11355,10530,9922.95,9343.83
"Revenue 11355 10530 9922.95 9343.83  Other Revenue, Total - - - -","Revenue 11355 10530 9922.95 9343.83  Other Revenue, Total - - - -","Revenue 11355 10530 9922.95 9343.83  Other Revenue, Total - - - -","Revenue 11355 10530 9922.95 9343.83  Other Revenue, Total - - - -","Revenue 11355 10530 9922.95 9343.83  Other Revenue, Total - - - -"
Revenue,11355,10530,9922.95,9343.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6702,6188,5954.72,5795.41
Gross Profit,4653,4342,3968.23,3548.41
Total Operating Expenses,10509,9841,9510.94,9276.78
"Selling/General/Admin. Expenses, Total 3807 3653 3519.99 3350.9  Research & Development - - - -  Depreciation / Amortization - 158 - -  Interest Expense (Income) - Net Operating -2 -5 - -  Unusual Expense (Income) - 2.11 36.23 130.46  Other Operating Expenses, Total -193 -153 - -","Selling/General/Admin. Expenses, Total 3807 3653 3519.99 3350.9  Research & Development - - - -  Depreciation / Amortization - 158 - -  Interest Expense (Income) - Net Operating -2 -5 - -  Unusual Expense (Income) - 2.11 36.23 130.46  Other Operating Expenses, Total -193 -153 - -","Selling/General/Admin. Expenses, Total 3807 3653 3519.99 3350.9  Research & Development - - - -  Depreciation / Amortization - 158 - -  Interest Expense (Income) - Net Operating -2 -5 - -  Unusual Expense (Income) - 2.11 36.23 130.46  Other Operating Expenses, Total -193 -153 - -","Selling/General/Admin. Expenses, Total 3807 3653 3519.99 3350.9  Research & Development - - - -  Depreciation / Amortization - 158 - -  Interest Expense (Income) - Net Operating -2 -5 - -  Unusual Expense (Income) - 2.11 36.23 130.46  Other Operating Expenses, Total -193 -153 - -","Selling/General/Admin. Expenses, Total 3807 3653 3519.99 3350.9  Research & Development - - - -  Depreciation / Amortization - 158 - -  Interest Expense (Income) - Net Operating -2 -5 - -  Unusual Expense (Income) - 2.11 36.23 130.46  Other Operating Expenses, Total -193 -153 - -"
"Selling/General/Admin. Expenses, Total",3807,3653,3519.99,3350.9
Research & Development,-,-,-,-
Depreciation / Amortization,-,158,-,-
Interest Expense (Income) - Net Operating,-2,-5,-,-
Unusual Expense (Income),-,2.11,36.23,130.46
"Other Operating Expenses, Total",-193,-153,-,-
Operating Income,846,689,412.01,67.05
"Interest Income (Expense), Net Non-Operating",-,-3.56,-8.21,-7.06
Gain (Loss) on Sale of Assets,2,1,2.04,0.5
"Other, Net",-30,-10,25.5,19.5
Net Income Before Taxes,874,698,431.33,79.99
Provision for Income Taxes,315,286,140.42,19.22
Net Income After Taxes,559,412,290.91,60.77
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,559,412,290.91,60.77
Total Extraordinary Items,-,-,-,-
Net Income,559,412,290.91,60.77
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,559,412,290.91,60.76
Dilution Adjustment,-,-0.755,-,-
Diluted Net Income,559,412.76,290.91,60.76
Diluted Weighted Average Shares,2.65,6.8,2.62,2.62
Diluted EPS Excluding Extraordinary Items,211.08,60.71,110.85,9.47
DPS - Common Stock Primary Issue,-,15.83,16.17,-
Diluted Normalized EPS,206.27,64.25,119.63,20.62
