Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,12113,7801,5534.6,4766.94
"Revenue 12113 7801 5534.6 4766.94  Other Revenue, Total - - - -","Revenue 12113 7801 5534.6 4766.94  Other Revenue, Total - - - -","Revenue 12113 7801 5534.6 4766.94  Other Revenue, Total - - - -","Revenue 12113 7801 5534.6 4766.94  Other Revenue, Total - - - -","Revenue 12113 7801 5534.6 4766.94  Other Revenue, Total - - - -"
Revenue,12113,7801,5534.6,4766.94
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9384,6005,4415.34,3947.38
Gross Profit,2729,1796,1119.27,819.57
Total Operating Expenses,10992,7255,5363.15,4623.94
"Selling/General/Admin. Expenses, Total 1589 1229 918.91 647.48  Research & Development - - - -  Depreciation / Amortization 82 64 19.58 6.11  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - - 9.31 22.98  Other Operating Expenses, Total -62 -42 - -","Selling/General/Admin. Expenses, Total 1589 1229 918.91 647.48  Research & Development - - - -  Depreciation / Amortization 82 64 19.58 6.11  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - - 9.31 22.98  Other Operating Expenses, Total -62 -42 - -","Selling/General/Admin. Expenses, Total 1589 1229 918.91 647.48  Research & Development - - - -  Depreciation / Amortization 82 64 19.58 6.11  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - - 9.31 22.98  Other Operating Expenses, Total -62 -42 - -","Selling/General/Admin. Expenses, Total 1589 1229 918.91 647.48  Research & Development - - - -  Depreciation / Amortization 82 64 19.58 6.11  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - - 9.31 22.98  Other Operating Expenses, Total -62 -42 - -","Selling/General/Admin. Expenses, Total 1589 1229 918.91 647.48  Research & Development - - - -  Depreciation / Amortization 82 64 19.58 6.11  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - - 9.31 22.98  Other Operating Expenses, Total -62 -42 - -"
"Selling/General/Admin. Expenses, Total",1589,1229,918.91,647.48
Research & Development,-,-,-,-
Depreciation / Amortization,82,64,19.58,6.11
Interest Expense (Income) - Net Operating,-1,-1,-,-
Unusual Expense (Income),-,-,9.31,22.98
"Other Operating Expenses, Total",-62,-42,-,-
Operating Income,1121,546,171.46,143
"Interest Income (Expense), Net Non-Operating",-,-1.65,-2.69,-2.27
Gain (Loss) on Sale of Assets,-,-,0.3,3.41
"Other, Net",-17,1,10.41,19.94
Net Income Before Taxes,1138,545,179.47,164.08
Provision for Income Taxes,302,135,54.69,46.18
Net Income After Taxes,836,410,124.79,117.9
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,836,410,124.79,117.9
Total Extraordinary Items,-,-,-,-
Net Income,836,410,124.79,117.9
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,836,410,124.79,117.9
Dilution Adjustment,-,-,-,-
Diluted Net Income,836,410,124.79,117.9
Diluted Weighted Average Shares,18.15,7.68,14.05,13.74
Diluted EPS Excluding Extraordinary Items,46.07,53.39,8.83,8.52
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,39.2,44.36,8.32,8.32
