Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,36008,33894,45537,49745
"Revenue 36008 33894 45537 49745  Other Revenue, Total - - - -","Revenue 36008 33894 45537 49745  Other Revenue, Total - - - -","Revenue 36008 33894 45537 49745  Other Revenue, Total - - - -","Revenue 36008 33894 45537 49745  Other Revenue, Total - - - -","Revenue 36008 33894 45537 49745  Other Revenue, Total - - - -"
Revenue,36008,33894,45537,49745
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27321,25246,37900,41735
Gross Profit,8687,8648,7637,8010
Total Operating Expenses,33367,31386,43961,48894
"Selling/General/Admin. Expenses, Total 6046 5155 4790 5380  Research & Development - 985 1271 1031  Depreciation / Amortization 1712 1849 1998 -  Interest Expense (Income) - Net Operating -59 -64 -75 -  Unusual Expense (Income) - -392 44 748  Other Operating Expenses, Total -1653 -1785 -1923 -","Selling/General/Admin. Expenses, Total 6046 5155 4790 5380  Research & Development - 985 1271 1031  Depreciation / Amortization 1712 1849 1998 -  Interest Expense (Income) - Net Operating -59 -64 -75 -  Unusual Expense (Income) - -392 44 748  Other Operating Expenses, Total -1653 -1785 -1923 -","Selling/General/Admin. Expenses, Total 6046 5155 4790 5380  Research & Development - 985 1271 1031  Depreciation / Amortization 1712 1849 1998 -  Interest Expense (Income) - Net Operating -59 -64 -75 -  Unusual Expense (Income) - -392 44 748  Other Operating Expenses, Total -1653 -1785 -1923 -","Selling/General/Admin. Expenses, Total 6046 5155 4790 5380  Research & Development - 985 1271 1031  Depreciation / Amortization 1712 1849 1998 -  Interest Expense (Income) - Net Operating -59 -64 -75 -  Unusual Expense (Income) - -392 44 748  Other Operating Expenses, Total -1653 -1785 -1923 -","Selling/General/Admin. Expenses, Total 6046 5155 4790 5380  Research & Development - 985 1271 1031  Depreciation / Amortization 1712 1849 1998 -  Interest Expense (Income) - Net Operating -59 -64 -75 -  Unusual Expense (Income) - -392 44 748  Other Operating Expenses, Total -1653 -1785 -1923 -"
"Selling/General/Admin. Expenses, Total",6046,5155,4790,5380
Research & Development,-,985,1271,1031
Depreciation / Amortization,1712,1849,1998,-
Interest Expense (Income) - Net Operating,-59,-64,-75,-
Unusual Expense (Income),-,-392,44,748
"Other Operating Expenses, Total",-1653,-1785,-1923,-
Operating Income,2641,2508,1576,851
"Interest Income (Expense), Net Non-Operating",-,316,179,448
Gain (Loss) on Sale of Assets,349,478,6,-279
"Other, Net",-950,-974,-140,28
Net Income Before Taxes,3242,3004,1710,1048
Provision for Income Taxes,996,668,479,358
Net Income After Taxes,2246,2336,1231,690
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2246,2336,1231,690
Total Extraordinary Items,-,-,-,-
Net Income,2246,2336,1231,690
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2246,2336,1231,690
Dilution Adjustment,-,-,-,-
Diluted Net Income,2246,2336,1231,690
Diluted Weighted Average Shares,23.76,23.77,23.76,23.69
Diluted EPS Excluding Extraordinary Items,94.51,98.28,51.82,29.12
DPS - Common Stock Primary Issue,20,16,12,12
Diluted Normalized EPS,76.53,72.07,46.54,59.69
