Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,16880,23895,33952.14,31109.97
"Revenue 16880 23895.27 33952.14 31109.97  Other Revenue, Total - - - -","Revenue 16880 23895.27 33952.14 31109.97  Other Revenue, Total - - - -","Revenue 16880 23895.27 33952.14 31109.97  Other Revenue, Total - - - -","Revenue 16880 23895.27 33952.14 31109.97  Other Revenue, Total - - - -","Revenue 16880 23895.27 33952.14 31109.97  Other Revenue, Total - - - -"
Revenue,16880,23895.27,33952.14,31109.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13858,21175.4,26959.97,24079.4
Gross Profit,3022.93,2719.87,6992.16,7030.57
Total Operating Expenses,17479,26679.23,32401.55,30739.5
"Selling/General/Admin. Expenses, Total 3068 3825.49 4842.68 5356.93  Research & Development - - - -  Depreciation / Amortization 286 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 1678.34 598.9 1303.16  Other Operating Expenses, Total 68 - - -","Selling/General/Admin. Expenses, Total 3068 3825.49 4842.68 5356.93  Research & Development - - - -  Depreciation / Amortization 286 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 1678.34 598.9 1303.16  Other Operating Expenses, Total 68 - - -","Selling/General/Admin. Expenses, Total 3068 3825.49 4842.68 5356.93  Research & Development - - - -  Depreciation / Amortization 286 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 1678.34 598.9 1303.16  Other Operating Expenses, Total 68 - - -","Selling/General/Admin. Expenses, Total 3068 3825.49 4842.68 5356.93  Research & Development - - - -  Depreciation / Amortization 286 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 1678.34 598.9 1303.16  Other Operating Expenses, Total 68 - - -","Selling/General/Admin. Expenses, Total 3068 3825.49 4842.68 5356.93  Research & Development - - - -  Depreciation / Amortization 286 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 1678.34 598.9 1303.16  Other Operating Expenses, Total 68 - - -"
"Selling/General/Admin. Expenses, Total",3068,3825.49,4842.68,5356.93
Research & Development,-,-,-,-
Depreciation / Amortization,286,-,-,-
Interest Expense (Income) - Net Operating,-13,-,-,-
Unusual Expense (Income),-,1678.34,598.9,1303.16
"Other Operating Expenses, Total",68,-,-,-
Operating Income,-599,-2783.96,1550.58,370.48
"Interest Income (Expense), Net Non-Operating",-,116.88,-593.04,54.98
Gain (Loss) on Sale of Assets,133.27,2.05,1.14,-
"Other, Net",-311,-8.44,8.38,25.35
Net Income Before Taxes,-422.51,-2673.47,967.06,450.81
Provision for Income Taxes,119,794.55,274.03,141.66
Net Income After Taxes,-541.92,-3468.02,693.03,309.15
Minority Interest,-,-,74.15,74.72
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-541.92,-3468.02,767.18,383.87
Total Extraordinary Items,-,-,-,-
Net Income,-541,-3468.02,767.18,383.87
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-541.92,-3468.02,767.18,383.87
Dilution Adjustment,-,-,-,-
Diluted Net Income,-541,-3468.02,767.18,383.87
Diluted Weighted Average Shares,38.78,38.37,38.57,38.32
Diluted EPS Excluding Extraordinary Items,-13.97,-90.38,19.89,10.02
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-1.18,-59.78,32.38,35.66
