Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,65695,66266,65849,89089
"Revenue 65695 66266 65849 89089  Other Revenue, Total - - - -","Revenue 65695 66266 65849 89089  Other Revenue, Total - - - -","Revenue 65695 66266 65849 89089  Other Revenue, Total - - - -","Revenue 65695 66266 65849 89089  Other Revenue, Total - - - -","Revenue 65695 66266 65849 89089  Other Revenue, Total - - - -"
Revenue,65695,66266,65849,89089
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38881,38904,42717,49483
Gross Profit,26814,27362,23132,39606
Total Operating Expenses,70499,72914,78055,91797
"Selling/General/Admin. Expenses, Total 31234 33596 34759 40958  Research & Development - - - -  Depreciation / Amortization 384 414 579 648  Interest Expense (Income) - Net Operating -216 -180 -85 -  Unusual Expense (Income) - 177 913 708  Other Operating Expenses, Total 216 180 85 -","Selling/General/Admin. Expenses, Total 31234 33596 34759 40958  Research & Development - - - -  Depreciation / Amortization 384 414 579 648  Interest Expense (Income) - Net Operating -216 -180 -85 -  Unusual Expense (Income) - 177 913 708  Other Operating Expenses, Total 216 180 85 -","Selling/General/Admin. Expenses, Total 31234 33596 34759 40958  Research & Development - - - -  Depreciation / Amortization 384 414 579 648  Interest Expense (Income) - Net Operating -216 -180 -85 -  Unusual Expense (Income) - 177 913 708  Other Operating Expenses, Total 216 180 85 -","Selling/General/Admin. Expenses, Total 31234 33596 34759 40958  Research & Development - - - -  Depreciation / Amortization 384 414 579 648  Interest Expense (Income) - Net Operating -216 -180 -85 -  Unusual Expense (Income) - 177 913 708  Other Operating Expenses, Total 216 180 85 -","Selling/General/Admin. Expenses, Total 31234 33596 34759 40958  Research & Development - - - -  Depreciation / Amortization 384 414 579 648  Interest Expense (Income) - Net Operating -216 -180 -85 -  Unusual Expense (Income) - 177 913 708  Other Operating Expenses, Total 216 180 85 -"
"Selling/General/Admin. Expenses, Total",31234,33596,34759,40958
Research & Development,-,-,-,-
Depreciation / Amortization,384,414,579,648
Interest Expense (Income) - Net Operating,-216,-180,-85,-
Unusual Expense (Income),-,177,913,708
"Other Operating Expenses, Total",216,180,85,-
Operating Income,-4804,-6648,-12206,-2708
"Interest Income (Expense), Net Non-Operating",-,-182,709,19
Gain (Loss) on Sale of Assets,194,99,761,-
"Other, Net",231,175,-595,9
Net Income Before Taxes,-5229,-6922,-12372,-2680
Provision for Income Taxes,294,220,344,1773
Net Income After Taxes,-5523,-7142,-12716,-4453
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-5523,-7142,-12716,-4453
Total Extraordinary Items,-,-,-,-
Net Income,-5523,-7142,-12716,-4453
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-5523,-7142,-12716,-4453
Dilution Adjustment,-,-,-,-
Diluted Net Income,-5523,-7142,-12716,-4453
Diluted Weighted Average Shares,42.55,42.55,42.54,42.54
Diluted EPS Excluding Extraordinary Items,-129.81,-167.87,-298.9,-104.67
DPS - Common Stock Primary Issue,-,-,-,10
Diluted Normalized EPS,-73.52,-99.94,-179.53,-93.86
