Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18626,19177,15024.56,14131.79
"Revenue 18626 19177.74 15024.56 14131.79  Other Revenue, Total - - - -","Revenue 18626 19177.74 15024.56 14131.79  Other Revenue, Total - - - -","Revenue 18626 19177.74 15024.56 14131.79  Other Revenue, Total - - - -","Revenue 18626 19177.74 15024.56 14131.79  Other Revenue, Total - - - -","Revenue 18626 19177.74 15024.56 14131.79  Other Revenue, Total - - - -"
Revenue,18626,19177.74,15024.56,14131.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13462,13574.45,10842,9763.25
Gross Profit,5164,5603.29,4182.56,4368.54
Total Operating Expenses,16117,16466.57,13478.68,11966.9
"Selling/General/Admin. Expenses, Total 2655 2737.3 2291.44 2194.38  Research & Development - - - -  Depreciation / Amortization 527 - - -  Interest Expense (Income) - Net Operating -304 - - -  Unusual Expense (Income) - 154.82 345.23 9.27  Other Operating Expenses, Total -223 - - -","Selling/General/Admin. Expenses, Total 2655 2737.3 2291.44 2194.38  Research & Development - - - -  Depreciation / Amortization 527 - - -  Interest Expense (Income) - Net Operating -304 - - -  Unusual Expense (Income) - 154.82 345.23 9.27  Other Operating Expenses, Total -223 - - -","Selling/General/Admin. Expenses, Total 2655 2737.3 2291.44 2194.38  Research & Development - - - -  Depreciation / Amortization 527 - - -  Interest Expense (Income) - Net Operating -304 - - -  Unusual Expense (Income) - 154.82 345.23 9.27  Other Operating Expenses, Total -223 - - -","Selling/General/Admin. Expenses, Total 2655 2737.3 2291.44 2194.38  Research & Development - - - -  Depreciation / Amortization 527 - - -  Interest Expense (Income) - Net Operating -304 - - -  Unusual Expense (Income) - 154.82 345.23 9.27  Other Operating Expenses, Total -223 - - -","Selling/General/Admin. Expenses, Total 2655 2737.3 2291.44 2194.38  Research & Development - - - -  Depreciation / Amortization 527 - - -  Interest Expense (Income) - Net Operating -304 - - -  Unusual Expense (Income) - 154.82 345.23 9.27  Other Operating Expenses, Total -223 - - -"
"Selling/General/Admin. Expenses, Total",2655,2737.3,2291.44,2194.38
Research & Development,-,-,-,-
Depreciation / Amortization,527,-,-,-
Interest Expense (Income) - Net Operating,-304,-,-,-
Unusual Expense (Income),-,154.82,345.23,9.27
"Other Operating Expenses, Total",-223,-,-,-
Operating Income,2509,2711.17,1545.88,2164.9
"Interest Income (Expense), Net Non-Operating",-,-347.63,-359.33,-366.19
Gain (Loss) on Sale of Assets,-,5.79,0.17,0.93
"Other, Net",400,34.49,-16.61,-3.81
Net Income Before Taxes,2109,2403.83,1170.12,1795.83
Provision for Income Taxes,802,801.32,366.54,526.89
Net Income After Taxes,1307,1602.51,803.58,1268.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1307,1602.51,803.58,1268.94
Total Extraordinary Items,-,-,-,-
Net Income,1307,1602.51,803.58,1268.94
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,1307,1602.51,803.58,1268.94
Dilution Adjustment,-0.412,-,-,-
Diluted Net Income,1307.41,1602.51,803.58,1268.94
Diluted Weighted Average Shares,6.81,5.33,5.33,5.33
Diluted EPS Excluding Extraordinary Items,191.99,300.88,150.88,238.25
DPS - Common Stock Primary Issue,30,-,10,-
Diluted Normalized EPS,195.77,325.87,202.78,245.46
