Period Ending:,202231/12,202131/12,202031/12,202031/03
Total Revenue,1729,4138,2691.61,4704.18
"Revenue 1729 4138.36 2691.61 4704.18  Other Revenue, Total - - - -","Revenue 1729 4138.36 2691.61 4704.18  Other Revenue, Total - - - -","Revenue 1729 4138.36 2691.61 4704.18  Other Revenue, Total - - - -","Revenue 1729 4138.36 2691.61 4704.18  Other Revenue, Total - - - -","Revenue 1729 4138.36 2691.61 4704.18  Other Revenue, Total - - - -"
Revenue,1729,4138.36,2691.61,4704.18
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",986,2411.2,1677.14,3151.73
Gross Profit,743,1727.16,1014.47,1552.45
Total Operating Expenses,2165,4326.48,2945.29,4724.12
"Selling/General/Admin. Expenses, Total 1036 1723.65 1215.65 1530.55  Research & Development 143 - - -  Depreciation / Amortization 125 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 191.63 52.5 41.84  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1036 1723.65 1215.65 1530.55  Research & Development 143 - - -  Depreciation / Amortization 125 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 191.63 52.5 41.84  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1036 1723.65 1215.65 1530.55  Research & Development 143 - - -  Depreciation / Amortization 125 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 191.63 52.5 41.84  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1036 1723.65 1215.65 1530.55  Research & Development 143 - - -  Depreciation / Amortization 125 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 191.63 52.5 41.84  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1036 1723.65 1215.65 1530.55  Research & Development 143 - - -  Depreciation / Amortization 125 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 191.63 52.5 41.84  Other Operating Expenses, Total -125 - - -"
"Selling/General/Admin. Expenses, Total",1036,1723.65,1215.65,1530.55
Research & Development,143,-,-,-
Depreciation / Amortization,125,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,191.63,52.5,41.84
"Other Operating Expenses, Total",-125,-,-,-
Operating Income,-436,-188.12,-253.69,-19.94
"Interest Income (Expense), Net Non-Operating",-,11.53,3.05,6.35
Gain (Loss) on Sale of Assets,277,275.2,94.04,19.74
"Other, Net",-331,29.82,44.36,11.35
Net Income Before Taxes,-382,128.43,-112.24,17.5
Provision for Income Taxes,23,108.35,-34.47,79.18
Net Income After Taxes,-405,20.08,-77.77,-61.68
Minority Interest,43,-12.9,0.22,-0.16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-425,7.18,-77.55,-61.84
Total Extraordinary Items,-,-,-,-
Net Income,-425,7.18,-77.55,-61.84
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-425,7.18,-77.54,-61.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,-425,7.18,-77.54,-61.84
Diluted Weighted Average Shares,4.59,4.35,4.3,4.26
Diluted EPS Excluding Extraordinary Items,-92.62,1.65,-18.03,-14.51
DPS - Common Stock Primary Issue,10,10,7.5,10
Diluted Normalized EPS,-54.62,-8.87,-22.81,-11.14
