Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,11509,8727,7393.67,3061.47
"Revenue 11509 8727.07 7393.67 3061.47  Other Revenue, Total - - - -","Revenue 11509 8727.07 7393.67 3061.47  Other Revenue, Total - - - -","Revenue 11509 8727.07 7393.67 3061.47  Other Revenue, Total - - - -","Revenue 11509 8727.07 7393.67 3061.47  Other Revenue, Total - - - -","Revenue 11509 8727.07 7393.67 3061.47  Other Revenue, Total - - - -"
Revenue,11509,8727.07,7393.67,3061.47
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5775,5141.01,4549.29,1431.5
Gross Profit,5734,3586.06,2844.38,1629.97
Total Operating Expenses,9944,8065.69,7277.52,2340.88
"Selling/General/Admin. Expenses, Total 3293 2793.66 2200.97 898.6  Research & Development 58 78.88 8.7 10.53  Depreciation / Amortization 981 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 52.13 518.56 0.25  Other Operating Expenses, Total -121 - - -","Selling/General/Admin. Expenses, Total 3293 2793.66 2200.97 898.6  Research & Development 58 78.88 8.7 10.53  Depreciation / Amortization 981 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 52.13 518.56 0.25  Other Operating Expenses, Total -121 - - -","Selling/General/Admin. Expenses, Total 3293 2793.66 2200.97 898.6  Research & Development 58 78.88 8.7 10.53  Depreciation / Amortization 981 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 52.13 518.56 0.25  Other Operating Expenses, Total -121 - - -","Selling/General/Admin. Expenses, Total 3293 2793.66 2200.97 898.6  Research & Development 58 78.88 8.7 10.53  Depreciation / Amortization 981 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 52.13 518.56 0.25  Other Operating Expenses, Total -121 - - -","Selling/General/Admin. Expenses, Total 3293 2793.66 2200.97 898.6  Research & Development 58 78.88 8.7 10.53  Depreciation / Amortization 981 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 52.13 518.56 0.25  Other Operating Expenses, Total -121 - - -"
"Selling/General/Admin. Expenses, Total",3293,2793.66,2200.97,898.6
Research & Development,58,78.88,8.7,10.53
Depreciation / Amortization,981,-,-,-
Interest Expense (Income) - Net Operating,-42,-,-,-
Unusual Expense (Income),-,52.13,518.56,0.25
"Other Operating Expenses, Total",-121,-,-,-
Operating Income,1565,661.38,116.15,720.59
"Interest Income (Expense), Net Non-Operating",-,-7.4,2602.02,-3.64
Gain (Loss) on Sale of Assets,-2,0.9,-,-
"Other, Net",20,-70.57,-11.53,-92.19
Net Income Before Taxes,1547,584.31,2706.63,624.76
Provision for Income Taxes,670,418.56,952.83,214.77
Net Income After Taxes,877,165.75,1753.81,409.99
Minority Interest,402,-18.2,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,836,147.54,1753.81,409.99
Total Extraordinary Items,-,-,-,-
Net Income,836,147.54,1753.81,409.99
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,836,147.54,1753.81,409.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,836,147.54,1753.81,409.99
Diluted Weighted Average Shares,31.46,31.61,31.78,29.18
Diluted EPS Excluding Extraordinary Items,26.57,4.67,55.19,14.05
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,29.49,15.45,69.48,15.26
