Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,164482,134200,108522,132163
"Revenue 164482 134200 108522 132163  Other Revenue, Total - - - -","Revenue 164482 134200 108522 132163  Other Revenue, Total - - - -","Revenue 164482 134200 108522 132163  Other Revenue, Total - - - -","Revenue 164482 134200 108522 132163  Other Revenue, Total - - - -","Revenue 164482 134200 108522 132163  Other Revenue, Total - - - -"
Revenue,164482,134200,108522,132163
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",74260,59886,49284,57776
Gross Profit,90222,74314,59238,74387
Total Operating Expenses,148659,126679,107988,123650
"Selling/General/Admin. Expenses, Total 74348 66580 57853 65319  Research & Development - - - -  Depreciation / Amortization 2032 1756 - -  Interest Expense (Income) - Net Operating -89 -106 - -  Unusual Expense (Income) - 1534 849 554  Other Operating Expenses, Total -1892 -1437 2 1","Selling/General/Admin. Expenses, Total 74348 66580 57853 65319  Research & Development - - - -  Depreciation / Amortization 2032 1756 - -  Interest Expense (Income) - Net Operating -89 -106 - -  Unusual Expense (Income) - 1534 849 554  Other Operating Expenses, Total -1892 -1437 2 1","Selling/General/Admin. Expenses, Total 74348 66580 57853 65319  Research & Development - - - -  Depreciation / Amortization 2032 1756 - -  Interest Expense (Income) - Net Operating -89 -106 - -  Unusual Expense (Income) - 1534 849 554  Other Operating Expenses, Total -1892 -1437 2 1","Selling/General/Admin. Expenses, Total 74348 66580 57853 65319  Research & Development - - - -  Depreciation / Amortization 2032 1756 - -  Interest Expense (Income) - Net Operating -89 -106 - -  Unusual Expense (Income) - 1534 849 554  Other Operating Expenses, Total -1892 -1437 2 1","Selling/General/Admin. Expenses, Total 74348 66580 57853 65319  Research & Development - - - -  Depreciation / Amortization 2032 1756 - -  Interest Expense (Income) - Net Operating -89 -106 - -  Unusual Expense (Income) - 1534 849 554  Other Operating Expenses, Total -1892 -1437 2 1"
"Selling/General/Admin. Expenses, Total",74348,66580,57853,65319
Research & Development,-,-,-,-
Depreciation / Amortization,2032,1756,-,-
Interest Expense (Income) - Net Operating,-89,-106,-,-
Unusual Expense (Income),-,1534,849,554
"Other Operating Expenses, Total",-1892,-1437,2,1
Operating Income,15823,7521,534,8513
"Interest Income (Expense), Net Non-Operating",-,-246,-70,47
Gain (Loss) on Sale of Assets,-,271,-,-10
"Other, Net",593,1180,40,54
Net Income Before Taxes,15230,6070,504,8604
Provision for Income Taxes,5326,2097,233,1576
Net Income After Taxes,9904,3973,271,7028
Minority Interest,8,60,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9955,4001,271,7028
Total Extraordinary Items,-,-,-,-
Net Income,9955,4001,271,7028
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,9955,4001,270,7028
Dilution Adjustment,-,-,-,-
Diluted Net Income,9955,4001,270,7028
Diluted Weighted Average Shares,43.93,43.93,43.93,44
Diluted EPS Excluding Extraordinary Items,226.63,91.09,6.15,159.74
DPS - Common Stock Primary Issue,60,50,25,50
Diluted Normalized EPS,229.69,109.63,16.54,170.21
