Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3524,3979,3760.67,3470.14
"Revenue 3524 3979.54 3760.67 3470.14  Other Revenue, Total - - - -","Revenue 3524 3979.54 3760.67 3470.14  Other Revenue, Total - - - -","Revenue 3524 3979.54 3760.67 3470.14  Other Revenue, Total - - - -","Revenue 3524 3979.54 3760.67 3470.14  Other Revenue, Total - - - -","Revenue 3524 3979.54 3760.67 3470.14  Other Revenue, Total - - - -"
Revenue,3524,3979.54,3760.67,3470.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1464,1634.51,1562.72,1448.49
Gross Profit,2060,2345.03,2197.95,2021.64
Total Operating Expenses,3295,3307.06,3108.61,3006.88
"Selling/General/Admin. Expenses, Total 1831 1670.73 1262.37 1308.8  Research & Development - - 212.54 190.03  Depreciation / Amortization 174 - 70.82 59.14  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 1.82 0.15 0.4  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1831 1670.73 1262.37 1308.8  Research & Development - - 212.54 190.03  Depreciation / Amortization 174 - 70.82 59.14  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 1.82 0.15 0.4  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1831 1670.73 1262.37 1308.8  Research & Development - - 212.54 190.03  Depreciation / Amortization 174 - 70.82 59.14  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 1.82 0.15 0.4  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1831 1670.73 1262.37 1308.8  Research & Development - - 212.54 190.03  Depreciation / Amortization 174 - 70.82 59.14  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 1.82 0.15 0.4  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1831 1670.73 1262.37 1308.8  Research & Development - - 212.54 190.03  Depreciation / Amortization 174 - 70.82 59.14  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 1.82 0.15 0.4  Other Operating Expenses, Total -96 - - -"
"Selling/General/Admin. Expenses, Total",1831,1670.73,1262.37,1308.8
Research & Development,-,-,212.54,190.03
Depreciation / Amortization,174,-,70.82,59.14
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,1.82,0.15,0.4
"Other Operating Expenses, Total",-96,-,-,-
Operating Income,229,672.48,652.06,463.26
"Interest Income (Expense), Net Non-Operating",-,9.56,-16.66,-25.97
Gain (Loss) on Sale of Assets,-,0.51,0.02,-0.3
"Other, Net",-14,7.18,4.37,-11.86
Net Income Before Taxes,243,689.73,639.79,425.13
Provision for Income Taxes,100,188.16,179.04,99.57
Net Income After Taxes,143,501.57,460.74,325.56
Minority Interest,175,-37.58,-29.71,-21.51
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,102,463.98,431.03,304.05
Total Extraordinary Items,-,-,-,-
Net Income,102,463.98,431.03,304.05
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,102,463.98,431.03,304.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,102,463.98,431.03,304.05
Diluted Weighted Average Shares,6.18,6.32,6.36,6.47
Diluted EPS Excluding Extraordinary Items,16.5,73.46,67.78,47.02
DPS - Common Stock Primary Issue,-,8,8,6.25
Diluted Normalized EPS,17.94,73.61,67.79,47.1
