Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,24356,22001,19516.65,18223.05
"Revenue 24356 22001.81 19516.65 18223.05  Other Revenue, Total - - - -","Revenue 24356 22001.81 19516.65 18223.05  Other Revenue, Total - - - -","Revenue 24356 22001.81 19516.65 18223.05  Other Revenue, Total - - - -","Revenue 24356 22001.81 19516.65 18223.05  Other Revenue, Total - - - -","Revenue 24356 22001.81 19516.65 18223.05  Other Revenue, Total - - - -"
Revenue,24356,22001.81,19516.65,18223.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17028,16068.12,14216.03,13811.17
Gross Profit,7328,5933.69,5300.62,4411.89
Total Operating Expenses,21549,19909.58,17711.04,17271.19
"Selling/General/Admin. Expenses, Total 4154 3467.21 3037.6 3106.46  Research & Development 367 374.25 376.19 353.56  Depreciation / Amortization 698 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - - 81.21 -  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 4154 3467.21 3037.6 3106.46  Research & Development 367 374.25 376.19 353.56  Depreciation / Amortization 698 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - - 81.21 -  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 4154 3467.21 3037.6 3106.46  Research & Development 367 374.25 376.19 353.56  Depreciation / Amortization 698 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - - 81.21 -  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 4154 3467.21 3037.6 3106.46  Research & Development 367 374.25 376.19 353.56  Depreciation / Amortization 698 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - - 81.21 -  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 4154 3467.21 3037.6 3106.46  Research & Development 367 374.25 376.19 353.56  Depreciation / Amortization 698 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - - 81.21 -  Other Operating Expenses, Total -667 - - -"
"Selling/General/Admin. Expenses, Total",4154,3467.21,3037.6,3106.46
Research & Development,367,374.25,376.19,353.56
Depreciation / Amortization,698,-,-,-
Interest Expense (Income) - Net Operating,-31,-,-,-
Unusual Expense (Income),-,-,81.21,-
"Other Operating Expenses, Total",-667,-,-,-
Operating Income,2807,2092.23,1805.61,951.86
"Interest Income (Expense), Net Non-Operating",-,85.71,-80.68,-77.85
Gain (Loss) on Sale of Assets,64,-,-,10
"Other, Net",-460,40.49,43.21,37.89
Net Income Before Taxes,3203,2218.43,1768.14,921.9
Provision for Income Taxes,907,433.28,56.11,181.37
Net Income After Taxes,2296,1785.16,1712.03,740.53
Minority Interest,263,-35.47,-18.73,-14.28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2263,1749.69,1693.3,726.25
Total Extraordinary Items,-,-,-,-
Net Income,2263,1749.69,1693.3,726.25
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,2263,1749.69,1693.3,726.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,2263,1749.69,1693.3,726.25
Diluted Weighted Average Shares,13.96,13.23,13.36,13.42
Diluted EPS Excluding Extraordinary Items,162.07,132.21,126.76,54.11
DPS - Common Stock Primary Issue,19,16,16,9
Diluted Normalized EPS,138.14,132.21,133.41,56.56
