Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,61001,49272,44794,47141
"Revenue 61001 49272 44794 47141  Other Revenue, Total - - - -","Revenue 61001 49272 44794 47141  Other Revenue, Total - - - -","Revenue 61001 49272 44794 47141  Other Revenue, Total - - - -","Revenue 61001 49272 44794 47141  Other Revenue, Total - - - -","Revenue 61001 49272 44794 47141  Other Revenue, Total - - - -"
Revenue,61001,49272,44794,47141
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36570,32464,31100,32287
Gross Profit,24431,16808,13694,14854
Total Operating Expenses,50094,44220,41813,43996
"Selling/General/Admin. Expenses, Total 13524 7726 7098 8123  Research & Development 3114 2634 2493 2725  Depreciation / Amortization 1828 1892 1145 883  Interest Expense (Income) - Net Operating -77 -90 - -  Unusual Expense (Income) - 803 -24 -22  Other Operating Expenses, Total -437 -406 1 -","Selling/General/Admin. Expenses, Total 13524 7726 7098 8123  Research & Development 3114 2634 2493 2725  Depreciation / Amortization 1828 1892 1145 883  Interest Expense (Income) - Net Operating -77 -90 - -  Unusual Expense (Income) - 803 -24 -22  Other Operating Expenses, Total -437 -406 1 -","Selling/General/Admin. Expenses, Total 13524 7726 7098 8123  Research & Development 3114 2634 2493 2725  Depreciation / Amortization 1828 1892 1145 883  Interest Expense (Income) - Net Operating -77 -90 - -  Unusual Expense (Income) - 803 -24 -22  Other Operating Expenses, Total -437 -406 1 -","Selling/General/Admin. Expenses, Total 13524 7726 7098 8123  Research & Development 3114 2634 2493 2725  Depreciation / Amortization 1828 1892 1145 883  Interest Expense (Income) - Net Operating -77 -90 - -  Unusual Expense (Income) - 803 -24 -22  Other Operating Expenses, Total -437 -406 1 -","Selling/General/Admin. Expenses, Total 13524 7726 7098 8123  Research & Development 3114 2634 2493 2725  Depreciation / Amortization 1828 1892 1145 883  Interest Expense (Income) - Net Operating -77 -90 - -  Unusual Expense (Income) - 803 -24 -22  Other Operating Expenses, Total -437 -406 1 -"
"Selling/General/Admin. Expenses, Total",13524,7726,7098,8123
Research & Development,3114,2634,2493,2725
Depreciation / Amortization,1828,1892,1145,883
Interest Expense (Income) - Net Operating,-77,-90,-,-
Unusual Expense (Income),-,803,-24,-22
"Other Operating Expenses, Total",-437,-406,1,-
Operating Income,10907,5052,2981,3145
"Interest Income (Expense), Net Non-Operating",-,112,-106,-116
Gain (Loss) on Sale of Assets,-,17,18,-
"Other, Net",394,771,-73,-260
Net Income Before Taxes,10513,4264,2820,2769
Provision for Income Taxes,1315,1281,850,825
Net Income After Taxes,9198,2983,1970,1944
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9198,2983,1970,1944
Total Extraordinary Items,-,-,-,-
Net Income,9198,2983,1970,1944
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,9198,2983,1969,1944
Dilution Adjustment,-,-,-,-
Diluted Net Income,9198,2983,1969,1944
Diluted Weighted Average Shares,4.42,4.42,4.41,4.41
Diluted EPS Excluding Extraordinary Items,2081.17,675.35,446.08,440.72
DPS - Common Stock Primary Issue,560,230,110,110
Diluted Normalized EPS,1567.01,714.57,439.43,437.21
