Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10647,10577,10383.6,10478.93
"Revenue 10647 10577.25 10383.6 10478.93  Other Revenue, Total - - - -","Revenue 10647 10577.25 10383.6 10478.93  Other Revenue, Total - - - -","Revenue 10647 10577.25 10383.6 10478.93  Other Revenue, Total - - - -","Revenue 10647 10577.25 10383.6 10478.93  Other Revenue, Total - - - -","Revenue 10647 10577.25 10383.6 10478.93  Other Revenue, Total - - - -"
Revenue,10647,10577.25,10383.6,10478.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4051,3892.55,3996.81,3704.12
Gross Profit,6596,6684.69,6386.79,6774.81
Total Operating Expenses,9569,9614.4,9794.37,9949.69
"Selling/General/Admin. Expenses, Total 5518 5688.29 5287.09 5647.35  Research & Development 259 - 242.67 315.36  Depreciation / Amortization 513 - 208.66 213.12  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 33.55 59.15 69.74  Other Operating Expenses, Total -755 - - -","Selling/General/Admin. Expenses, Total 5518 5688.29 5287.09 5647.35  Research & Development 259 - 242.67 315.36  Depreciation / Amortization 513 - 208.66 213.12  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 33.55 59.15 69.74  Other Operating Expenses, Total -755 - - -","Selling/General/Admin. Expenses, Total 5518 5688.29 5287.09 5647.35  Research & Development 259 - 242.67 315.36  Depreciation / Amortization 513 - 208.66 213.12  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 33.55 59.15 69.74  Other Operating Expenses, Total -755 - - -","Selling/General/Admin. Expenses, Total 5518 5688.29 5287.09 5647.35  Research & Development 259 - 242.67 315.36  Depreciation / Amortization 513 - 208.66 213.12  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 33.55 59.15 69.74  Other Operating Expenses, Total -755 - - -","Selling/General/Admin. Expenses, Total 5518 5688.29 5287.09 5647.35  Research & Development 259 - 242.67 315.36  Depreciation / Amortization 513 - 208.66 213.12  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 33.55 59.15 69.74  Other Operating Expenses, Total -755 - - -"
"Selling/General/Admin. Expenses, Total",5518,5688.29,5287.09,5647.35
Research & Development,259,-,242.67,315.36
Depreciation / Amortization,513,-,208.66,213.12
Interest Expense (Income) - Net Operating,-17,-,-,-
Unusual Expense (Income),-,33.55,59.15,69.74
"Other Operating Expenses, Total",-755,-,-,-
Operating Income,1078,962.85,589.23,529.25
"Interest Income (Expense), Net Non-Operating",-,369.27,553.47,386.06
Gain (Loss) on Sale of Assets,20,0.87,2.05,207.44
"Other, Net",-415,32.2,37.42,19.72
Net Income Before Taxes,1473,1365.19,1182.17,1142.47
Provision for Income Taxes,453,415.29,374.61,354.57
Net Income After Taxes,1020,949.9,807.56,787.89
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1020,949.9,807.56,787.89
Total Extraordinary Items,-,-,-,-
Net Income,1020,949.9,807.56,787.89
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1020,949.9,807.56,787.89
Dilution Adjustment,-,-,-,-
Diluted Net Income,1020,949.9,807.56,787.89
Diluted Weighted Average Shares,13.81,13.79,13.76,13.75
Diluted EPS Excluding Extraordinary Items,73.87,68.91,58.67,57.32
DPS - Common Stock Primary Issue,-,40,40,40
Diluted Normalized EPS,66.99,70.56,61.51,50.41
