Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5566,5500,5412.05,5151.97
"Revenue 5566 5500 5412.05 5151.97  Other Revenue, Total - - - -","Revenue 5566 5500 5412.05 5151.97  Other Revenue, Total - - - -","Revenue 5566 5500 5412.05 5151.97  Other Revenue, Total - - - -","Revenue 5566 5500 5412.05 5151.97  Other Revenue, Total - - - -","Revenue 5566 5500 5412.05 5151.97  Other Revenue, Total - - - -"
Revenue,5566,5500,5412.05,5151.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3895,3891,3731.6,3619.57
Gross Profit,1671,1609,1680.45,1532.4
Total Operating Expenses,5145,5064,4743.64,4647.81
"Selling/General/Admin. Expenses, Total 1184 1125 978.62 975.89  Research & Development 33 - - -  Depreciation / Amortization 419 439 32.6 32.7  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 203.59 0.81 19.65  Other Operating Expenses, Total -380 -386 - -","Selling/General/Admin. Expenses, Total 1184 1125 978.62 975.89  Research & Development 33 - - -  Depreciation / Amortization 419 439 32.6 32.7  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 203.59 0.81 19.65  Other Operating Expenses, Total -380 -386 - -","Selling/General/Admin. Expenses, Total 1184 1125 978.62 975.89  Research & Development 33 - - -  Depreciation / Amortization 419 439 32.6 32.7  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 203.59 0.81 19.65  Other Operating Expenses, Total -380 -386 - -","Selling/General/Admin. Expenses, Total 1184 1125 978.62 975.89  Research & Development 33 - - -  Depreciation / Amortization 419 439 32.6 32.7  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 203.59 0.81 19.65  Other Operating Expenses, Total -380 -386 - -","Selling/General/Admin. Expenses, Total 1184 1125 978.62 975.89  Research & Development 33 - - -  Depreciation / Amortization 419 439 32.6 32.7  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 203.59 0.81 19.65  Other Operating Expenses, Total -380 -386 - -"
"Selling/General/Admin. Expenses, Total",1184,1125,978.62,975.89
Research & Development,33,-,-,-
Depreciation / Amortization,419,439,32.6,32.7
Interest Expense (Income) - Net Operating,-6,-5,-,-
Unusual Expense (Income),-,203.59,0.81,19.65
"Other Operating Expenses, Total",-380,-386,-,-
Operating Income,421,436,668.42,504.16
"Interest Income (Expense), Net Non-Operating",-,43.22,13.16,18.31
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",26,131,12.66,11.24
Net Income Before Taxes,395,305,694.24,533.71
Provision for Income Taxes,165,111,219.99,168.12
Net Income After Taxes,230,194,474.25,365.59
Minority Interest,-,1,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,236,194,474.25,365.59
Total Extraordinary Items,-,-,-,-
Net Income,236,194,474.25,365.59
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,236,194,474.25,365.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,236,194,474.25,365.59
Diluted Weighted Average Shares,8.16,8.2,8.2,8.2
Diluted EPS Excluding Extraordinary Items,28.91,23.67,57.86,44.6
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,35.03,38.73,57.92,46.74
