Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10024,8762,7034.15,8154.43
"Revenue - 8762 7034.15 8154.43  Other Revenue, Total - - - -","Revenue - 8762 7034.15 8154.43  Other Revenue, Total - - - -","Revenue - 8762 7034.15 8154.43  Other Revenue, Total - - - -","Revenue - 8762 7034.15 8154.43  Other Revenue, Total - - - -","Revenue - 8762 7034.15 8154.43  Other Revenue, Total - - - -"
Revenue,-,8762,7034.15,8154.43
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7958,6883,5932.31,6500.98
Gross Profit,2066,1879,1101.84,1653.45
Total Operating Expenses,9598,8561,7163.15,7914.22
"Selling/General/Admin. Expenses, Total 1640 1456 1322.35 1362.09  Research & Development - 222 178.29 178.05  Depreciation / Amortization 772 758 - -  Interest Expense (Income) - Net Operating -22 -26 - -  Unusual Expense (Income) - -35.48 -269.8 -126.9  Other Operating Expenses, Total -750 -732 - -","Selling/General/Admin. Expenses, Total 1640 1456 1322.35 1362.09  Research & Development - 222 178.29 178.05  Depreciation / Amortization 772 758 - -  Interest Expense (Income) - Net Operating -22 -26 - -  Unusual Expense (Income) - -35.48 -269.8 -126.9  Other Operating Expenses, Total -750 -732 - -","Selling/General/Admin. Expenses, Total 1640 1456 1322.35 1362.09  Research & Development - 222 178.29 178.05  Depreciation / Amortization 772 758 - -  Interest Expense (Income) - Net Operating -22 -26 - -  Unusual Expense (Income) - -35.48 -269.8 -126.9  Other Operating Expenses, Total -750 -732 - -","Selling/General/Admin. Expenses, Total 1640 1456 1322.35 1362.09  Research & Development - 222 178.29 178.05  Depreciation / Amortization 772 758 - -  Interest Expense (Income) - Net Operating -22 -26 - -  Unusual Expense (Income) - -35.48 -269.8 -126.9  Other Operating Expenses, Total -750 -732 - -","Selling/General/Admin. Expenses, Total 1640 1456 1322.35 1362.09  Research & Development - 222 178.29 178.05  Depreciation / Amortization 772 758 - -  Interest Expense (Income) - Net Operating -22 -26 - -  Unusual Expense (Income) - -35.48 -269.8 -126.9  Other Operating Expenses, Total -750 -732 - -"
"Selling/General/Admin. Expenses, Total",1640,1456,1322.35,1362.09
Research & Development,-,222,178.29,178.05
Depreciation / Amortization,772,758,-,-
Interest Expense (Income) - Net Operating,-22,-26,-,-
Unusual Expense (Income),-,-35.48,-269.8,-126.9
"Other Operating Expenses, Total",-750,-732,-,-
Operating Income,426,201,-129,240.21
"Interest Income (Expense), Net Non-Operating",-,23.52,-22.21,-19.27
Gain (Loss) on Sale of Assets,91,31,-3.81,23.44
"Other, Net",-358,-110,16.74,12.01
Net Income Before Taxes,693,280,-138.28,256.38
Provision for Income Taxes,160,121,-6.49,184.99
Net Income After Taxes,533,159,-131.79,71.39
Minority Interest,167,163,22.23,-0.83
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,538,163,-109.55,70.56
Total Extraordinary Items,-,-,-,-
Net Income,538,163,-109.55,70.56
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,538,163,-109.55,70.56
Dilution Adjustment,-,-,-,-
Diluted Net Income,538,163,-109.55,70.56
Diluted Weighted Average Shares,5.11,5.11,5.11,5.11
Diluted EPS Excluding Extraordinary Items,105.22,31.88,-21.43,13.8
DPS - Common Stock Primary Issue,28.5,27,26.5,26
Diluted Normalized EPS,57.82,26.94,-54.52,-4.6
