Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,1150,820.35,1027.48,1285.56
"Revenue 1150 820.35 1027.48 1285.56  Other Revenue, Total - - - -","Revenue 1150 820.35 1027.48 1285.56  Other Revenue, Total - - - -","Revenue 1150 820.35 1027.48 1285.56  Other Revenue, Total - - - -","Revenue 1150 820.35 1027.48 1285.56  Other Revenue, Total - - - -","Revenue 1150 820.35 1027.48 1285.56  Other Revenue, Total - - - -"
Revenue,1150,820.35,1027.48,1285.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",451,460.67,390.32,344.43
Gross Profit,699,359.68,637.16,941.13
Total Operating Expenses,1222,1091.95,1030.92,850.09
"Selling/General/Admin. Expenses, Total 508 368.47 394.61 311.7  Research & Development 263 233.84 207.96 183.43  Depreciation / Amortization 99 28.98 28.61 9.49  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 9.43 1.04  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 508 368.47 394.61 311.7  Research & Development 263 233.84 207.96 183.43  Depreciation / Amortization 99 28.98 28.61 9.49  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 9.43 1.04  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 508 368.47 394.61 311.7  Research & Development 263 233.84 207.96 183.43  Depreciation / Amortization 99 28.98 28.61 9.49  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 9.43 1.04  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 508 368.47 394.61 311.7  Research & Development 263 233.84 207.96 183.43  Depreciation / Amortization 99 28.98 28.61 9.49  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 9.43 1.04  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 508 368.47 394.61 311.7  Research & Development 263 233.84 207.96 183.43  Depreciation / Amortization 99 28.98 28.61 9.49  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 9.43 1.04  Other Operating Expenses, Total -96 - - -"
"Selling/General/Admin. Expenses, Total",508,368.47,394.61,311.7
Research & Development,263,233.84,207.96,183.43
Depreciation / Amortization,99,28.98,28.61,9.49
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,9.43,1.04
"Other Operating Expenses, Total",-96,-,-,-
Operating Income,-72,-271.6,-3.44,435.47
"Interest Income (Expense), Net Non-Operating",-,2.77,4.5,-0.9
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-44,29.77,23.7,61.02
Net Income Before Taxes,-28,-239.06,24.76,495.59
Provision for Income Taxes,4,-68.35,8.4,163.42
Net Income After Taxes,-32,-170.71,16.36,332.17
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-32,-170.71,16.36,332.17
Total Extraordinary Items,-,-,-,-
Net Income,-32,-170.71,16.36,332.17
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-32,-170.71,16.36,332.17
Dilution Adjustment,-,-,-,-
Diluted Net Income,-32,-170.71,16.36,332.17
Diluted Weighted Average Shares,5.86,5.85,5.87,5.89
Diluted EPS Excluding Extraordinary Items,-5.46,-29.16,2.79,56.39
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-2.88,-29.16,3.85,56.51
