Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,240350,179907,143268,135394
"Revenue 240350 179907 143268 135394  Other Revenue, Total - - - -","Revenue 240350 179907 143268 135394  Other Revenue, Total - - - -","Revenue 240350 179907 143268 135394  Other Revenue, Total - - - -","Revenue 240350 179907 143268 135394  Other Revenue, Total - - - -","Revenue 240350 179907 143268 135394  Other Revenue, Total - - - -"
Revenue,240350,179907,143268,135394
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",206106,154268,122666,115491
Gross Profit,34244,25639,20602,19903
Total Operating Expenses,226122,171774,138685,131930
"Selling/General/Admin. Expenses, Total 20016 17506 15516 15534  Research & Development - 532 465 557  Depreciation / Amortization 559 672 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -561 37 346  Other Operating Expenses, Total -1071 -1204 1 2","Selling/General/Admin. Expenses, Total 20016 17506 15516 15534  Research & Development - 532 465 557  Depreciation / Amortization 559 672 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -561 37 346  Other Operating Expenses, Total -1071 -1204 1 2","Selling/General/Admin. Expenses, Total 20016 17506 15516 15534  Research & Development - 532 465 557  Depreciation / Amortization 559 672 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -561 37 346  Other Operating Expenses, Total -1071 -1204 1 2","Selling/General/Admin. Expenses, Total 20016 17506 15516 15534  Research & Development - 532 465 557  Depreciation / Amortization 559 672 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -561 37 346  Other Operating Expenses, Total -1071 -1204 1 2","Selling/General/Admin. Expenses, Total 20016 17506 15516 15534  Research & Development - 532 465 557  Depreciation / Amortization 559 672 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -561 37 346  Other Operating Expenses, Total -1071 -1204 1 2"
"Selling/General/Admin. Expenses, Total",20016,17506,15516,15534
Research & Development,-,532,465,557
Depreciation / Amortization,559,672,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-561,37,346
"Other Operating Expenses, Total",-1071,-1204,1,2
Operating Income,14228,8133,4583,3464
"Interest Income (Expense), Net Non-Operating",-,-699,-44,-279
Gain (Loss) on Sale of Assets,-,32,1,-
"Other, Net",1759,191,49,42
Net Income Before Taxes,12469,7910,4589,3227
Provision for Income Taxes,3591,2421,1371,856
Net Income After Taxes,8878,5489,3218,2371
Minority Interest,1148,1065,-74,-81
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8778,5085,3144,2290
Total Extraordinary Items,-,-,-,-
Net Income,8778,5085,3144,2290
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,8778,5085,3143,2288
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,5085,3143,2288
Diluted Weighted Average Shares,9.92,9.96,10.06,10.2
Diluted EPS Excluding Extraordinary Items,-,510.73,312.37,224.34
DPS - Common Stock Primary Issue,355,205,125,90
Diluted Normalized EPS,775.58,418.74,318.36,252.7
