Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,145744,116669,150234,182219
"Revenue 145744 116669 150234 182219  Other Revenue, Total - - - -","Revenue 145744 116669 150234 182219  Other Revenue, Total - - - -","Revenue 145744 116669 150234 182219  Other Revenue, Total - - - -","Revenue 145744 116669 150234 182219  Other Revenue, Total - - - -","Revenue 145744 116669 150234 182219  Other Revenue, Total - - - -"
Revenue,145744,116669,150234,182219
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",131955,108934,136690,163780
Gross Profit,13789,7735,13544,18439
Total Operating Expenses,142285,119167,147541,175242
"Selling/General/Admin. Expenses, Total 9236 8841 8037 8331  Research & Development 1094 1392 1050 1112  Depreciation / Amortization 11895 10798 - -  Interest Expense (Income) - Net Operating -1165 -485 - -  Unusual Expense (Income) - -91 1763 2018  Other Operating Expenses, Total -10730 -10313 1 1","Selling/General/Admin. Expenses, Total 9236 8841 8037 8331  Research & Development 1094 1392 1050 1112  Depreciation / Amortization 11895 10798 - -  Interest Expense (Income) - Net Operating -1165 -485 - -  Unusual Expense (Income) - -91 1763 2018  Other Operating Expenses, Total -10730 -10313 1 1","Selling/General/Admin. Expenses, Total 9236 8841 8037 8331  Research & Development 1094 1392 1050 1112  Depreciation / Amortization 11895 10798 - -  Interest Expense (Income) - Net Operating -1165 -485 - -  Unusual Expense (Income) - -91 1763 2018  Other Operating Expenses, Total -10730 -10313 1 1","Selling/General/Admin. Expenses, Total 9236 8841 8037 8331  Research & Development 1094 1392 1050 1112  Depreciation / Amortization 11895 10798 - -  Interest Expense (Income) - Net Operating -1165 -485 - -  Unusual Expense (Income) - -91 1763 2018  Other Operating Expenses, Total -10730 -10313 1 1","Selling/General/Admin. Expenses, Total 9236 8841 8037 8331  Research & Development 1094 1392 1050 1112  Depreciation / Amortization 11895 10798 - -  Interest Expense (Income) - Net Operating -1165 -485 - -  Unusual Expense (Income) - -91 1763 2018  Other Operating Expenses, Total -10730 -10313 1 1"
"Selling/General/Admin. Expenses, Total",9236,8841,8037,8331
Research & Development,1094,1392,1050,1112
Depreciation / Amortization,11895,10798,-,-
Interest Expense (Income) - Net Operating,-1165,-485,-,-
Unusual Expense (Income),-,-91,1763,2018
"Other Operating Expenses, Total",-10730,-10313,1,1
Operating Income,3459,-2498,2693,6977
"Interest Income (Expense), Net Non-Operating",-,44,371,240
Gain (Loss) on Sale of Assets,-35,-15,-70,196
"Other, Net",980,-1574,559,265
Net Income Before Taxes,2514,-909,3553,7678
Provision for Income Taxes,1975,1274,1595,2455
Net Income After Taxes,539,-2183,1958,5223
Minority Interest,2818,2686,578,-315
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,518,-2085,2536,4908
Total Extraordinary Items,-,-,-,-
Net Income,518,-2085,2536,4908
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,518,-2085,2536,4907
Dilution Adjustment,-,-,-,-
Diluted Net Income,518,-2085,2536,4907
Diluted Weighted Average Shares,71.06,71.01,70.94,70.92
Diluted EPS Excluding Extraordinary Items,7.29,-29.36,35.75,69.19
DPS - Common Stock Primary Issue,30,30,30,30
Diluted Normalized EPS,24.89,-7.29,45.09,86.66
