Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,142525,126156,104388,126964
"Revenue 142525 126156 104388 126964  Other Revenue, Total - - - -","Revenue 142525 126156 104388 126964  Other Revenue, Total - - - -","Revenue 142525 126156 104388 126964  Other Revenue, Total - - - -","Revenue 142525 126156 104388 126964  Other Revenue, Total - - - -","Revenue 142525 126156 104388 126964  Other Revenue, Total - - - -"
Revenue,142525,126156,104388,126964
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",83459,76969,65715,73281
Gross Profit,59066,49187,38673,53683
Total Operating Expenses,120795,110050,96253,107369
"Selling/General/Admin. Expenses, Total 37336 30549 27894 32095  Research & Development 1346 1374 - -  Depreciation / Amortization 10498 10591 2382 2033  Interest Expense (Income) - Net Operating -285 -255 - -  Unusual Expense (Income) - - 261 -41  Other Operating Expenses, Total -8868 -9178 1 1","Selling/General/Admin. Expenses, Total 37336 30549 27894 32095  Research & Development 1346 1374 - -  Depreciation / Amortization 10498 10591 2382 2033  Interest Expense (Income) - Net Operating -285 -255 - -  Unusual Expense (Income) - - 261 -41  Other Operating Expenses, Total -8868 -9178 1 1","Selling/General/Admin. Expenses, Total 37336 30549 27894 32095  Research & Development 1346 1374 - -  Depreciation / Amortization 10498 10591 2382 2033  Interest Expense (Income) - Net Operating -285 -255 - -  Unusual Expense (Income) - - 261 -41  Other Operating Expenses, Total -8868 -9178 1 1","Selling/General/Admin. Expenses, Total 37336 30549 27894 32095  Research & Development 1346 1374 - -  Depreciation / Amortization 10498 10591 2382 2033  Interest Expense (Income) - Net Operating -285 -255 - -  Unusual Expense (Income) - - 261 -41  Other Operating Expenses, Total -8868 -9178 1 1","Selling/General/Admin. Expenses, Total 37336 30549 27894 32095  Research & Development 1346 1374 - -  Depreciation / Amortization 10498 10591 2382 2033  Interest Expense (Income) - Net Operating -285 -255 - -  Unusual Expense (Income) - - 261 -41  Other Operating Expenses, Total -8868 -9178 1 1"
"Selling/General/Admin. Expenses, Total",37336,30549,27894,32095
Research & Development,1346,1374,-,-
Depreciation / Amortization,10498,10591,2382,2033
Interest Expense (Income) - Net Operating,-285,-255,-,-
Unusual Expense (Income),-,-,261,-41
"Other Operating Expenses, Total",-8868,-9178,1,1
Operating Income,21730,16106,8135,19595
"Interest Income (Expense), Net Non-Operating",-,14,-309,361
Gain (Loss) on Sale of Assets,-,213,208,-
"Other, Net",-1647,-460,862,-111
Net Income Before Taxes,23377,16353,8896,19845
Provision for Income Taxes,6201,5052,3153,5554
Net Income After Taxes,17176,11301,5743,14291
Minority Interest,12178,10988,-103,-604
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,16534,10989,5640,13687
Total Extraordinary Items,-,-,-,-
Net Income,16534,10989,5640,13687
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,16534,10989,5639,13686
Dilution Adjustment,-,-,-,-
Diluted Net Income,16534,10989,5639,13686
Diluted Weighted Average Shares,96.39,98.59,98.36,98.84
Diluted EPS Excluding Extraordinary Items,171.53,111.46,57.33,138.46
DPS - Common Stock Primary Issue,60,36,22,47
Diluted Normalized EPS,145.57,99.15,64.34,143.58
