Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,170537,146292,97804,117138
"Revenue 170537 146292 97804 117138  Other Revenue, Total - - - -","Revenue 170537 146292 97804 117138  Other Revenue, Total - - - -","Revenue 170537 146292 97804 117138  Other Revenue, Total - - - -","Revenue 170537 146292 97804 117138  Other Revenue, Total - - - -","Revenue 170537 146292 97804 117138  Other Revenue, Total - - - -"
Revenue,170537,146292,97804,117138
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",147279,125394,90320,102133
Gross Profit,23258,20898,7484,15005
Total Operating Expenses,164989,140020,103553,132054
"Selling/General/Admin. Expenses, Total 17710 14626 12427 14568  Research & Development - 1290 - -  Depreciation / Amortization 4071 3702 - -  Interest Expense (Income) - Net Operating -1187 -1268 - -  Unusual Expense (Income) - 1527 806 15352  Other Operating Expenses, Total -2884 -3724 - 1","Selling/General/Admin. Expenses, Total 17710 14626 12427 14568  Research & Development - 1290 - -  Depreciation / Amortization 4071 3702 - -  Interest Expense (Income) - Net Operating -1187 -1268 - -  Unusual Expense (Income) - 1527 806 15352  Other Operating Expenses, Total -2884 -3724 - 1","Selling/General/Admin. Expenses, Total 17710 14626 12427 14568  Research & Development - 1290 - -  Depreciation / Amortization 4071 3702 - -  Interest Expense (Income) - Net Operating -1187 -1268 - -  Unusual Expense (Income) - 1527 806 15352  Other Operating Expenses, Total -2884 -3724 - 1","Selling/General/Admin. Expenses, Total 17710 14626 12427 14568  Research & Development - 1290 - -  Depreciation / Amortization 4071 3702 - -  Interest Expense (Income) - Net Operating -1187 -1268 - -  Unusual Expense (Income) - 1527 806 15352  Other Operating Expenses, Total -2884 -3724 - 1","Selling/General/Admin. Expenses, Total 17710 14626 12427 14568  Research & Development - 1290 - -  Depreciation / Amortization 4071 3702 - -  Interest Expense (Income) - Net Operating -1187 -1268 - -  Unusual Expense (Income) - 1527 806 15352  Other Operating Expenses, Total -2884 -3724 - 1"
"Selling/General/Admin. Expenses, Total",17710,14626,12427,14568
Research & Development,-,1290,-,-
Depreciation / Amortization,4071,3702,-,-
Interest Expense (Income) - Net Operating,-1187,-1268,-,-
Unusual Expense (Income),-,1527,806,15352
"Other Operating Expenses, Total",-2884,-3724,-,1
Operating Income,5548,6272,-5749,-14916
"Interest Income (Expense), Net Non-Operating",-,2502,-1301,-857
Gain (Loss) on Sale of Assets,634,4196,-173,-299
"Other, Net",188,-6371,878,162
Net Income Before Taxes,4726,8447,-6345,-15910
Provision for Income Taxes,2409,4214,-768,2012
Net Income After Taxes,2317,4233,-5577,-17922
Minority Interest,6208,6047,48,3852
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2190,4068,-5529,-14070
Total Extraordinary Items,-,-,-,-
Net Income,2190,4068,-5529,-14070
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,2190,4068,-5528,-14070
Dilution Adjustment,-,-,-,-
Diluted Net Income,2190,4068,-5528,-14070
Diluted Weighted Average Shares,15.36,15.37,15.38,15.38
Diluted EPS Excluding Extraordinary Items,142.61,264.72,-359.32,-914.55
DPS - Common Stock Primary Issue,50,50,-,-
Diluted Normalized EPS,144.07,224.26,-317.96,-241.99
