Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,36107,33899,33728,33570
"Revenue 36107 33899 33728 33570  Other Revenue, Total - - - -","Revenue 36107 33899 33728 33570  Other Revenue, Total - - - -","Revenue 36107 33899 33728 33570  Other Revenue, Total - - - -","Revenue 36107 33899 33728 33570  Other Revenue, Total - - - -","Revenue 36107 33899 33728 33570  Other Revenue, Total - - - -"
Revenue,36107,33899,33728,33570
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6711,5439,5110,4887
Gross Profit,29396,28460,28618,28683
Total Operating Expenses,32583,30554,30592,30762
"Selling/General/Admin. Expenses, Total 25549 24655 24668 25156  Research & Development 102 - 169 176  Depreciation / Amortization 323 377 456 477  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 79 193 56  Other Operating Expenses, Total -97 4 -4 10","Selling/General/Admin. Expenses, Total 25549 24655 24668 25156  Research & Development 102 - 169 176  Depreciation / Amortization 323 377 456 477  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 79 193 56  Other Operating Expenses, Total -97 4 -4 10","Selling/General/Admin. Expenses, Total 25549 24655 24668 25156  Research & Development 102 - 169 176  Depreciation / Amortization 323 377 456 477  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 79 193 56  Other Operating Expenses, Total -97 4 -4 10","Selling/General/Admin. Expenses, Total 25549 24655 24668 25156  Research & Development 102 - 169 176  Depreciation / Amortization 323 377 456 477  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 79 193 56  Other Operating Expenses, Total -97 4 -4 10","Selling/General/Admin. Expenses, Total 25549 24655 24668 25156  Research & Development 102 - 169 176  Depreciation / Amortization 323 377 456 477  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 79 193 56  Other Operating Expenses, Total -97 4 -4 10"
"Selling/General/Admin. Expenses, Total",25549,24655,24668,25156
Research & Development,102,-,169,176
Depreciation / Amortization,323,377,456,477
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,79,193,56
"Other Operating Expenses, Total",-97,4,-4,10
Operating Income,3524,3345,3136,2808
"Interest Income (Expense), Net Non-Operating",-,26,14,-12
Gain (Loss) on Sale of Assets,-68,-,-,-
"Other, Net",118,30,30,26
Net Income Before Taxes,3474,3401,3180,2822
Provision for Income Taxes,1117,1083,1057,998
Net Income After Taxes,2357,2318,2123,1824
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2357,2318,2123,1824
Total Extraordinary Items,-,-,-,-
Net Income,2357,2318,2123,1824
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,2357,2317,2122,1824
Dilution Adjustment,-0.063,-,-,-
Diluted Net Income,2357.06,2317,2122,1824
Diluted Weighted Average Shares,21.6,21.78,21.68,16.01
Diluted EPS Excluding Extraordinary Items,109.12,106.39,97.86,113.94
DPS - Common Stock Primary Issue,33,32.5,30,17.5
Diluted Normalized EPS,102.83,110.14,103.81,116.2
