Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,48368,44450,39706.14,39337.6
"Revenue 48368 44450 39706.14 39337.6  Other Revenue, Total - - - -","Revenue 48368 44450 39706.14 39337.6  Other Revenue, Total - - - -","Revenue 48368 44450 39706.14 39337.6  Other Revenue, Total - - - -","Revenue 48368 44450 39706.14 39337.6  Other Revenue, Total - - - -","Revenue 48368 44450 39706.14 39337.6  Other Revenue, Total - - - -"
Revenue,48368,44450,39706.14,39337.6
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38726,35751,32506.54,32090.71
Gross Profit,9642,8699,7199.61,7246.89
Total Operating Expenses,43369,39992,36071.15,36351.93
"Selling/General/Admin. Expenses, Total 4228 3857 3484.79 3481.96  Research & Development 93 130 97.94 88.01  Depreciation / Amortization 278 180.89 132.41 120.44  Interest Expense (Income) - Net Operating -3 -6 - -  Unusual Expense (Income) - 218.91 -150.54 570.82  Other Operating Expenses, Total 47 - - -","Selling/General/Admin. Expenses, Total 4228 3857 3484.79 3481.96  Research & Development 93 130 97.94 88.01  Depreciation / Amortization 278 180.89 132.41 120.44  Interest Expense (Income) - Net Operating -3 -6 - -  Unusual Expense (Income) - 218.91 -150.54 570.82  Other Operating Expenses, Total 47 - - -","Selling/General/Admin. Expenses, Total 4228 3857 3484.79 3481.96  Research & Development 93 130 97.94 88.01  Depreciation / Amortization 278 180.89 132.41 120.44  Interest Expense (Income) - Net Operating -3 -6 - -  Unusual Expense (Income) - 218.91 -150.54 570.82  Other Operating Expenses, Total 47 - - -","Selling/General/Admin. Expenses, Total 4228 3857 3484.79 3481.96  Research & Development 93 130 97.94 88.01  Depreciation / Amortization 278 180.89 132.41 120.44  Interest Expense (Income) - Net Operating -3 -6 - -  Unusual Expense (Income) - 218.91 -150.54 570.82  Other Operating Expenses, Total 47 - - -","Selling/General/Admin. Expenses, Total 4228 3857 3484.79 3481.96  Research & Development 93 130 97.94 88.01  Depreciation / Amortization 278 180.89 132.41 120.44  Interest Expense (Income) - Net Operating -3 -6 - -  Unusual Expense (Income) - 218.91 -150.54 570.82  Other Operating Expenses, Total 47 - - -"
"Selling/General/Admin. Expenses, Total",4228,3857,3484.79,3481.96
Research & Development,93,130,97.94,88.01
Depreciation / Amortization,278,180.89,132.41,120.44
Interest Expense (Income) - Net Operating,-3,-6,-,-
Unusual Expense (Income),-,218.91,-150.54,570.82
"Other Operating Expenses, Total",47,-,-,-
Operating Income,4999,4458,3634.99,2985.66
"Interest Income (Expense), Net Non-Operating",-,674.88,576.02,488.99
Gain (Loss) on Sale of Assets,-10,224,-,0.05
"Other, Net",66,-644,-197.34,-60.78
Net Income Before Taxes,4943,4878,4013.67,3413.92
Provision for Income Taxes,1615,1642,1379.27,992.89
Net Income After Taxes,3328,3236,2634.4,2421.04
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3328,3236,2634.4,2421.04
Total Extraordinary Items,-,-,-,-
Net Income,3328,3236,2634.4,2421.04
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3328,3236,2634.4,2421.04
Dilution Adjustment,-,-,-,-
Diluted Net Income,3328,3236,2634.4,2421.04
Diluted Weighted Average Shares,21.05,21.03,21,21.19
Diluted EPS Excluding Extraordinary Items,158.07,153.89,125.43,114.24
DPS - Common Stock Primary Issue,46,44,38,36
Diluted Normalized EPS,158.67,144.36,127.03,139.03
