Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,10756,6147.97,7254.11,9543.34
"Revenue 10756 6147.97 7254.11 9543.34  Other Revenue, Total - - - -","Revenue 10756 6147.97 7254.11 9543.34  Other Revenue, Total - - - -","Revenue 10756 6147.97 7254.11 9543.34  Other Revenue, Total - - - -","Revenue 10756 6147.97 7254.11 9543.34  Other Revenue, Total - - - -","Revenue 10756 6147.97 7254.11 9543.34  Other Revenue, Total - - - -"
Revenue,10756,6147.97,7254.11,9543.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9612,5040.65,5824.35,7930.16
Gross Profit,1144,1107.32,1429.76,1613.19
Total Operating Expenses,10706,5975.53,6827.86,9118.76
"Selling/General/Admin. Expenses, Total 1094 934.25 1003.51 1182  Research & Development - - - -  Depreciation / Amortization 25 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 0.63 - 6.6  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 1094 934.25 1003.51 1182  Research & Development - - - -  Depreciation / Amortization 25 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 0.63 - 6.6  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 1094 934.25 1003.51 1182  Research & Development - - - -  Depreciation / Amortization 25 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 0.63 - 6.6  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 1094 934.25 1003.51 1182  Research & Development - - - -  Depreciation / Amortization 25 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 0.63 - 6.6  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 1094 934.25 1003.51 1182  Research & Development - - - -  Depreciation / Amortization 25 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 0.63 - 6.6  Other Operating Expenses, Total 45 - - -"
"Selling/General/Admin. Expenses, Total",1094,934.25,1003.51,1182
Research & Development,-,-,-,-
Depreciation / Amortization,25,-,-,-
Interest Expense (Income) - Net Operating,-70,-,-,-
Unusual Expense (Income),-,0.63,-,6.6
"Other Operating Expenses, Total",45,-,-,-
Operating Income,50,172.44,426.25,424.59
"Interest Income (Expense), Net Non-Operating",-,-71.76,-34.33,-72.88
Gain (Loss) on Sale of Assets,-,-,0.67,-1.27
"Other, Net",-45,-41.13,-25.87,-62.04
Net Income Before Taxes,95,59.55,366.72,288.4
Provision for Income Taxes,38,47.62,116.12,99.39
Net Income After Taxes,57,11.93,250.6,189
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,57,11.93,250.6,189
Total Extraordinary Items,-,-,-,-
Net Income,57,11.93,250.6,189
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,57,11.93,250.6,189
Dilution Adjustment,-0.744,-,-,-
Diluted Net Income,57.74,11.93,250.6,189
Diluted Weighted Average Shares,3.44,3.44,3.43,3.45
Diluted EPS Excluding Extraordinary Items,16.61,3.47,73.03,54.73
DPS - Common Stock Primary Issue,12,11.5,11,10.5
Diluted Normalized EPS,17.27,7.37,76.68,59.98
