Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7915,5741,5192.53,4771.14
"Revenue 7915 5741.65 5192.53 4771.14  Other Revenue, Total - - - -","Revenue 7915 5741.65 5192.53 4771.14  Other Revenue, Total - - - -","Revenue 7915 5741.65 5192.53 4771.14  Other Revenue, Total - - - -","Revenue 7915 5741.65 5192.53 4771.14  Other Revenue, Total - - - -","Revenue 7915 5741.65 5192.53 4771.14  Other Revenue, Total - - - -"
Revenue,7915,5741.65,5192.53,4771.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3230.13,2247.96,2083.94,1795.48
Gross Profit,4685.53,3493.7,3108.58,2975.66
Total Operating Expenses,7007.52,5240.37,4611.72,4151.07
"Selling/General/Admin. Expenses, Total 3771 2992.41 2527.78 2312.42  Research & Development - - - -  Depreciation / Amortization 55 - - -  Interest Expense (Income) - Net Operating -7.43 - - -  Unusual Expense (Income) - - - 43.17  Other Operating Expenses, Total -42 - - -","Selling/General/Admin. Expenses, Total 3771 2992.41 2527.78 2312.42  Research & Development - - - -  Depreciation / Amortization 55 - - -  Interest Expense (Income) - Net Operating -7.43 - - -  Unusual Expense (Income) - - - 43.17  Other Operating Expenses, Total -42 - - -","Selling/General/Admin. Expenses, Total 3771 2992.41 2527.78 2312.42  Research & Development - - - -  Depreciation / Amortization 55 - - -  Interest Expense (Income) - Net Operating -7.43 - - -  Unusual Expense (Income) - - - 43.17  Other Operating Expenses, Total -42 - - -","Selling/General/Admin. Expenses, Total 3771 2992.41 2527.78 2312.42  Research & Development - - - -  Depreciation / Amortization 55 - - -  Interest Expense (Income) - Net Operating -7.43 - - -  Unusual Expense (Income) - - - 43.17  Other Operating Expenses, Total -42 - - -","Selling/General/Admin. Expenses, Total 3771 2992.41 2527.78 2312.42  Research & Development - - - -  Depreciation / Amortization 55 - - -  Interest Expense (Income) - Net Operating -7.43 - - -  Unusual Expense (Income) - - - 43.17  Other Operating Expenses, Total -42 - - -"
"Selling/General/Admin. Expenses, Total",3771,2992.41,2527.78,2312.42
Research & Development,-,-,-,-
Depreciation / Amortization,55,-,-,-
Interest Expense (Income) - Net Operating,-7.43,-,-,-
Unusual Expense (Income),-,-,-,43.17
"Other Operating Expenses, Total",-42,-,-,-
Operating Income,908,501.29,580.8,620.07
"Interest Income (Expense), Net Non-Operating",-,12.13,6.34,9.95
Gain (Loss) on Sale of Assets,-53,-,-,-
"Other, Net",95,1.16,-11.51,5.68
Net Income Before Taxes,868.01,514.58,575.63,635.7
Provision for Income Taxes,301,175.87,155.12,206.32
Net Income After Taxes,565,338.71,420.51,429.38
Minority Interest,53.99,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,556,338.71,420.51,429.38
Total Extraordinary Items,-,-,-,-
Net Income,556,338.71,420.51,429.38
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,556,338.71,420.51,429.38
Dilution Adjustment,-0.688,-,-,-
Diluted Net Income,556.69,338.71,420.51,429.38
Diluted Weighted Average Shares,11.61,11.58,11.66,11.7
Diluted EPS Excluding Extraordinary Items,47.93,29.25,36.06,36.69
DPS - Common Stock Primary Issue,28,10,12,11.5
Diluted Normalized EPS,48.68,29.25,36.06,39.18
