Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1152645,1045086,1007339,1043912
"Revenue 1152645 1045086 1007339 1043912  Other Revenue, Total - - - -","Revenue 1152645 1045086 1007339 1043912  Other Revenue, Total - - - -","Revenue 1152645 1045086 1007339 1043912  Other Revenue, Total - - - -","Revenue 1152645 1045086 1007339 1043912  Other Revenue, Total - - - -","Revenue 1152645 1045086 1007339 1043912  Other Revenue, Total - - - -"
Revenue,1152645,1045086,1007339,1043912
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1008246,872011,803686,832151
Gross Profit,144399,173075,203653,211761
Total Operating Expenses,1179500,1032995,988105,1018530
"Selling/General/Admin. Expenses, Total 171254 157124 180961 173728  Research & Development - 5672 6217 -  Depreciation / Amortization 66279 66549 63357 2983  Interest Expense (Income) - Net Operating -7750 -7352 -7374 -  Unusual Expense (Income) - 13334 16166 9666  Other Operating Expenses, Total -58529 -61009 -58742 2","Selling/General/Admin. Expenses, Total 171254 157124 180961 173728  Research & Development - 5672 6217 -  Depreciation / Amortization 66279 66549 63357 2983  Interest Expense (Income) - Net Operating -7750 -7352 -7374 -  Unusual Expense (Income) - 13334 16166 9666  Other Operating Expenses, Total -58529 -61009 -58742 2","Selling/General/Admin. Expenses, Total 171254 157124 180961 173728  Research & Development - 5672 6217 -  Depreciation / Amortization 66279 66549 63357 2983  Interest Expense (Income) - Net Operating -7750 -7352 -7374 -  Unusual Expense (Income) - 13334 16166 9666  Other Operating Expenses, Total -58529 -61009 -58742 2","Selling/General/Admin. Expenses, Total 171254 157124 180961 173728  Research & Development - 5672 6217 -  Depreciation / Amortization 66279 66549 63357 2983  Interest Expense (Income) - Net Operating -7750 -7352 -7374 -  Unusual Expense (Income) - 13334 16166 9666  Other Operating Expenses, Total -58529 -61009 -58742 2","Selling/General/Admin. Expenses, Total 171254 157124 180961 173728  Research & Development - 5672 6217 -  Depreciation / Amortization 66279 66549 63357 2983  Interest Expense (Income) - Net Operating -7750 -7352 -7374 -  Unusual Expense (Income) - 13334 16166 9666  Other Operating Expenses, Total -58529 -61009 -58742 2"
"Selling/General/Admin. Expenses, Total",171254,157124,180961,173728
Research & Development,-,5672,6217,-
Depreciation / Amortization,66279,66549,63357,2983
Interest Expense (Income) - Net Operating,-7750,-7352,-7374,-
Unusual Expense (Income),-,13334,16166,9666
"Other Operating Expenses, Total",-58529,-61009,-58742,2
Operating Income,-26855,12091,19234,25382
"Interest Income (Expense), Net Non-Operating",-,9797,10400,-1697
Gain (Loss) on Sale of Assets,16159,6640,14547,790
"Other, Net",-1648,-2344,-5968,-2827
Net Income Before Taxes,-41366,7795,10655,21648
Provision for Income Taxes,7282,4545,4505,4530
Net Income After Taxes,-48648,3250,6150,17118
Minority Interest,20547,11672,12352,-2905
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-50406,1990,3196,14213
Total Extraordinary Items,-,-,-,-
Net Income,-50406,1990,3196,14213
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-50406,1990,3196,14212
Dilution Adjustment,-,-,-,-
Diluted Net Income,-50406,1990,3196,14212
Diluted Weighted Average Shares,115.54,115.53,115.51,115.66
Diluted EPS Excluding Extraordinary Items,-436.27,17.23,27.67,122.88
DPS - Common Stock Primary Issue,-,40,40,40
Diluted Normalized EPS,-147.91,67.48,40.84,199.47
