Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,45100,29966,18479,13167
"Revenue 45100 29966 18479 13167  Other Revenue, Total - - - -","Revenue 45100 29966 18479 13167  Other Revenue, Total - - - -","Revenue 45100 29966 18479 13167  Other Revenue, Total - - - -","Revenue 45100 29966 18479 13167  Other Revenue, Total - - - -","Revenue 45100 29966 18479 13167  Other Revenue, Total - - - -"
Revenue,45100,29966,18479,13167
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35187,25265,19510,14920
Gross Profit,9913,4701,-1031,-1753
Total Operating Expenses,37271,33015,29059,16410
"Selling/General/Admin. Expenses, Total 2076 2672 1725 1451  Research & Development 1092 130 80 83  Depreciation / Amortization 7094 - - -  Interest Expense (Income) - Net Operating -358 - - -  Unusual Expense (Income) - 4947 7743 -43  Other Operating Expenses, Total -7820 1 1 -1","Selling/General/Admin. Expenses, Total 2076 2672 1725 1451  Research & Development 1092 130 80 83  Depreciation / Amortization 7094 - - -  Interest Expense (Income) - Net Operating -358 - - -  Unusual Expense (Income) - 4947 7743 -43  Other Operating Expenses, Total -7820 1 1 -1","Selling/General/Admin. Expenses, Total 2076 2672 1725 1451  Research & Development 1092 130 80 83  Depreciation / Amortization 7094 - - -  Interest Expense (Income) - Net Operating -358 - - -  Unusual Expense (Income) - 4947 7743 -43  Other Operating Expenses, Total -7820 1 1 -1","Selling/General/Admin. Expenses, Total 2076 2672 1725 1451  Research & Development 1092 130 80 83  Depreciation / Amortization 7094 - - -  Interest Expense (Income) - Net Operating -358 - - -  Unusual Expense (Income) - 4947 7743 -43  Other Operating Expenses, Total -7820 1 1 -1","Selling/General/Admin. Expenses, Total 2076 2672 1725 1451  Research & Development 1092 130 80 83  Depreciation / Amortization 7094 - - -  Interest Expense (Income) - Net Operating -358 - - -  Unusual Expense (Income) - 4947 7743 -43  Other Operating Expenses, Total -7820 1 1 -1"
"Selling/General/Admin. Expenses, Total",2076,2672,1725,1451
Research & Development,1092,130,80,83
Depreciation / Amortization,7094,-,-,-
Interest Expense (Income) - Net Operating,-358,-,-,-
Unusual Expense (Income),-,4947,7743,-43
"Other Operating Expenses, Total",-7820,1,1,-1
Operating Income,7829,-3049,-10580,-3243
"Interest Income (Expense), Net Non-Operating",-,-1011,-2513,-757
Gain (Loss) on Sale of Assets,-,927,-,-
"Other, Net",-464,193,294,50
Net Income Before Taxes,8293,-2940,-12799,-3950
Provision for Income Taxes,736,216,-1624,-433
Net Income After Taxes,7557,-3156,-11175,-3517
Minority Interest,62850,213,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4413,-2943,-11175,-3517
Total Extraordinary Items,-,-,-,-
Net Income,4413,-2943,-11175,-3517
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,4413,-2943,-11174,-3517
Dilution Adjustment,-,-,-,-
Diluted Net Income,4413,-2943,-11174,-3517
Diluted Weighted Average Shares,56.2,51.94,37.34,32.46
Diluted EPS Excluding Extraordinary Items,78.52,-56.66,-299.26,-108.34
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,36.47,-6.35,-164.47,-109.2
