Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34934,35332,29024,33147
"Revenue 34934 35332 29024 33147  Other Revenue, Total - - - -","Revenue 34934 35332 29024 33147  Other Revenue, Total - - - -","Revenue 34934 35332 29024 33147  Other Revenue, Total - - - -","Revenue 34934 35332 29024 33147  Other Revenue, Total - - - -","Revenue 34934 35332 29024 33147  Other Revenue, Total - - - -"
Revenue,34934,35332,29024,33147
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27477,27328,24246,28602
Gross Profit,7457,8004,4778,4545
Total Operating Expenses,33564,32812,32053,37400
"Selling/General/Admin. Expenses, Total 4622 4049 3332 3769  Research & Development 1315 1258 1274 1240  Depreciation / Amortization 685 687 160 147  Interest Expense (Income) - Net Operating -265 -206 - -  Unusual Expense (Income) - 130 3040 3642  Other Operating Expenses, Total -270 -304 1 -","Selling/General/Admin. Expenses, Total 4622 4049 3332 3769  Research & Development 1315 1258 1274 1240  Depreciation / Amortization 685 687 160 147  Interest Expense (Income) - Net Operating -265 -206 - -  Unusual Expense (Income) - 130 3040 3642  Other Operating Expenses, Total -270 -304 1 -","Selling/General/Admin. Expenses, Total 4622 4049 3332 3769  Research & Development 1315 1258 1274 1240  Depreciation / Amortization 685 687 160 147  Interest Expense (Income) - Net Operating -265 -206 - -  Unusual Expense (Income) - 130 3040 3642  Other Operating Expenses, Total -270 -304 1 -","Selling/General/Admin. Expenses, Total 4622 4049 3332 3769  Research & Development 1315 1258 1274 1240  Depreciation / Amortization 685 687 160 147  Interest Expense (Income) - Net Operating -265 -206 - -  Unusual Expense (Income) - 130 3040 3642  Other Operating Expenses, Total -270 -304 1 -","Selling/General/Admin. Expenses, Total 4622 4049 3332 3769  Research & Development 1315 1258 1274 1240  Depreciation / Amortization 685 687 160 147  Interest Expense (Income) - Net Operating -265 -206 - -  Unusual Expense (Income) - 130 3040 3642  Other Operating Expenses, Total -270 -304 1 -"
"Selling/General/Admin. Expenses, Total",4622,4049,3332,3769
Research & Development,1315,1258,1274,1240
Depreciation / Amortization,685,687,160,147
Interest Expense (Income) - Net Operating,-265,-206,-,-
Unusual Expense (Income),-,130,3040,3642
"Other Operating Expenses, Total",-270,-304,1,-
Operating Income,1370,2520,-3029,-4253
"Interest Income (Expense), Net Non-Operating",-,1583,-920,-807
Gain (Loss) on Sale of Assets,954,-69,-55,45
"Other, Net",-3930,-1441,310,111
Net Income Before Taxes,4346,4030,-3694,-4904
Provision for Income Taxes,582,538,283,247
Net Income After Taxes,3764,3492,-3977,-5151
Minority Interest,630,1443,-165,-133
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3268,3116,-4142,-5284
Total Extraordinary Items,-,-,-,-
Net Income,3268,3116,-4142,-5284
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,3268,3116,-4142,-5285
Dilution Adjustment,-0.571,-,-,-
Diluted Net Income,3268.57,3116,-4142,-5285
Diluted Weighted Average Shares,5.81,5.8,5.76,5.76
Diluted EPS Excluding Extraordinary Items,562.48,537.04,-718.72,-917.06
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,274.95,385.78,-364.09,-505.28
