Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18826,18383,16787,21197.91
"Revenue 18826 18383 16787 21197.91  Other Revenue, Total - - - -","Revenue 18826 18383 16787 21197.91  Other Revenue, Total - - - -","Revenue 18826 18383 16787 21197.91  Other Revenue, Total - - - -","Revenue 18826 18383 16787 21197.91  Other Revenue, Total - - - -","Revenue 18826 18383 16787 21197.91  Other Revenue, Total - - - -"
Revenue,18826,18383,16787,21197.91
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13527,13222,12207,14835.69
Gross Profit,5299,5161,4580,6362.22
Total Operating Expenses,18188,17623,16281,19604.47
"Selling/General/Admin. Expenses, Total 4661 4401 4074 4555.8  Research & Development - 221 223 212.98  Depreciation / Amortization 330 321 349 -  Interest Expense (Income) - Net Operating -39 -48 -69 -  Unusual Expense (Income) - 9.17 43.41 -  Other Operating Expenses, Total -291 -494 -503 -","Selling/General/Admin. Expenses, Total 4661 4401 4074 4555.8  Research & Development - 221 223 212.98  Depreciation / Amortization 330 321 349 -  Interest Expense (Income) - Net Operating -39 -48 -69 -  Unusual Expense (Income) - 9.17 43.41 -  Other Operating Expenses, Total -291 -494 -503 -","Selling/General/Admin. Expenses, Total 4661 4401 4074 4555.8  Research & Development - 221 223 212.98  Depreciation / Amortization 330 321 349 -  Interest Expense (Income) - Net Operating -39 -48 -69 -  Unusual Expense (Income) - 9.17 43.41 -  Other Operating Expenses, Total -291 -494 -503 -","Selling/General/Admin. Expenses, Total 4661 4401 4074 4555.8  Research & Development - 221 223 212.98  Depreciation / Amortization 330 321 349 -  Interest Expense (Income) - Net Operating -39 -48 -69 -  Unusual Expense (Income) - 9.17 43.41 -  Other Operating Expenses, Total -291 -494 -503 -","Selling/General/Admin. Expenses, Total 4661 4401 4074 4555.8  Research & Development - 221 223 212.98  Depreciation / Amortization 330 321 349 -  Interest Expense (Income) - Net Operating -39 -48 -69 -  Unusual Expense (Income) - 9.17 43.41 -  Other Operating Expenses, Total -291 -494 -503 -"
"Selling/General/Admin. Expenses, Total",4661,4401,4074,4555.8
Research & Development,-,221,223,212.98
Depreciation / Amortization,330,321,349,-
Interest Expense (Income) - Net Operating,-39,-48,-69,-
Unusual Expense (Income),-,9.17,43.41,-
"Other Operating Expenses, Total",-291,-494,-503,-
Operating Income,638,760,506,1593.44
"Interest Income (Expense), Net Non-Operating",-,78.49,-28.49,-85.26
Gain (Loss) on Sale of Assets,9,-2,-38,1.89
"Other, Net",-37,-137,-11,132.69
Net Income Before Taxes,666,899,555,1642.77
Provision for Income Taxes,314,356,264,547.96
Net Income After Taxes,352,543,291,1094.81
Minority Interest,220,197,193,-31.18
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,351,540,296,1063.63
Total Extraordinary Items,-,-,-,-
Net Income,351,540,296,1063.63
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,351,540,296,1063.63
Dilution Adjustment,-,-,-,-
Diluted Net Income,351,540,296,1063.63
Diluted Weighted Average Shares,6.98,6.98,7.02,7.08
Diluted EPS Excluding Extraordinary Items,50.3,77.41,42.16,150.19
DPS - Common Stock Primary Issue,41,30,30,30
Diluted Normalized EPS,72.68,80.29,53.86,150.01
