Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,90827,77549,68213,74966
"Revenue 90827 77549 68213 74966  Other Revenue, Total - - - -","Revenue 90827 77549 68213 74966  Other Revenue, Total - - - -","Revenue 90827 77549 68213 74966  Other Revenue, Total - - - -","Revenue 90827 77549 68213 74966  Other Revenue, Total - - - -","Revenue 90827 77549 68213 74966  Other Revenue, Total - - - -"
Revenue,90827,77549,68213,74966
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",76272,64599,56426,61850
Gross Profit,14555,12950,11787,13116
Total Operating Expenses,88579,75462,66045,72057
"Selling/General/Admin. Expenses, Total 12307 10863 9188 10054  Research & Development - - - -  Depreciation / Amortization 278 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 431 152  Other Operating Expenses, Total -268 - - 1","Selling/General/Admin. Expenses, Total 12307 10863 9188 10054  Research & Development - - - -  Depreciation / Amortization 278 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 431 152  Other Operating Expenses, Total -268 - - 1","Selling/General/Admin. Expenses, Total 12307 10863 9188 10054  Research & Development - - - -  Depreciation / Amortization 278 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 431 152  Other Operating Expenses, Total -268 - - 1","Selling/General/Admin. Expenses, Total 12307 10863 9188 10054  Research & Development - - - -  Depreciation / Amortization 278 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 431 152  Other Operating Expenses, Total -268 - - 1","Selling/General/Admin. Expenses, Total 12307 10863 9188 10054  Research & Development - - - -  Depreciation / Amortization 278 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 431 152  Other Operating Expenses, Total -268 - - 1"
"Selling/General/Admin. Expenses, Total",12307,10863,9188,10054
Research & Development,-,-,-,-
Depreciation / Amortization,278,-,-,-
Interest Expense (Income) - Net Operating,-10,-,-,-
Unusual Expense (Income),-,-,431,152
"Other Operating Expenses, Total",-268,-,-,1
Operating Income,2248,2087,2168,2909
"Interest Income (Expense), Net Non-Operating",-,24,-1,144
Gain (Loss) on Sale of Assets,-,-38,-18,-
"Other, Net",-101,258,351,62
Net Income Before Taxes,2349,2331,2500,3115
Provision for Income Taxes,744,635,907,1082
Net Income After Taxes,1605,1696,1593,2033
Minority Interest,239,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1622,1696,1593,2033
Total Extraordinary Items,-,-,-,-
Net Income,1622,1696,1593,2033
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,1622,1696,1592,2033
Dilution Adjustment,-0.262,-,-,-
Diluted Net Income,1622.26,1696,1592,2033
Diluted Weighted Average Shares,34.02,33.99,33.97,33.94
Diluted EPS Excluding Extraordinary Items,47.69,49.9,46.87,59.89
DPS - Common Stock Primary Issue,16,18,15.1,25
Diluted Normalized EPS,43.66,52.21,55.29,62.82
