Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,240760,218092,209207,186874
"Revenue 240760 218092 209207 186874  Other Revenue, Total - - - -","Revenue 240760 218092 209207 186874  Other Revenue, Total - - - -","Revenue 240760 218092 209207 186874  Other Revenue, Total - - - -","Revenue 240760 218092 209207 186874  Other Revenue, Total - - - -","Revenue 240760 218092 209207 186874  Other Revenue, Total - - - -"
Revenue,240760,218092,209207,186874
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",185502,165872,159269,140873
Gross Profit,55258,52220,49938,46001
Total Operating Expenses,228867,207092,200700,180469
"Selling/General/Admin. Expenses, Total 42051 39842 38666 37021  Research & Development 136 114 124 182  Depreciation / Amortization 1615 1682 1274 1430  Interest Expense (Income) - Net Operating -154 -220 - -  Unusual Expense (Income) - 789 1366 961  Other Operating Expenses, Total -283 -198 1 2","Selling/General/Admin. Expenses, Total 42051 39842 38666 37021  Research & Development 136 114 124 182  Depreciation / Amortization 1615 1682 1274 1430  Interest Expense (Income) - Net Operating -154 -220 - -  Unusual Expense (Income) - 789 1366 961  Other Operating Expenses, Total -283 -198 1 2","Selling/General/Admin. Expenses, Total 42051 39842 38666 37021  Research & Development 136 114 124 182  Depreciation / Amortization 1615 1682 1274 1430  Interest Expense (Income) - Net Operating -154 -220 - -  Unusual Expense (Income) - 789 1366 961  Other Operating Expenses, Total -283 -198 1 2","Selling/General/Admin. Expenses, Total 42051 39842 38666 37021  Research & Development 136 114 124 182  Depreciation / Amortization 1615 1682 1274 1430  Interest Expense (Income) - Net Operating -154 -220 - -  Unusual Expense (Income) - 789 1366 961  Other Operating Expenses, Total -283 -198 1 2","Selling/General/Admin. Expenses, Total 42051 39842 38666 37021  Research & Development 136 114 124 182  Depreciation / Amortization 1615 1682 1274 1430  Interest Expense (Income) - Net Operating -154 -220 - -  Unusual Expense (Income) - 789 1366 961  Other Operating Expenses, Total -283 -198 1 2"
"Selling/General/Admin. Expenses, Total",42051,39842,38666,37021
Research & Development,136,114,124,182
Depreciation / Amortization,1615,1682,1274,1430
Interest Expense (Income) - Net Operating,-154,-220,-,-
Unusual Expense (Income),-,789,1366,961
"Other Operating Expenses, Total",-283,-198,1,2
Operating Income,11893,11000,8507,6405
"Interest Income (Expense), Net Non-Operating",-,-137,-252,-632
Gain (Loss) on Sale of Assets,-4,49,5,-
"Other, Net",-265,599,-55,-17
Net Income Before Taxes,12162,10352,8205,5756
Provision for Income Taxes,3854,3158,3080,1802
Net Income After Taxes,8308,7194,5125,3954
Minority Interest,43,73,-15,-19
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8283,7168,5110,3935
Total Extraordinary Items,-,-,-,-
Net Income,8283,7168,5110,3935
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,8283,7168,5109,3934
Dilution Adjustment,-,-,-,-
Diluted Net Income,8283,7168,5109,3934
Diluted Weighted Average Shares,29.35,29.46,29.58,30.06
Diluted EPS Excluding Extraordinary Items,282.23,243.35,172.74,130.89
DPS - Common Stock Primary Issue,125,100,70,53
Diluted Normalized EPS,262.04,234.47,201.49,153.15
