Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15699,16004,14589,14745
"Revenue 15699 16004 14589 14745  Other Revenue, Total - - - -","Revenue 15699 16004 14589 14745  Other Revenue, Total - - - -","Revenue 15699 16004 14589 14745  Other Revenue, Total - - - -","Revenue 15699 16004 14589 14745  Other Revenue, Total - - - -","Revenue 15699 16004 14589 14745  Other Revenue, Total - - - -"
Revenue,15699,16004,14589,14745
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8830,9232,8331,8272
Gross Profit,6869,6772,6258,6473
Total Operating Expenses,15136,15350,14081,14459
"Selling/General/Admin. Expenses, Total 6363 6127 5890 6225  Research & Development - - - -  Depreciation / Amortization 474 - - -  Interest Expense (Income) - Net Operating -228 - - -  Unusual Expense (Income) - - 135 -  Other Operating Expenses, Total -303 -9 -275 -38","Selling/General/Admin. Expenses, Total 6363 6127 5890 6225  Research & Development - - - -  Depreciation / Amortization 474 - - -  Interest Expense (Income) - Net Operating -228 - - -  Unusual Expense (Income) - - 135 -  Other Operating Expenses, Total -303 -9 -275 -38","Selling/General/Admin. Expenses, Total 6363 6127 5890 6225  Research & Development - - - -  Depreciation / Amortization 474 - - -  Interest Expense (Income) - Net Operating -228 - - -  Unusual Expense (Income) - - 135 -  Other Operating Expenses, Total -303 -9 -275 -38","Selling/General/Admin. Expenses, Total 6363 6127 5890 6225  Research & Development - - - -  Depreciation / Amortization 474 - - -  Interest Expense (Income) - Net Operating -228 - - -  Unusual Expense (Income) - - 135 -  Other Operating Expenses, Total -303 -9 -275 -38","Selling/General/Admin. Expenses, Total 6363 6127 5890 6225  Research & Development - - - -  Depreciation / Amortization 474 - - -  Interest Expense (Income) - Net Operating -228 - - -  Unusual Expense (Income) - - 135 -  Other Operating Expenses, Total -303 -9 -275 -38"
"Selling/General/Admin. Expenses, Total",6363,6127,5890,6225
Research & Development,-,-,-,-
Depreciation / Amortization,474,-,-,-
Interest Expense (Income) - Net Operating,-228,-,-,-
Unusual Expense (Income),-,-,135,-
"Other Operating Expenses, Total",-303,-9,-275,-38
Operating Income,563,654,508,286
"Interest Income (Expense), Net Non-Operating",-,-173,-121,-171
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",222,-,-45,-46
Net Income Before Taxes,341,481,342,69
Provision for Income Taxes,36,90,56,37
Net Income After Taxes,305,391,286,32
Minority Interest,-,-,15,-5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,305,391,301,27
Total Extraordinary Items,-,-,-,-
Net Income,305,391,301,27
Total Adjustments to Net Income,-,1,-,-
Income Available to Common Excluding Extraordinary Items,305,392,301,27
Dilution Adjustment,-,-,-,-
Diluted Net Income,305,392,301,27
Diluted Weighted Average Shares,28.81,28.81,28.81,28.81
Diluted EPS Excluding Extraordinary Items,10.59,13.61,10.45,0.94
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,7.4,13.61,14.37,0.94
