Period Ending:,202331/05,202231/05,202131/05,202031/05
Total Revenue,3966,3005,2587,1526.28
"Revenue - 3005 2587 1526.28  Other Revenue, Total - - - -","Revenue - 3005 2587 1526.28  Other Revenue, Total - - - -","Revenue - 3005 2587 1526.28  Other Revenue, Total - - - -","Revenue - 3005 2587 1526.28  Other Revenue, Total - - - -","Revenue - 3005 2587 1526.28  Other Revenue, Total - - - -"
Revenue,-,3005,2587,1526.28
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,904,804,524.94
Gross Profit,-,2101,1783,1001.34
Total Operating Expenses,-,2074,1697,1110.55
"Selling/General/Admin. Expenses, Total - 1170 893 585.61  Research & Development - 12 38 4.67  Depreciation / Amortization 133 127 121 -  Interest Expense (Income) - Net Operating - -16 -15 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -116 -123 -144 -","Selling/General/Admin. Expenses, Total - 1170 893 585.61  Research & Development - 12 38 4.67  Depreciation / Amortization 133 127 121 -  Interest Expense (Income) - Net Operating - -16 -15 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -116 -123 -144 -","Selling/General/Admin. Expenses, Total - 1170 893 585.61  Research & Development - 12 38 4.67  Depreciation / Amortization 133 127 121 -  Interest Expense (Income) - Net Operating - -16 -15 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -116 -123 -144 -","Selling/General/Admin. Expenses, Total - 1170 893 585.61  Research & Development - 12 38 4.67  Depreciation / Amortization 133 127 121 -  Interest Expense (Income) - Net Operating - -16 -15 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -116 -123 -144 -","Selling/General/Admin. Expenses, Total - 1170 893 585.61  Research & Development - 12 38 4.67  Depreciation / Amortization 133 127 121 -  Interest Expense (Income) - Net Operating - -16 -15 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -116 -123 -144 -"
"Selling/General/Admin. Expenses, Total",-,1170,893,585.61
Research & Development,-,12,38,4.67
Depreciation / Amortization,133,127,121,-
Interest Expense (Income) - Net Operating,-,-16,-15,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-116,-123,-144,-
Operating Income,-,931,890,415.74
"Interest Income (Expense), Net Non-Operating",-,-,-20.88,-13.93
Gain (Loss) on Sale of Assets,20,6,-,-
"Other, Net",552,8,18,-30.44
Net Income Before Taxes,-,917,872,371.37
Provision for Income Taxes,-,320,372,113.72
Net Income After Taxes,-,597,500,257.65
Minority Interest,-,87,2,-94.34
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,602,472,163.3
Total Extraordinary Items,-,-,-,-
Net Income,-,602,472,163.3
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,602,472,163.3
Dilution Adjustment,-,-0.545,-0.979,-
Diluted Net Income,-,602.54,472.98,163.3
Diluted Weighted Average Shares,-,26.63,25.97,23.42
Diluted EPS Excluding Extraordinary Items,-,22.63,18.21,6.97
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,21.57,19.9,7.81
