Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,41924,43458,49084.54,44277.6
"Revenue 41924 43458 49084.54 44277.6  Other Revenue, Total - - - -","Revenue 41924 43458 49084.54 44277.6  Other Revenue, Total - - - -","Revenue 41924 43458 49084.54 44277.6  Other Revenue, Total - - - -","Revenue 41924 43458 49084.54 44277.6  Other Revenue, Total - - - -","Revenue 41924 43458 49084.54 44277.6  Other Revenue, Total - - - -"
Revenue,41924,43458,49084.54,44277.6
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",37620,40036,46280.66,41678.51
Gross Profit,4304,3422,2803.88,2599.08
Total Operating Expenses,39681,41957,48261.38,43781.49
"Selling/General/Admin. Expenses, Total 2061 1921 1978.84 2098.36  Research & Development - - 5.52 4.62  Depreciation / Amortization 14 16 - -  Interest Expense (Income) - Net Operating -361 -86 - -  Unusual Expense (Income) - -14.12 -3.64 -  Other Operating Expenses, Total 347 70 - -","Selling/General/Admin. Expenses, Total 2061 1921 1978.84 2098.36  Research & Development - - 5.52 4.62  Depreciation / Amortization 14 16 - -  Interest Expense (Income) - Net Operating -361 -86 - -  Unusual Expense (Income) - -14.12 -3.64 -  Other Operating Expenses, Total 347 70 - -","Selling/General/Admin. Expenses, Total 2061 1921 1978.84 2098.36  Research & Development - - 5.52 4.62  Depreciation / Amortization 14 16 - -  Interest Expense (Income) - Net Operating -361 -86 - -  Unusual Expense (Income) - -14.12 -3.64 -  Other Operating Expenses, Total 347 70 - -","Selling/General/Admin. Expenses, Total 2061 1921 1978.84 2098.36  Research & Development - - 5.52 4.62  Depreciation / Amortization 14 16 - -  Interest Expense (Income) - Net Operating -361 -86 - -  Unusual Expense (Income) - -14.12 -3.64 -  Other Operating Expenses, Total 347 70 - -","Selling/General/Admin. Expenses, Total 2061 1921 1978.84 2098.36  Research & Development - - 5.52 4.62  Depreciation / Amortization 14 16 - -  Interest Expense (Income) - Net Operating -361 -86 - -  Unusual Expense (Income) - -14.12 -3.64 -  Other Operating Expenses, Total 347 70 - -"
"Selling/General/Admin. Expenses, Total",2061,1921,1978.84,2098.36
Research & Development,-,-,5.52,4.62
Depreciation / Amortization,14,16,-,-
Interest Expense (Income) - Net Operating,-361,-86,-,-
Unusual Expense (Income),-,-14.12,-3.64,-
"Other Operating Expenses, Total",347,70,-,-
Operating Income,2243,1501,823.16,496.11
"Interest Income (Expense), Net Non-Operating",-,-448.06,-116.21,-201.5
Gain (Loss) on Sale of Assets,-,14,-,-
"Other, Net",942,412,-0.33,-2.96
Net Income Before Taxes,1301,1075,706.62,291.65
Provision for Income Taxes,404,327,208.34,105.39
Net Income After Taxes,897,748,498.28,186.25
Minority Interest,9,8,-0.82,-0.85
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,897,748,497.46,185.4
Total Extraordinary Items,-,-,-,-
Net Income,897,748,497.46,185.4
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,897,748,497.46,185.4
Dilution Adjustment,-,-,-,-
Diluted Net Income,897,748,497.46,185.4
Diluted Weighted Average Shares,2,2.03,2.02,2
Diluted EPS Excluding Extraordinary Items,448.55,367.69,246.18,92.88
DPS - Common Stock Primary Issue,135,110,75,45
Diluted Normalized EPS,406.61,325.97,244.91,92.88
