Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,202,-,313.26,552.97
"Revenue 202 - 313.26 552.97  Other Revenue, Total - - - -","Revenue 202 - 313.26 552.97  Other Revenue, Total - - - -","Revenue 202 - 313.26 552.97  Other Revenue, Total - - - -","Revenue 202 - 313.26 552.97  Other Revenue, Total - - - -","Revenue 202 - 313.26 552.97  Other Revenue, Total - - - -"
Revenue,202,-,313.26,552.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43,-,38.37,77.96
Gross Profit,159,-,274.89,475.01
Total Operating Expenses,1448,-,3169.4,2260.85
"Selling/General/Admin. Expenses, Total 1405 - 404.63 428.04  Research & Development - - 1173.13 1152.75  Depreciation / Amortization - - 0.02 0.02  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -41.52 1553.25 602.08  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1405 - 404.63 428.04  Research & Development - - 1173.13 1152.75  Depreciation / Amortization - - 0.02 0.02  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -41.52 1553.25 602.08  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1405 - 404.63 428.04  Research & Development - - 1173.13 1152.75  Depreciation / Amortization - - 0.02 0.02  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -41.52 1553.25 602.08  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1405 - 404.63 428.04  Research & Development - - 1173.13 1152.75  Depreciation / Amortization - - 0.02 0.02  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -41.52 1553.25 602.08  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1405 - 404.63 428.04  Research & Development - - 1173.13 1152.75  Depreciation / Amortization - - 0.02 0.02  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -41.52 1553.25 602.08  Other Operating Expenses, Total 5 - - -"
"Selling/General/Admin. Expenses, Total",1405,-,404.63,428.04
Research & Development,-,-,1173.13,1152.75
Depreciation / Amortization,-,-,0.02,0.02
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,-41.52,1553.25,602.08
"Other Operating Expenses, Total",5,-,-,-
Operating Income,-1246,-,-2856.13,-1707.87
"Interest Income (Expense), Net Non-Operating",-,83.96,27.09,-251.87
Gain (Loss) on Sale of Assets,-225,-,-0.01,-
"Other, Net",287,-,-2.97,-46.3
Net Income Before Taxes,-1308,-,-2832.03,-2006.05
Provision for Income Taxes,2,-,3.77,3.63
Net Income After Taxes,-1310,-,-2835.79,-2009.68
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1310,-,-2835.79,-2009.68
Total Extraordinary Items,-,-,-,-
Net Income,-1310,-,-2835.79,-2009.68
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,-,-2835.79,-2009.68
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1310,-,-2835.79,-2009.68
Diluted Weighted Average Shares,70.09,-,68.28,61.5
Diluted EPS Excluding Extraordinary Items,-18.69,-,-41.53,-32.68
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-9.85,-,-26.74,-26.32
