Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1921,2132,2182.05,2188.74
"Revenue 1921 2132.24 2182.05 2188.74  Other Revenue, Total - - - -","Revenue 1921 2132.24 2182.05 2188.74  Other Revenue, Total - - - -","Revenue 1921 2132.24 2182.05 2188.74  Other Revenue, Total - - - -","Revenue 1921 2132.24 2182.05 2188.74  Other Revenue, Total - - - -","Revenue 1921 2132.24 2182.05 2188.74  Other Revenue, Total - - - -"
Revenue,1921,2132.24,2182.05,2188.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1253,1506.16,1484.64,1488.03
Gross Profit,668,626.08,697.41,700.72
Total Operating Expenses,1976,2301.34,2330.79,2362.97
"Selling/General/Admin. Expenses, Total 678 724.61 799.74 846.78  Research & Development - - - -  Depreciation / Amortization 163 42.39 22.34 28.17  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 28.17 24.06 -  Other Operating Expenses, Total -109 - - -","Selling/General/Admin. Expenses, Total 678 724.61 799.74 846.78  Research & Development - - - -  Depreciation / Amortization 163 42.39 22.34 28.17  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 28.17 24.06 -  Other Operating Expenses, Total -109 - - -","Selling/General/Admin. Expenses, Total 678 724.61 799.74 846.78  Research & Development - - - -  Depreciation / Amortization 163 42.39 22.34 28.17  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 28.17 24.06 -  Other Operating Expenses, Total -109 - - -","Selling/General/Admin. Expenses, Total 678 724.61 799.74 846.78  Research & Development - - - -  Depreciation / Amortization 163 42.39 22.34 28.17  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 28.17 24.06 -  Other Operating Expenses, Total -109 - - -","Selling/General/Admin. Expenses, Total 678 724.61 799.74 846.78  Research & Development - - - -  Depreciation / Amortization 163 42.39 22.34 28.17  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 28.17 24.06 -  Other Operating Expenses, Total -109 - - -"
"Selling/General/Admin. Expenses, Total",678,724.61,799.74,846.78
Research & Development,-,-,-,-
Depreciation / Amortization,163,42.39,22.34,28.17
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,28.17,24.06,-
"Other Operating Expenses, Total",-109,-,-,-
Operating Income,-55,-169.1,-148.74,-174.23
"Interest Income (Expense), Net Non-Operating",-,-6.34,-1.68,0.07
Gain (Loss) on Sale of Assets,34,-,9.11,-1.82
"Other, Net",-116,6.86,27.34,16.3
Net Income Before Taxes,27,-168.57,-113.97,-159.67
Provision for Income Taxes,16,9.1,15.72,20.31
Net Income After Taxes,11,-177.67,-129.69,-179.99
Minority Interest,76,0.93,1.26,-0.01
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11,-176.74,-128.43,-180
Total Extraordinary Items,-,-,-,-
Net Income,11,-176.74,-128.43,-180
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,11,-176.74,-128.43,-180
Dilution Adjustment,-0.73,-,-,-
Diluted Net Income,11.73,-176.74,-128.43,-180
Diluted Weighted Average Shares,6.94,6.9,6.88,6.87
Diluted EPS Excluding Extraordinary Items,1.59,-25.62,-18.65,-26.2
DPS - Common Stock Primary Issue,-,-,-,8
Diluted Normalized EPS,2.34,-22.96,-17.24,-26.02
