Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8562,8555,8286.79,7984.78
"Revenue 8562 8555.28 8286.79 7984.78  Other Revenue, Total - - - -","Revenue 8562 8555.28 8286.79 7984.78  Other Revenue, Total - - - -","Revenue 8562 8555.28 8286.79 7984.78  Other Revenue, Total - - - -","Revenue 8562 8555.28 8286.79 7984.78  Other Revenue, Total - - - -","Revenue 8562 8555.28 8286.79 7984.78  Other Revenue, Total - - - -"
Revenue,8562,8555.28,8286.79,7984.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6388,6316.93,6243.83,6055.87
Gross Profit,2174,2238.35,2042.96,1928.91
Total Operating Expenses,8285,8259.44,8118.88,7930.19
"Selling/General/Admin. Expenses, Total - 1942.51 1831.93 1791.22  Research & Development - - - -  Depreciation / Amortization 79 - 28.12 50.27  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - - 14.99 32.82  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total - 1942.51 1831.93 1791.22  Research & Development - - - -  Depreciation / Amortization 79 - 28.12 50.27  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - - 14.99 32.82  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total - 1942.51 1831.93 1791.22  Research & Development - - - -  Depreciation / Amortization 79 - 28.12 50.27  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - - 14.99 32.82  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total - 1942.51 1831.93 1791.22  Research & Development - - - -  Depreciation / Amortization 79 - 28.12 50.27  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - - 14.99 32.82  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total - 1942.51 1831.93 1791.22  Research & Development - - - -  Depreciation / Amortization 79 - 28.12 50.27  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - - 14.99 32.82  Other Operating Expenses, Total -68 - - -"
"Selling/General/Admin. Expenses, Total",-,1942.51,1831.93,1791.22
Research & Development,-,-,-,-
Depreciation / Amortization,79,-,28.12,50.27
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,-,14.99,32.82
"Other Operating Expenses, Total",-68,-,-,-
Operating Income,277,295.84,167.91,54.6
"Interest Income (Expense), Net Non-Operating",-,10.47,15.98,8.83
Gain (Loss) on Sale of Assets,-,-7.47,-5.41,-12.85
"Other, Net",-17,19.81,34.4,26.71
Net Income Before Taxes,294,318.65,212.88,77.28
Provision for Income Taxes,-,104.53,73.23,37.69
Net Income After Taxes,195,214.12,139.64,39.6
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,195,214.12,139.64,39.6
Total Extraordinary Items,-,-,-,-
Net Income,195,214.12,139.64,39.6
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,195,214.12,139.64,39.6
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,214.12,139.64,39.6
Diluted Weighted Average Shares,0.961,0.96,0.96,0.96
Diluted EPS Excluding Extraordinary Items,202.98,222.88,145.46,41.25
DPS - Common Stock Primary Issue,-,50,35,30
Diluted Normalized EPS,191.27,228.1,159.4,65.62
