Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,44021,40518,32904.54,34857.2
"Revenue 44021 40518.82 32904.54 34857.2  Other Revenue, Total - - - -","Revenue 44021 40518.82 32904.54 34857.2  Other Revenue, Total - - - -","Revenue 44021 40518.82 32904.54 34857.2  Other Revenue, Total - - - -","Revenue 44021 40518.82 32904.54 34857.2  Other Revenue, Total - - - -","Revenue 44021 40518.82 32904.54 34857.2  Other Revenue, Total - - - -"
Revenue,44021,40518.82,32904.54,34857.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",33644,30233.35,25263.58,26379.59
Gross Profit,10377,10285.47,7640.96,8477.61
Total Operating Expenses,41089,37269.19,31698.22,32311.25
"Selling/General/Admin. Expenses, Total 6734 6236.77 5667.45 5432.69  Research & Development 444 541.66 430.38 248.72  Depreciation / Amortization 1421 257.41 239.41 199.26  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - -0 97.41 50.99  Other Operating Expenses, Total -1129 - - -","Selling/General/Admin. Expenses, Total 6734 6236.77 5667.45 5432.69  Research & Development 444 541.66 430.38 248.72  Depreciation / Amortization 1421 257.41 239.41 199.26  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - -0 97.41 50.99  Other Operating Expenses, Total -1129 - - -","Selling/General/Admin. Expenses, Total 6734 6236.77 5667.45 5432.69  Research & Development 444 541.66 430.38 248.72  Depreciation / Amortization 1421 257.41 239.41 199.26  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - -0 97.41 50.99  Other Operating Expenses, Total -1129 - - -","Selling/General/Admin. Expenses, Total 6734 6236.77 5667.45 5432.69  Research & Development 444 541.66 430.38 248.72  Depreciation / Amortization 1421 257.41 239.41 199.26  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - -0 97.41 50.99  Other Operating Expenses, Total -1129 - - -","Selling/General/Admin. Expenses, Total 6734 6236.77 5667.45 5432.69  Research & Development 444 541.66 430.38 248.72  Depreciation / Amortization 1421 257.41 239.41 199.26  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - -0 97.41 50.99  Other Operating Expenses, Total -1129 - - -"
"Selling/General/Admin. Expenses, Total",6734,6236.77,5667.45,5432.69
Research & Development,444,541.66,430.38,248.72
Depreciation / Amortization,1421,257.41,239.41,199.26
Interest Expense (Income) - Net Operating,-25,-,-,-
Unusual Expense (Income),-,-0,97.41,50.99
"Other Operating Expenses, Total",-1129,-,-,-
Operating Income,2932,3249.63,1206.32,2545.95
"Interest Income (Expense), Net Non-Operating",-,217,5.05,102.8
Gain (Loss) on Sale of Assets,1,-3.44,-6.53,119.25
"Other, Net",-262,143.11,154.8,203.51
Net Income Before Taxes,3193,3606.29,1359.63,2971.51
Provision for Income Taxes,1114,1112.28,457.47,875.54
Net Income After Taxes,2079,2494.01,902.16,2095.97
Minority Interest,3744,-293.67,-137.24,-158.83
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1828,2200.34,764.91,1937.14
Total Extraordinary Items,-,-,-,-
Net Income,1828,2200.34,764.91,1937.14
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1828,2200.34,764.91,1937.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,1828,2200.34,764.91,1937.14
Diluted Weighted Average Shares,36.94,36.9,36.81,37.19
Diluted EPS Excluding Extraordinary Items,49.48,59.63,20.78,52.08
DPS - Common Stock Primary Issue,16,16,8.5,12
Diluted Normalized EPS,47.21,59.69,22.66,50.79
