Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,82318,71504,63214,74839
"Revenue 82318 71504 63214 74839  Other Revenue, Total - - - -","Revenue 82318 71504 63214 74839  Other Revenue, Total - - - -","Revenue 82318 71504 63214 74839  Other Revenue, Total - - - -","Revenue 82318 71504 63214 74839  Other Revenue, Total - - - -","Revenue 82318 71504 63214 74839  Other Revenue, Total - - - -"
Revenue,82318,71504,63214,74839
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",69433,59995,53795,63851
Gross Profit,12885,11509,9419,10988
Total Operating Expenses,80307,69753,62520,74408
"Selling/General/Admin. Expenses, Total 10659 9563 8506 9872  Research & Development - 1592 1390 -  Depreciation / Amortization 4471 4369 4344 238  Interest Expense (Income) - Net Operating -158 -94 -108 -  Unusual Expense (Income) - 39 46 447  Other Operating Expenses, Total -4098 -5672 -5407 -","Selling/General/Admin. Expenses, Total 10659 9563 8506 9872  Research & Development - 1592 1390 -  Depreciation / Amortization 4471 4369 4344 238  Interest Expense (Income) - Net Operating -158 -94 -108 -  Unusual Expense (Income) - 39 46 447  Other Operating Expenses, Total -4098 -5672 -5407 -","Selling/General/Admin. Expenses, Total 10659 9563 8506 9872  Research & Development - 1592 1390 -  Depreciation / Amortization 4471 4369 4344 238  Interest Expense (Income) - Net Operating -158 -94 -108 -  Unusual Expense (Income) - 39 46 447  Other Operating Expenses, Total -4098 -5672 -5407 -","Selling/General/Admin. Expenses, Total 10659 9563 8506 9872  Research & Development - 1592 1390 -  Depreciation / Amortization 4471 4369 4344 238  Interest Expense (Income) - Net Operating -158 -94 -108 -  Unusual Expense (Income) - 39 46 447  Other Operating Expenses, Total -4098 -5672 -5407 -","Selling/General/Admin. Expenses, Total 10659 9563 8506 9872  Research & Development - 1592 1390 -  Depreciation / Amortization 4471 4369 4344 238  Interest Expense (Income) - Net Operating -158 -94 -108 -  Unusual Expense (Income) - 39 46 447  Other Operating Expenses, Total -4098 -5672 -5407 -"
"Selling/General/Admin. Expenses, Total",10659,9563,8506,9872
Research & Development,-,1592,1390,-
Depreciation / Amortization,4471,4369,4344,238
Interest Expense (Income) - Net Operating,-158,-94,-108,-
Unusual Expense (Income),-,39,46,447
"Other Operating Expenses, Total",-4098,-5672,-5407,-
Operating Income,2011,1751,694,431
"Interest Income (Expense), Net Non-Operating",-,251,23,-117
Gain (Loss) on Sale of Assets,366,225,2,44
"Other, Net",-1865,-1027,-725,193
Net Income Before Taxes,3510,2553,1417,551
Provision for Income Taxes,1316,559,230,103
Net Income After Taxes,2194,1994,1187,448
Minority Interest,2333,2152,2235,-138
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2135,2084,1254,310
Total Extraordinary Items,-,-,-,-
Net Income,2135,2084,1254,310
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,2135,2084,1254,309
Dilution Adjustment,-,-,-,-
Diluted Net Income,2135,2084,1254,309
Diluted Weighted Average Shares,16.1,16.38,16.58,16.56
Diluted EPS Excluding Extraordinary Items,132.58,127.21,75.66,18.66
DPS - Common Stock Primary Issue,50,49,22,20
Diluted Normalized EPS,103.96,94.31,57.4,38.44
