Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18791,15589,14836.58,13122.87
"Revenue 18791 15589 14836.58 13122.87  Other Revenue, Total - - - -","Revenue 18791 15589 14836.58 13122.87  Other Revenue, Total - - - -","Revenue 18791 15589 14836.58 13122.87  Other Revenue, Total - - - -","Revenue 18791 15589 14836.58 13122.87  Other Revenue, Total - - - -","Revenue 18791 15589 14836.58 13122.87  Other Revenue, Total - - - -"
Revenue,18791,15589,14836.58,13122.87
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13216,10744,10539.03,8746.6
Gross Profit,5575,4845,4297.55,4376.27
Total Operating Expenses,17469,13967,13396.72,11547.56
"Selling/General/Admin. Expenses, Total 4253 3223 2859.82 2783.36  Research & Development - - - -  Depreciation / Amortization 147 121 0.75 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 65.26 -2.89 17.59  Other Operating Expenses, Total -147 -121 - -","Selling/General/Admin. Expenses, Total 4253 3223 2859.82 2783.36  Research & Development - - - -  Depreciation / Amortization 147 121 0.75 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 65.26 -2.89 17.59  Other Operating Expenses, Total -147 -121 - -","Selling/General/Admin. Expenses, Total 4253 3223 2859.82 2783.36  Research & Development - - - -  Depreciation / Amortization 147 121 0.75 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 65.26 -2.89 17.59  Other Operating Expenses, Total -147 -121 - -","Selling/General/Admin. Expenses, Total 4253 3223 2859.82 2783.36  Research & Development - - - -  Depreciation / Amortization 147 121 0.75 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 65.26 -2.89 17.59  Other Operating Expenses, Total -147 -121 - -","Selling/General/Admin. Expenses, Total 4253 3223 2859.82 2783.36  Research & Development - - - -  Depreciation / Amortization 147 121 0.75 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 65.26 -2.89 17.59  Other Operating Expenses, Total -147 -121 - -"
"Selling/General/Admin. Expenses, Total",4253,3223,2859.82,2783.36
Research & Development,-,-,-,-
Depreciation / Amortization,147,121,0.75,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,65.26,-2.89,17.59
"Other Operating Expenses, Total",-147,-121,-,-
Operating Income,1322,1622,1439.86,1575.32
"Interest Income (Expense), Net Non-Operating",-,-1.88,-1.12,-5.79
Gain (Loss) on Sale of Assets,-,1,-,-
"Other, Net",4,66,0.1,-2.08
Net Income Before Taxes,1318,1555,1438.85,1567.44
Provision for Income Taxes,454,593,429.67,483.28
Net Income After Taxes,864,962,1009.18,1084.16
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,864,962,1009.18,1084.16
Total Extraordinary Items,-,-,-,-
Net Income,864,962,1009.18,1084.16
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,864,962,1009.18,1084.16
Dilution Adjustment,-,-0.91,-,-
Diluted Net Income,864,962.91,1009.18,1084.16
Diluted Weighted Average Shares,9.38,9.55,9.64,9.61
Diluted EPS Excluding Extraordinary Items,92.09,100.84,104.73,112.76
DPS - Common Stock Primary Issue,-,40,35,30
Diluted Normalized EPS,88.13,105.97,104.52,114.02
